#wls	flux	fluxerr	mangling_mask
3.406318E+03	1.154976E-14	8.730638E-16	7.218600E-01
3.409164E+03	1.153628E-14	8.680538E-16	7.225979E-01
3.412010E+03	1.149751E-14	8.619209E-16	7.233413E-01
3.414856E+03	1.144207E-14	8.551071E-16	7.240901E-01
3.417702E+03	1.146341E-14	8.518588E-16	7.248443E-01
3.420549E+03	1.143697E-14	8.464918E-16	7.256039E-01
3.423395E+03	1.139092E-14	8.403308E-16	7.263691E-01
3.426241E+03	1.138846E-14	8.361490E-16	7.271398E-01
3.429087E+03	1.138388E-14	8.319158E-16	7.279160E-01
3.431933E+03	1.136113E-14	8.348226E-16	7.286977E-01
3.434780E+03	1.132015E-14	8.841757E-16	7.294850E-01
3.437626E+03	1.129813E-14	8.789855E-16	7.302779E-01
3.440472E+03	1.130537E-14	8.910137E-16	7.310765E-01
3.443318E+03	1.128048E-14	8.877073E-16	7.318807E-01
3.446164E+03	1.126732E-14	8.847879E-16	7.326905E-01
3.449010E+03	1.126665E-14	8.478032E-16	7.335061E-01
3.451857E+03	1.131525E-14	8.918956E-16	7.343274E-01
3.454703E+03	1.138534E-14	8.953100E-16	7.351544E-01
3.457549E+03	1.151158E-14	9.761698E-16	7.359872E-01
3.460395E+03	1.166174E-14	9.358129E-16	7.368258E-01
3.463242E+03	1.176584E-14	9.446495E-16	7.376703E-01
3.466088E+03	1.191972E-14	9.411050E-16	7.385205E-01
3.468934E+03	1.210433E-14	9.505841E-16	7.393766E-01
3.471780E+03	1.227538E-14	9.534332E-16	7.402386E-01
3.474626E+03	1.244614E-14	9.562555E-16	7.411066E-01
3.477472E+03	1.260625E-14	9.673882E-16	7.419804E-01
3.480319E+03	1.278908E-14	9.576711E-16	7.428603E-01
3.483165E+03	1.300589E-14	9.048205E-16	7.437461E-01
3.486011E+03	1.319126E-14	9.301130E-16	7.446379E-01
3.488857E+03	1.338684E-14	9.090514E-16	7.455358E-01
3.491703E+03	1.359043E-14	9.149680E-16	7.464398E-01
3.494550E+03	1.379832E-14	1.112066E-15	7.473498E-01
3.497396E+03	1.402325E-14	1.142120E-15	7.482660E-01
3.500242E+03	1.425555E-14	1.105541E-15	7.491882E-01
