MJD	kait4_B	kait4_B_err	kait4_I	kait4_I_err	kait4_R	kait4_R_err	kait4_V	kait4_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
57918.77000000025	1.96741053306784e-15	1.9060404748376814e-16	5.040719215841966e-16	2.8238205239297234e-17	1.1964546780890206e-15	1.2364613609763906e-16	1.835522090397884e-15	1.7060855463300812e-16	2.3385540887401076e-15	1.9387009900934262e-16	1.1451165485577493e-15	1.5845615936933097e-16	nan	nan	5.146469369081897e-16	8.019739600032751e-17	nan	nan	2.2420842764495074e-15	1.480018358786842e-16
57918.820000000254	2.013667743114368e-15	1.7282995149908515e-16	5.140857950232591e-16	2.647972453873077e-17	1.2241290522412073e-15	1.2179401088780536e-16	1.8837576411766544e-15	1.677790014814935e-16	2.3781472064836946e-15	1.98082377893782e-16	1.1492546548148045e-15	1.6108294309278118e-16	nan	nan	5.235906127416177e-16	8.201731101096923e-17	nan	nan	2.2859989898054415e-15	1.5075923855116452e-16
57918.87000000026	2.060128838178495e-15	1.555899498209627e-16	5.242163063359941e-16	2.4746117126509695e-17	1.2519903255662672e-15	1.198360230812167e-16	1.9322133692434056e-15	1.648302055487089e-16	2.4191599256461292e-15	2.0102352237455188e-16	1.1538499140533364e-15	1.620608557343081e-16	nan	nan	5.326717248412299e-16	8.368589539372357e-17	nan	nan	2.3305873500186108e-15	1.535488923732243e-16
57918.92000000026	2.1067944045697865e-15	1.389414045813945e-16	5.344642673457518e-16	2.3053439643819222e-17	1.28004190549638e-15	1.1777607645568045e-16	1.9808916897093223e-15	1.617634901271098e-16	2.4617027439067134e-15	2.027502587681302e-16	1.1589449002275749e-15	1.6143631652120635e-16	nan	nan	5.418968554419803e-16	8.519033547944719e-17	nan	nan	2.375867657447367e-15	1.5637992419641974e-16
57918.97000000026	2.153665030823457e-15	1.2296212618136584e-16	5.448304916641581e-16	2.142152565617787e-17	1.3082940539626044e-15	1.1561501872603522e-16	2.029801608455478e-15	1.585785580680183e-16	2.505886201034786e-15	2.0337135235011302e-16	1.1645822129976615e-15	1.5929393040269607e-16	nan	nan	5.512725930228286e-16	8.653170831574754e-17	nan	nan	2.421858224482553e-15	1.592718209491423e-16
57919.020000000266	2.2007413077032e-15	1.0776146986928243e-16	5.553157947043005e-16	1.9874893370988737e-17	1.3367593410351582e-15	1.1335283160039374e-16	2.078957205327582e-15	1.552739999084539e-16	2.5518208819578663e-15	2.0304917778910344e-16	1.1708044799860163e-15	1.5576304726555676e-16	nan	nan	5.608055326000246e-16	8.772298738025596e-17	nan	nan	2.4685773758676567e-15	1.622534946691151e-16
57919.07000000027	2.248023828209678e-15	9.349855382397487e-17	5.659209936917731e-16	1.8443619238606537e-17	1.3654503405375676e-15	1.1098977199774738e-16	2.128372692209047e-15	1.5184896623450942e-16	2.599617419828448e-15	2.0200429858756804e-16	1.1776543590355926e-15	1.5103011393276908e-16	nan	nan	5.705022760207636e-16	8.878745330825304e-17	nan	nan	2.516043449018351e-15	1.6536226581890393e-16
57919.12000000027	2.2955131875856174e-15	8.041172090330728e-17	5.766469076773855e-16	1.7163814012551267e-17	1.3943796284270958e-15	1.0852641926021264e-16	2.178062282627959e-15	1.4830324808069269e-16	2.6493864990913802e-15	2.0052182659370866e-16	1.1851745404691457e-15	1.4535822610766749e-16	nan	nan	5.803694322571004e-16	8.975735738770236e-17	nan	nan	2.564274794342508e-15	1.6864273240632542e-16
57919.170000000275	2.3432099833149596e-15	6.886252139199271e-17	5.874943575490291e-16	1.6076997328539852e-17	1.4235597829127512e-15	1.059637249282587e-16	2.2280401918461875e-15	1.44637320249653e-16	2.70123885855447e-15	1.989576763392275e-16	1.1934077493496763e-15	1.3911543901978253e-16	nan	nan	5.904136176999044e-16	9.067268794462226e-17	nan	nan	2.6132897755607736e-15	1.7214549598689795e-16
57919.22000000028	2.3911148151415396e-15	5.938498377919601e-17	5.984641660433153e-16	1.5227329107377835e-17	1.4530033845791827e-15	1.0330306739782242e-16	2.278320636952715e-15	1.4085239278302372e-16	2.7552852944589912e-15	1.9774162216541159e-16	1.2023967477424639e-15	1.328117186234718e-16	nan	nan	6.006414564532172e-16	9.157989934888594e-17	nan	nan	2.663106770026578e-15	1.7592572786763848e-16
