#wls	flux	fluxerr	mangling_mask
3.478000E+03	9.668995E-16	2.443570E-16	1.563045E+00
3.479470E+03	9.618729E-16	2.443113E-16	1.563030E+00
3.480940E+03	9.544706E-16	2.442458E-16	1.563015E+00
3.482410E+03	9.469278E-16	2.441795E-16	1.563000E+00
3.483880E+03	9.400729E-16	2.441195E-16	1.562985E+00
3.485350E+03	9.329836E-16	2.440580E-16	1.562970E+00
3.486820E+03	9.230498E-16	2.439736E-16	1.562955E+00
3.488290E+03	9.145385E-16	2.439017E-16	1.562940E+00
3.489760E+03	9.071996E-16	2.438397E-16	1.562925E+00
3.491230E+03	8.951564E-16	2.437409E-16	1.562910E+00
3.492700E+03	8.850984E-16	2.436589E-16	1.562894E+00
3.494170E+03	8.803387E-16	2.436189E-16	1.562879E+00
3.495640E+03	8.766887E-16	2.435877E-16	1.562864E+00
3.497110E+03	8.724605E-16	2.435522E-16	1.562849E+00
3.498580E+03	8.657944E-16	2.434982E-16	1.562834E+00
3.500050E+03	8.588314E-16	2.434422E-16	1.562819E+00
3.501520E+03	8.513685E-16	2.433830E-16	1.562804E+00
3.502990E+03	8.461249E-16	2.433408E-16	1.562788E+00
3.504460E+03	8.387872E-16	2.416020E-16	1.562773E+00
3.505930E+03	8.318092E-16	2.349162E-16	1.562758E+00
3.507400E+03	8.296601E-16	2.405258E-16	1.562743E+00
3.508870E+03	8.266047E-16	2.408553E-16	1.562727E+00
3.510340E+03	8.209239E-16	2.384501E-16	1.562712E+00
3.511810E+03	8.155402E-16	2.304960E-16	1.562697E+00
3.513280E+03	8.120944E-16	2.274614E-16	1.562682E+00
3.514750E+03	8.072421E-16	2.231994E-16	1.562666E+00
3.516220E+03	8.080937E-16	2.293832E-16	1.562651E+00
3.517690E+03	8.134768E-16	2.275103E-16	1.562636E+00
3.519160E+03	8.140939E-16	2.158407E-16	1.562620E+00
3.520630E+03	8.118201E-16	2.041056E-16	1.562605E+00
3.522100E+03	8.115465E-16	2.081413E-16	1.562589E+00
3.523570E+03	8.139605E-16	1.962619E-16	1.562574E+00
3.525040E+03	8.195933E-16	2.055006E-16	1.562559E+00
3.526510E+03	8.265854E-16	2.010006E-16	1.562543E+00
3.527980E+03	8.300148E-16	1.957553E-16	1.562528E+00
3.529450E+03	8.302097E-16	1.942993E-16	1.562512E+00
3.530920E+03	8.313108E-16	1.793087E-16	1.562497E+00
3.532390E+03	8.322088E-16	1.765238E-16	1.562481E+00
3.533860E+03	8.375755E-16	1.874907E-16	1.562466E+00
3.535330E+03	8.430201E-16	1.961530E-16	1.562450E+00
3.536800E+03	8.448554E-16	1.914848E-16	1.562435E+00
3.538270E+03	8.492686E-16	1.867254E-16	1.562419E+00
3.539740E+03	8.586502E-16	1.868149E-16	1.562404E+00
3.541210E+03	8.664068E-16	1.867213E-16	1.562388E+00
3.542680E+03	8.745068E-16	1.830039E-16	1.562373E+00
3.544150E+03	8.828880E-16	1.815954E-16	1.562357E+00
3.545620E+03	8.915189E-16	1.796299E-16	1.562341E+00
3.547090E+03	9.003840E-16	1.794029E-16	1.562326E+00
3.548560E+03	9.094364E-16	1.823700E-16	1.562310E+00
3.550030E+03	9.186292E-16	1.810383E-16	1.562294E+00
3.551500E+03	9.300714E-16	1.816312E-16	1.562279E+00
3.552970E+03	9.405918E-16	1.822452E-16	1.562263E+00
3.554440E+03	9.476280E-16	1.823054E-16	1.562247E+00
3.555910E+03	9.552266E-16	1.853903E-16	1.562232E+00
3.557380E+03	9.616845E-16	1.807916E-16	1.562216E+00
3.558850E+03	9.694546E-16	1.788958E-16	1.562200E+00
3.560320E+03	9.798802E-16	1.799367E-16	1.562184E+00
3.561790E+03	9.913210E-16	1.781803E-16	1.562169E+00
3.563260E+03	1.001028E-15	1.757304E-16	1.562153E+00
3.564730E+03	1.009031E-15	1.758105E-16	1.562137E+00
3.566200E+03	1.016894E-15	1.687661E-16	1.562121E+00
3.567670E+03	1.023710E-15	1.680419E-16	1.562105E+00
3.569140E+03	1.030292E-15	1.717839E-16	1.562090E+00
3.570610E+03	1.038935E-15	1.732727E-16	1.562074E+00
3.572080E+03	1.045454E-15	1.748094E-16	1.562058E+00
3.573550E+03	1.053222E-15	1.789610E-16	1.562042E+00
3.575020E+03	1.060444E-15	1.681107E-16	1.562026E+00
3.576490E+03	1.065572E-15	1.681771E-16	1.562010E+00
3.577960E+03	1.070107E-15	1.653119E-16	1.561994E+00
3.579430E+03	1.070752E-15	1.641113E-16	1.561978E+00
3.580900E+03	1.067836E-15	1.657521E-16	1.561962E+00
3.582370E+03	1.070542E-15	1.676661E-16	1.561946E+00
3.583840E+03	1.072031E-15	1.574827E-16	1.561930E+00
3.585310E+03	1.069568E-15	1.440966E-16	1.561914E+00
3.586780E+03	1.074274E-15	1.456610E-16	1.561898E+00
3.588250E+03	1.080979E-15	1.505049E-16	1.561882E+00
3.589720E+03	1.086903E-15	1.520002E-16	1.561866E+00
3.591190E+03	1.090250E-15	1.596666E-16	1.561850E+00
3.592660E+03	1.097704E-15	1.580436E-16	1.561834E+00
3.594130E+03	1.104237E-15	1.710729E-16	1.561818E+00
3.595600E+03	1.109364E-15	1.699488E-16	1.561802E+00
3.597070E+03	1.111429E-15	1.730446E-16	1.561786E+00
3.598540E+03	1.108388E-15	1.705848E-16	1.561770E+00
3.600010E+03	1.110469E-15	1.706703E-16	1.561753E+00
3.601480E+03	1.114112E-15	1.750869E-16	1.561737E+00
3.602950E+03	1.119473E-15	1.862308E-16	1.561721E+00
3.604420E+03	1.115089E-15	1.871927E-16	1.561705E+00
3.605890E+03	1.106894E-15	1.864252E-16	1.561689E+00
3.607360E+03	1.104243E-15	1.881169E-16	1.561672E+00
3.608830E+03	1.103326E-15	1.922103E-16	1.561656E+00
3.610300E+03	1.099738E-15	1.907782E-16	1.561640E+00
3.611770E+03	1.093574E-15	1.889835E-16	1.561624E+00
3.613240E+03	1.088019E-15	1.952132E-16	1.561607E+00
3.614710E+03	1.083510E-15	1.975128E-16	1.561591E+00
3.616180E+03	1.079579E-15	1.985522E-16	1.561575E+00
3.617650E+03	1.079037E-15	1.923363E-16	1.561558E+00
3.619120E+03	1.080415E-15	1.884913E-16	1.561542E+00
3.620590E+03	1.080732E-15	1.870618E-16	1.561526E+00
3.622060E+03	1.078550E-15	1.824151E-16	1.561509E+00
3.623530E+03	1.076040E-15	1.780871E-16	1.561493E+00
3.625000E+03	1.074827E-15	1.778736E-16	1.561477E+00
3.626470E+03	1.073566E-15	1.779595E-16	1.561460E+00
3.627940E+03	1.068496E-15	1.811353E-16	1.561444E+00
3.629410E+03	1.065612E-15	1.829306E-16	1.561427E+00
3.630880E+03	1.065054E-15	1.822440E-16	1.561411E+00
3.632350E+03	1.057938E-15	1.805288E-16	1.561394E+00
3.633820E+03	1.049511E-15	1.818360E-16	1.561378E+00
3.635290E+03	1.043099E-15	1.826284E-16	1.561361E+00
3.636760E+03	1.040761E-15	1.811513E-16	1.561345E+00
3.638230E+03	1.040329E-15	1.798334E-16	1.561328E+00
3.639700E+03	1.038975E-15	1.786704E-16	1.561312E+00
3.641170E+03	1.034811E-15	1.705054E-16	1.561295E+00
3.642640E+03	1.028867E-15	1.705163E-16	1.561278E+00
3.644110E+03	1.024438E-15	1.566222E-16	1.561262E+00
3.645580E+03	1.026004E-15	1.573588E-16	1.561245E+00
3.647050E+03	1.031332E-15	1.543915E-16	1.561229E+00
3.648520E+03	1.037472E-15	1.533165E-16	1.561212E+00
3.649990E+03	1.036228E-15	1.540454E-16	1.561195E+00
3.651460E+03	1.036950E-15	1.486347E-16	1.561179E+00
3.652930E+03	1.040171E-15	1.319198E-16	1.561162E+00
