384.1	44.95
384.3	44.98
384.5	45.25
384.6	45.38
384.8	45.53
384.9	45.54
385.1	45.77
385.3	46.00
385.4	46.15
385.6	46.25
385.7	46.46
385.9	46.57
386.1	46.84
386.2	47.14
386.4	47.55
386.5	47.88
386.7	48.16
386.9	48.28
387.0	48.37
387.2	48.45
387.3	48.70
387.5	48.85
387.7	48.92
387.8	49.06
388.0	49.27
388.2	49.16
388.3	49.36
388.5	49.62
388.6	49.76
388.8	49.93
389.0	50.33
389.1	50.59
389.3	50.78
389.4	50.92
389.6	50.98
389.8	51.01
389.9	51.25
390.1	51.36
390.2	51.60
390.4	51.80
390.6	52.00
390.7	52.12
390.9	52.34
391.0	52.49
391.2	52.74
391.4	52.98
391.5	53.02
391.7	53.06
391.8	53.25
392.0	53.29
392.2	53.32
392.3	53.45
392.5	53.68
392.6	53.74
392.8	53.92
393.0	54.18
393.1	54.34
393.3	54.42
393.4	54.60
393.6	54.64
393.8	54.80
393.9	55.01
394.1	55.24
394.2	55.46
394.4	55.71
394.6	55.73
394.7	55.90
394.9	55.96
395.0	56.07
395.2	56.24
395.4	56.40
395.5	56.46
395.7	56.51
395.8	56.58
396.0	56.71
396.2	56.83
396.3	56.94
396.5	57.10
396.6	57.18
396.8	57.29
397.0	57.44
397.1	57.61
397.3	57.78
397.4	57.87
397.6	58.10
397.8	58.19
397.9	58.27
398.1	58.38
398.2	58.46
398.4	58.44
398.5	58.56
398.7	58.61
398.9	58.72
399.0	58.87
399.2	58.93
399.3	59.03
399.5	59.16
399.7	59.17
399.8	59.34
400.0	59.50
400.1	59.50
400.3	59.56
400.5	59.79
400.6	59.86
400.8	59.92
400.9	60.06
401.1	60.11
401.3	60.19
401.4	60.33
401.6	60.39
401.7	60.54
401.9	60.66
402.0	60.81
402.2	60.89
402.4	60.99
402.5	61.09
402.7	61.20
402.8	61.32
403.0	61.35
403.2	61.46
403.3	61.51
403.5	61.65
403.6	61.60
403.8	61.72
403.9	61.77
404.1	61.90
404.3	61.94
404.4	62.07
404.6	62.04
404.7	62.13
404.9	62.15
405.1	62.12
405.2	62.16
405.4	62.28
405.5	62.39
405.7	62.51
405.8	62.68
406.0	62.74
406.2	62.91
406.3	62.90
406.5	62.97
406.6	62.97
406.8	63.06
407.0	63.12
407.1	63.29
407.3	63.30
407.4	63.35
407.6	63.41
407.7	63.38
407.9	63.42
408.1	63.54
408.2	63.63
408.4	63.74
408.5	63.82
408.7	63.87
408.9	63.93
409.0	63.97
409.2	63.96
409.3	64.11
409.5	64.28
409.6	64.26
409.8	64.37
410.0	64.52
410.1	64.41
410.3	64.39
410.4	64.56
410.6	64.65
410.7	64.71
410.9	64.89
411.1	64.96
411.2	64.97
411.4	65.03
411.5	65.09
411.7	65.11
411.8	65.08
412.0	65.18
412.2	65.20
412.3	65.20
412.5	65.20
412.6	65.30
412.8	65.38
412.9	65.42
413.1	65.51
413.3	65.61
413.4	65.71
413.6	65.70
413.7	65.80
413.9	65.85
414.0	65.87
414.2	65.86
414.4	66.03
414.5	66.11
414.7	66.13
414.8	66.27
415.0	66.37
415.1	66.35
415.3	66.45
415.5	66.53
415.6	66.56
415.8	66.67
415.9	66.68
416.1	66.62
416.2	66.74
416.4	66.86
416.6	66.91
416.7	66.92
416.9	67.01
417.0	67.03
417.2	67.03
417.3	67.01
417.5	67.18
417.7	67.19
417.8	67.22
418.0	67.25
418.1	67.36
418.3	67.32
418.4	67.37
418.6	67.48
418.7	67.57
418.9	67.64
419.1	67.70
419.2	67.79
419.4	67.72
419.5	67.86
419.7	67.92
419.8	67.97
420.0	68.03
420.2	68.17
420.3	68.25
420.5	68.26
420.6	68.31
420.8	68.36
420.9	68.36
421.1	68.27
421.3	68.33
421.4	68.40
421.6	68.48
421.7	68.57
421.9	68.65
422.0	68.74
422.2	68.82
422.3	68.81
422.5	68.82
422.7	68.83
422.8	68.79
423.0	68.74
423.1	68.73
423.3	68.77
423.4	68.83
423.6	68.90
423.7	68.94
423.9	68.99
424.1	69.01
424.2	69.02
424.4	68.98
424.5	69.03
424.7	69.03
424.8	69.05
425.0	69.03
425.1	69.12
425.3	69.16
425.5	69.26
425.6	69.23
425.8	69.31
425.9	69.23
426.1	69.21
426.2	69.24
426.4	69.32
426.5	69.41
426.7	69.45
426.9	69.43
427.0	69.34
427.2	69.34
427.3	69.26
427.5	69.27
427.6	69.29
427.8	69.38
427.9	69.37
428.1	69.32
428.3	69.27
428.4	69.35
428.6	69.32
428.7	69.34
428.9	69.38
429.0	69.41
429.2	69.44
429.3	69.50
429.5	69.57
429.6	69.59
429.8	69.69
430.0	69.73
430.1	69.74
430.3	69.63
430.4	69.66
430.6	69.67
430.7	69.63
430.9	69.57
431.0	69.62
431.2	69.60
431.4	69.56
431.5	69.60
431.7	69.62
431.8	69.66
432.0	69.72
432.1	69.74
432.3	69.66
432.4	69.65
432.6	69.62
432.7	69.62
432.9	69.61
433.1	69.65
433.2	69.69
433.4	69.69
433.5	69.64
433.7	69.67
433.8	69.71
434.0	69.75
434.1	69.77
434.3	69.74
434.4	69.76
434.6	69.70
434.7	69.62
434.9	69.61
435.1	69.67
435.2	69.66
435.4	69.69
435.5	69.72
435.7	69.72
435.8	69.66
436.0	69.71
436.1	69.77
436.3	69.82
436.4	69.79
436.6	69.82
436.8	69.85
436.9	69.76
437.1	69.68
437.2	69.74
437.4	69.78
437.5	69.79
437.7	69.93
437.8	70.01
438.0	70.06
438.1	70.12
438.3	70.08
438.4	70.04
438.6	70.10
438.8	70.03
438.9	69.95
439.1	69.99
439.2	69.88
439.4	69.87
439.5	69.90
439.7	70.01
439.8	70.00
440.0	70.06
440.1	70.05
440.3	70.10
440.4	70.12
440.6	70.13
440.7	70.16
440.9	70.14
441.1	70.10
441.2	70.09
441.4	70.15
441.5	70.20
441.7	70.18
441.8	70.18
442.0	70.09
442.1	70.09
442.3	70.06
442.4	70.09
442.6	70.07
442.7	70.10
442.9	69.99
443.0	69.95
443.2	69.93
443.4	70.01
443.5	70.04
443.7	70.07
443.8	70.15
444.0	70.16
444.1	70.04
444.3	70.02
444.4	70.00
444.6	69.94
444.7	69.91
444.9	69.93
445.0	69.87
445.2	69.85
445.3	69.75
445.5	69.69
445.6	69.70
445.8	69.70
445.9	69.66
446.1	69.66
446.3	69.62
446.4	69.54
446.6	69.49
446.7	69.48
446.9	69.45
447.0	69.42
447.2	69.45
447.3	69.41
447.5	69.33
447.6	69.26
447.8	69.17
447.9	69.09
448.1	69.08
448.2	69.04
448.4	69.00
448.5	69.02
448.7	69.00
448.8	68.98
449.0	68.92
449.1	68.88
449.3	68.78
449.5	68.72
449.6	68.62
449.8	68.59
449.9	68.57
450.1	68.55
450.2	68.52
450.4	68.45
450.5	68.41
450.7	68.34
450.8	68.28
451.0	68.22
451.1	68.14
451.3	68.08
451.4	68.01
451.6	67.97
451.7	67.86
451.9	67.83
452.0	67.80
452.2	67.73
452.3	67.66
452.5	67.63
452.6	67.55
452.8	67.45
452.9	67.49
453.1	67.48
453.2	67.47
453.4	67.49
453.6	67.41
453.7	67.25
453.9	67.16
454.0	67.09
454.2	67.06
454.3	67.03
454.5	67.03
454.6	66.97
454.8	66.88
454.9	66.83
455.1	66.80
455.2	66.74
455.4	66.64
455.5	66.61
455.7	66.49
455.8	66.40
456.0	66.33
456.1	66.31
456.3	66.19
456.4	66.07
456.6	66.07
456.7	65.96
456.9	65.92
457.0	65.94
457.2	65.87
457.3	65.71
457.5	65.68
457.6	65.58
457.8	65.48
457.9	65.46
458.1	65.39
458.2	65.29
458.4	65.27
458.5	65.21
458.7	65.15
458.8	65.14
459.0	65.07
459.1	64.97
459.3	64.89
459.4	64.78
459.6	64.61
459.7	64.53
459.9	64.44
460.0	64.29
460.2	64.24
460.3	64.18
460.5	64.11
460.6	63.94
460.8	63.83
461.0	63.74
461.1	63.65
461.3	63.51
461.4	63.46
461.6	63.47
461.7	63.31
461.9	63.21
462.0	63.09
462.2	63.01
462.3	62.86
462.5	62.81
462.6	62.67
462.8	62.63
462.9	62.48
463.1	62.35
463.2	62.21
463.4	62.09
463.5	61.94
463.7	61.87
463.8	61.74
464.0	61.66
464.1	61.58
464.3	61.48
464.4	61.34
464.6	61.26
464.7	61.16
464.9	61.04
465.0	60.90
465.2	60.71
465.3	60.54
465.5	60.40
465.6	60.31
465.8	60.17
465.9	60.01
466.1	59.90
466.2	59.71
466.4	59.50
466.5	59.38
466.7	59.25
466.8	59.04
467.0	58.87
467.1	58.75
467.3	58.56
467.4	58.44
467.5	58.35
467.7	58.16
467.8	57.99
468.0	57.80
468.1	57.66
468.3	57.47
468.4	57.30
468.6	57.14
468.7	56.97
468.9	56.81
469.0	56.64
469.2	56.50
469.3	56.28
469.5	56.09
469.6	55.88
469.8	55.71
469.9	55.56
470.1	55.39
470.2	55.21
470.4	55.05
470.5	54.85
470.7	54.63
470.8	54.44
471.0	54.31
471.1	54.10
471.3	53.92
471.4	53.72
471.6	53.56
471.7	53.35
471.9	53.15
472.0	52.95
472.2	52.70
472.3	52.47
472.5	52.25
472.6	52.05
472.8	51.87
472.9	51.74
473.1	51.57
473.2	51.38
473.4	51.23
473.5	51.04
473.7	50.80
473.8	50.61
474.0	50.44
474.1	50.23
474.3	50.00
474.4	49.82
474.6	49.56
474.7	49.33
474.8	49.11
475.0	48.94
475.1	48.73
475.3	48.58
475.4	48.41
475.6	48.23
475.7	48.00
475.9	47.85
476.0	47.66
476.2	47.41
476.3	47.17
476.5	46.99
476.6	46.73
476.8	46.50
476.9	46.27
477.1	46.13
477.2	45.90
477.4	45.71
477.5	45.52
477.7	45.38
477.8	45.11
478.0	44.89
478.1	44.65
478.3	44.38
478.4	44.14
478.6	43.94
478.7	43.71
478.8	43.47
479.0	43.28
479.1	42.99
479.3	42.75
479.4	42.51
479.6	42.25
479.7	42.02
479.9	41.78
480.0	41.58
480.2	41.31
480.3	41.11
480.5	40.87
480.6	40.67
480.8	40.43
480.9	40.23
481.1	39.98
481.2	39.70
481.4	39.47
481.5	39.21
481.7	38.96
481.8	38.72
481.9	38.49
482.1	38.24
482.2	37.97
482.4	37.76
482.5	37.54
482.7	37.32
482.8	37.07
483.0	36.85
483.1	36.59
483.3	36.36
483.4	36.07
483.6	35.84
483.7	35.61
483.9	35.37
484.0	35.10
484.2	34.89
484.3	34.66
484.5	34.40
484.6	34.17
484.7	33.93
484.9	33.70
485.0	33.45
485.2	33.24
485.3	33.01
485.5	32.81
485.6	32.60
485.8	32.39
485.9	32.13
486.1	31.91
486.2	31.65
486.4	31.40
486.5	31.18
486.7	30.99
486.8	30.78
486.9	30.55
487.1	30.32
487.2	30.08
487.4	29.85
487.5	29.63
487.7	29.43
487.8	29.21
488.0	29.01
488.1	28.79
488.3	28.57
488.4	28.34
488.6	28.14
488.7	27.93
488.9	27.72
489.0	27.54
489.1	27.33
489.3	27.13
489.4	26.92
489.6	26.71
489.7	26.48
489.9	26.30
490.0	26.08
490.2	25.91
490.3	25.73
490.5	25.56
490.6	25.37
490.8	25.21
490.9	25.00
491.0	24.83
491.2	24.63
491.3	24.46
491.5	24.28
491.6	24.11
491.8	23.92
491.9	23.76
492.1	23.57
492.2	23.40
492.4	23.21
492.5	23.07
492.7	22.90
492.8	22.75
492.9	22.62
493.1	22.45
493.2	22.26
493.4	22.10
493.5	21.95
493.7	21.72
493.8	21.58
494.0	21.40
494.1	21.24
494.3	21.07
494.4	20.98
494.5	20.83
494.7	20.70
494.8	20.56
495.0	20.42
495.1	20.24
495.3	20.13
495.4	20.04
495.6	19.90
495.7	19.77
495.9	19.63
496.0	19.49
496.1	19.34
496.3	19.20
496.4	19.07
496.6	18.99
496.7	18.83
496.9	18.68
497.0	18.56
497.2	18.44
497.3	18.28
497.5	18.17
497.6	18.06
497.7	17.97
497.9	17.84
498.0	17.74
498.2	17.63
498.3	17.53
498.5	17.42
498.6	17.30
498.8	17.20
498.9	17.08
499.0	16.93
499.2	16.83
499.3	16.71
499.5	16.58
499.6	16.45
499.8	16.35
499.9	16.21
500.1	16.07
500.2	15.95
500.3	15.83
500.5	15.73
500.6	15.61
500.8	15.50
500.9	15.40
501.1	15.30
501.2	15.16
501.4	15.07
501.5	14.96
501.7	14.81
501.8	14.68
501.9	14.56
502.1	14.42
502.2	14.30
502.4	14.16
502.5	14.04
502.7	13.91
502.8	13.80
502.9	13.68
503.1	13.58
503.2	13.44
503.4	13.31
503.5	13.18
503.7	13.05
503.8	12.92
504.0	12.78
504.1	12.65
504.2	12.52
504.4	12.40
504.5	12.28
504.7	12.17
504.8	12.05
505.0	11.91
505.1	11.79
505.3	11.66
505.4	11.51
505.5	11.39
505.7	11.26
505.8	11.13
506.0	10.99
506.1	10.88
506.3	10.74
506.4	10.63
506.5	10.52
506.7	10.39
506.8	10.29
507.0	10.18
507.1	10.07
507.3	9.94
507.4	9.84
507.6	9.73
507.7	9.60
507.8	9.48
508.0	9.38
508.1	9.26
508.3	9.16
508.4	9.09
508.6	9.02
508.7	8.93
508.8	8.86
509.0	8.76
509.1	8.64
509.3	8.52
509.4	8.39
509.6	8.30
509.7	8.22
509.8	8.14
510.0	8.08
510.1	7.98
510.3	7.87
510.4	7.75
510.6	7.62
510.7	7.50
510.9	7.44
511.0	7.38
511.1	7.32
511.3	7.30
511.4	7.24
511.6	7.15
511.7	7.07
511.9	6.98
512.0	6.87
512.1	6.79
512.3	6.70
512.4	6.63
512.6	6.56
512.7	6.49
512.9	6.44
513.0	6.38
513.1	6.32
513.3	6.27
513.4	6.20
513.6	6.12
513.7	6.05
513.9	5.98
514.0	5.89
514.1	5.81
514.3	5.74
514.4	5.66
514.6	5.59
514.7	5.54
514.8	5.50
515.0	5.44
515.1	5.38
515.3	5.31
515.4	5.24
515.6	5.16
515.7	5.11
515.8	5.05
516.0	4.99
516.1	4.91
516.3	4.83
516.4	4.76
516.6	4.71
516.7	4.68
516.8	4.66
517.0	4.61
517.1	4.58
517.3	4.50
517.4	4.41
517.6	4.34
517.7	4.29
517.8	4.20
518.0	4.15
518.1	4.11
518.3	4.04
518.4	3.94
518.5	3.91
518.7	3.86
518.8	3.81
519.0	3.80
519.1	3.78
519.3	3.74
519.4	3.66
519.5	3.58
519.7	3.51
519.8	3.44
520.0	3.39
520.1	3.38
520.2	3.38
520.4	3.35
520.5	3.33
520.7	3.30
520.8	3.24
521.0	3.14
521.1	3.04
521.2	2.95
521.4	2.87
521.5	2.82
521.7	2.84
521.8	2.83
521.9	2.85
522.1	2.77
522.2	2.75
522.4	2.68
522.5	2.62
522.7	2.53
522.8	2.48
522.9	2.40
523.1	2.36
523.2	2.33
523.4	2.29
523.5	2.30
523.6	2.29
523.8	2.29
523.9	2.29
524.1	2.29
524.2	2.26
524.3	2.24
524.5	2.16
524.6	2.12
524.8	2.05
524.9	1.98
525.0	1.88
525.2	1.85
525.3	1.80
525.5	1.76
525.6	1.75
525.8	1.76
525.9	1.75
526.0	1.74
526.2	1.74
526.3	1.74
526.5	1.75
526.6	1.76
526.7	1.76
526.9	1.77
527.0	1.79
527.2	1.77
527.3	1.73
527.4	1.68
527.6	1.64
527.7	1.55
527.9	1.53
528.0	1.47
528.1	1.43
528.3	1.35
528.4	1.29
528.6	1.22
528.7	1.16
528.8	1.12
529.0	1.08
529.1	1.11
529.3	1.08
529.4	1.09
529.5	1.08
529.7	1.09
529.8	1.05
530.0	1.05
530.1	1.06
530.2	1.06
530.4	1.07
530.5	1.07
530.7	1.06
530.8	1.08
530.9	1.08
531.1	1.06
531.2	1.07
531.4	1.09
531.5	1.08
531.6	1.09
531.8	1.11
531.9	1.10
532.1	1.10
532.2	1.13
532.3	1.14
532.5	1.13
532.6	1.12
532.8	1.10
532.9	1.07
533.0	1.08
533.2	1.05
533.3	1.09
533.5	1.07
533.6	1.06
533.7	1.04
533.9	1.03
534.0	0.95
534.2	0.95
534.3	0.89
534.4	0.90
534.6	0.86
534.7	0.95
534.9	0.94
535.0	0.96
535.1	0.83
535.3	0.79
535.4	0.64
535.6	0.61
535.7	0.57
535.8	0.60
536.0	0.63
536.1	0.62
536.3	0.60
536.4	0.58
536.5	0.62
536.7	0.64
536.8	0.66
536.9	0.63
537.1	0.61
537.2	0.53
537.4	0.55
537.5	0.55
537.6	0.51
537.8	0.50
537.9	0.49
538.1	0.38
538.2	0.37
538.3	0.33
538.5	0.29
538.6	0.29
538.8	0.29
538.9	0.28
539.0	0.29
539.2	0.31
539.3	0.29
539.4	0.28
539.6	0.25
539.7	0.27
539.9	0.24
540.0	0.20
540.1	0.17
540.3	0.19
540.4	0.21
540.6	0.21
540.7	0.20
540.8	0.18
541.0	0.16
541.1	0.15
541.2	0.11
541.4	0.11
541.5	0.10
541.7	0.06
541.8	0.10
541.9	0.15
542.1	0.19
542.2	0.19
542.4	0.23
542.5	0.19
542.6	0.16
542.8	0.14
542.9	0.20
543.0	0.20
543.2	0.18
543.3	0.18
543.5	0.16
543.6	0.15
543.7	0.13
543.9	0.11
544.0	0.19
544.1	0.25
544.3	0.23
544.4	0.19
544.6	0.19
544.7	0.11
544.8	0.05
545.0	0.09
545.1	0.14
545.3	0.14
545.4	0.18
545.5	0.18
545.7	0.16
545.8	0.14
545.9	0.14
546.1	0.08
546.2	0.06
546.4	0.10
546.5	0.10
546.6	0.10
546.8	0.12
546.9	0.15
547.0	0.08
547.2	0.06
547.3	0.06
547.5	0.06
547.6	0.06
