512.9	89.23
513.0	89.28
513.1	89.38
513.3	89.39
513.4	89.45
513.6	89.53
513.7	89.62
513.9	89.70
514.0	89.78
514.1	89.85
514.3	89.82
514.4	89.78
514.6	89.74
514.7	89.74
514.8	89.76
515.0	89.83
515.1	89.85
515.3	89.92
515.4	90.01
515.6	90.08
515.7	90.10
515.8	90.18
516.0	90.20
516.1	90.20
516.3	90.19
516.4	90.20
516.6	90.20
516.7	90.21
516.8	90.21
517.0	90.23
517.1	90.27
517.3	90.26
517.4	90.32
517.6	90.35
517.7	90.42
517.8	90.43
518.0	90.44
518.1	90.39
518.3	90.41
518.4	90.34
518.5	90.32
518.7	90.24
518.8	90.25
519.0	90.21
519.1	90.27
519.3	90.34
519.4	90.47
519.5	90.45
519.7	90.47
519.8	90.41
520.0	90.40
520.1	90.39
520.2	90.50
520.4	90.55
520.5	90.58
520.7	90.54
520.8	90.56
521.0	90.50
521.1	90.44
521.2	90.42
521.4	90.44
521.5	90.41
521.7	90.33
521.8	90.29
521.9	90.28
522.1	90.23
522.2	90.21
522.4	90.20
522.5	90.23
522.7	90.25
522.8	90.22
522.9	90.23
523.1	90.24
523.2	90.23
523.4	90.19
523.5	90.24
523.6	90.21
523.8	90.24
523.9	90.21
524.1	90.19
524.2	90.24
524.3	90.19
524.5	90.18
524.6	90.18
524.8	90.18
524.9	90.04
525.0	90.09
525.2	90.02
525.3	90.03
525.5	90.01
525.6	90.00
525.8	89.88
525.9	89.94
526.0	89.93
526.2	89.94
526.3	89.90
526.5	89.97
526.6	89.87
526.7	89.84
526.9	89.83
527.0	89.92
527.2	89.84
527.3	89.84
527.4	89.76
527.6	89.78
527.7	89.66
527.9	89.67
528.0	89.56
528.1	89.55
528.3	89.45
528.4	89.53
528.6	89.52
528.7	89.61
528.8	89.59
529.0	89.58
529.1	89.44
529.3	89.38
529.4	89.25
529.5	89.28
529.7	89.20
529.8	89.21
530.0	89.25
530.1	89.29
530.2	89.17
530.4	89.18
530.5	89.14
530.7	89.07
530.8	89.06
530.9	89.04
531.1	88.91
531.2	88.89
531.4	88.83
531.5	88.71
531.6	88.67
531.8	88.69
531.9	88.70
532.1	88.63
532.2	88.50
532.3	88.43
532.5	88.39
532.6	88.28
532.8	88.28
532.9	88.40
533.0	88.50
533.2	88.44
533.3	88.43
533.5	88.41
533.6	88.31
533.7	88.13
533.9	88.06
534.0	87.91
534.2	87.83
534.3	87.79
534.4	87.88
534.6	87.90
534.7	87.84
534.9	87.83
535.0	87.78
535.1	87.63
535.3	87.60
535.4	87.75
535.6	87.73
535.7	87.63
535.8	87.68
536.0	87.60
536.1	87.57
536.3	87.56
536.4	87.55
536.5	87.47
536.7	87.36
536.8	87.15
536.9	86.90
537.1	86.90
537.2	86.85
537.4	86.87
537.5	86.84
537.6	86.91
537.8	86.78
537.9	86.67
538.1	86.55
538.2	86.43
538.3	86.31
538.5	86.29
538.6	86.32
538.8	86.31
538.9	86.37
539.0	86.39
539.2	86.35
539.3	86.23
539.4	86.22
539.6	86.08
539.7	85.96
539.9	85.90
540.0	85.77
540.1	85.71
540.3	85.82
540.4	85.90
540.6	85.78
540.7	85.74
540.8	85.59
541.0	85.45
541.1	85.33
541.2	85.43
541.4	85.49
541.5	85.63
541.7	85.56
541.8	85.60
541.9	85.57
542.1	85.51
542.2	85.30
542.4	85.24
542.5	85.13
542.6	84.85
542.8	84.79
542.9	84.71
543.0	84.59
543.2	84.50
543.3	84.51
543.5	84.31
543.6	84.23
543.7	84.23
543.9	84.11
544.0	83.95
544.1	84.02
544.3	84.00
544.4	83.78
544.6	83.72
544.7	83.68
544.8	83.44
545.0	83.34
545.1	83.50
545.3	83.27
545.4	83.17
545.5	83.20
545.7	83.11
545.8	82.94
545.9	82.92
546.1	83.04
546.2	83.09
546.4	82.98
546.5	82.94
546.6	82.95
546.8	82.79
546.9	82.67
547.0	82.65
547.2	82.42
547.3	82.38
547.5	82.24
547.6	82.15
547.7	82.09
547.9	82.10
548.0	82.05
548.1	82.10
548.3	82.01
548.4	81.87
548.5	81.73
548.7	81.67
548.8	81.67
549.0	81.47
549.1	81.54
549.2	81.52
549.4	81.35
549.5	81.12
549.6	81.28
549.8	81.22
549.9	81.17
550.1	81.25
550.2	81.16
550.3	80.89
550.5	80.53
550.6	80.56
550.7	80.34
550.9	80.20
551.0	80.12
551.2	80.28
551.3	80.03
551.4	79.97
551.6	79.91
551.7	79.82
551.8	79.59
552.0	79.54
552.1	79.43
552.2	79.23
552.4	79.16
552.5	79.04
552.7	78.92
552.8	78.65
552.9	78.63
553.1	78.56
553.2	78.33
553.3	78.21
553.5	78.22
553.6	78.13
553.7	78.09
553.9	78.23
554.0	78.17
554.2	78.17
554.3	78.21
554.4	77.82
554.6	77.59
554.7	77.41
554.8	77.28
555.0	77.36
555.1	77.50
555.2	77.75
555.4	77.64
555.5	77.52
555.7	77.10
555.8	76.96
555.9	76.74
556.1	76.69
556.2	76.54
556.3	76.61
556.5	76.50
556.6	76.29
556.7	76.15
556.9	76.15
557.0	75.93
557.2	76.04
557.3	75.80
557.4	75.61
557.6	75.55
557.7	75.60
557.8	75.33
558.0	75.23
558.1	75.02
558.2	74.71
558.4	74.46
558.5	74.11
558.6	74.16
558.8	74.37
558.9	74.48
559.1	74.37
559.2	74.33
559.3	74.20
559.5	73.95
559.6	73.56
559.7	73.08
559.9	72.76
560.0	72.50
560.1	72.60
560.3	72.64
560.4	72.93
560.5	73.31
560.7	73.37
560.8	73.13
560.9	73.19
561.1	73.00
561.2	72.87
561.4	72.75
561.5	72.61
561.6	72.29
561.8	72.14
561.9	71.73
562.0	71.58
562.2	71.31
562.3	71.27
562.4	71.05
562.6	70.95
562.7	70.71
562.8	70.80
563.0	70.74
563.1	70.84
563.2	70.82
563.4	70.42
563.5	69.99
563.6	69.82
563.8	69.66
563.9	69.58
564.1	69.83
564.2	70.29
564.3	70.15
564.5	69.71
564.6	69.31
564.7	68.94
564.9	68.20
565.0	67.84
565.1	67.74
565.3	67.88
565.4	67.97
565.5	68.31
565.7	68.58
565.8	68.92
565.9	68.94
566.1	68.60
566.2	67.99
566.3	67.90
566.5	67.12
566.6	66.59
566.7	66.37
566.9	66.61
567.0	66.35
567.1	66.88
567.3	66.91
567.4	67.09
567.5	66.69
567.7	66.30
567.8	65.54
567.9	65.65
568.1	65.49
568.2	65.69
568.4	65.79
568.5	66.19
568.6	66.12
568.8	66.05
568.9	65.81
569.0	65.99
569.2	65.89
569.3	65.41
569.4	65.43
569.6	65.45
569.7	64.89
569.8	64.70
570.0	64.58
570.1	64.13
570.2	63.79
570.4	63.57
570.5	63.26
570.6	63.28
570.8	63.07
570.9	62.83
571.0	63.23
571.2	63.29
571.3	63.13
571.4	63.05
571.6	63.10
571.7	62.60
571.8	61.95
572.0	61.67
572.1	61.36
572.2	60.93
572.4	60.54
572.5	60.61
572.6	60.61
572.8	61.03
572.9	60.96
573.0	61.13
573.2	61.39
573.3	61.39
573.4	61.66
573.6	61.81
573.7	61.69
573.8	61.72
574.0	61.28
574.1	60.17
574.2	60.09
574.4	59.27
574.5	58.54
574.6	58.47
574.8	58.24
574.9	58.24
575.0	58.86

598.87	28.501
599.21	29.038
599.56	29.002
599.90	28.889
600.25	28.772
600.59	28.567
600.93	28.229
601.28	27.869
601.62	27.517
601.97	27.121
602.31	26.804
602.66	26.478
603.00	26.139
603.34	25.809
603.69	25.456
604.03	25.100
604.37	24.730
604.72	24.383
605.06	24.035
605.41	23.723
605.75	23.363
606.09	23.060
606.44	22.730
606.78	22.383
607.12	22.038
607.47	21.743
607.81	21.420
608.15	21.118
608.50	20.819
608.84	20.507
609.18	20.209
609.53	19.911
609.87	19.584
610.21	19.278
610.56	19.012
610.90	18.710
611.24	18.413
611.58	18.143
611.93	17.875
612.27	17.585
612.61	17.327
612.96	17.045
613.30	16.765
613.64	16.512
613.98	16.251
614.33	15.963
614.67	15.708
615.01	15.454
615.35	15.160
615.70	14.917
616.04	14.675
616.38	14.410
616.72	14.155
617.06	13.911
617.41	13.638
617.75	13.373
618.09	13.157
618.43	12.935
618.78	12.699
619.12	12.498
619.46	12.288
619.80	12.053
620.14	11.842
620.48	11.640
620.83	11.395
621.17	11.182
621.51	10.980
621.85	10.772
622.19	10.576
622.53	10.393
622.88	10.216
623.22	10.018
623.56	9.816
623.90	9.629
624.24	9.461
624.58	9.258
624.92	9.094
625.26	8.916
625.61	8.712
625.95	8.538
626.29	8.393
626.63	8.211
