MJD	kait3_B	kait3_B_err	kait3_I	kait3_I_err	kait3_R	kait3_R_err	kait3_V	kait3_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54178.34000000123	4.972435757062417e-14	6.289863733539272e-16	5.922026093564792e-15	8.734504468313159e-17	1.7787861216752578e-14	2.1207293058686876e-16	3.003224296642162e-14	3.402491960143204e-16	5.220716147176477e-14	6.961761426330171e-16	3.0110962388913596e-14	6.174898435559372e-16	2.195869899411185e-15	2.1706397113299767e-16	1.0000742975898387e-14	3.283152023718071e-16	4.184369055345653e-15	1.5810018158680378e-16	3.142523669917077e-14	4.348234709888997e-16
54178.390000001236	4.959397074822833e-14	6.405666673317467e-16	5.911746452270014e-15	8.947389063564886e-17	1.7765444797012643e-14	2.1575801034289443e-16	3.001037062689144e-14	3.456655684116356e-16	5.2081068308380824e-14	6.937856882569431e-16	2.993294432908134e-14	6.144100285551438e-16	2.1882130186294165e-15	2.1695110174323637e-16	9.944086272616275e-15	3.271536073082752e-16	4.1602143600660275e-15	1.5851767470115361e-16	3.140972123705815e-14	4.337739239823419e-16
54178.44000000124	4.9463384225214463e-14	6.518212205532379e-16	5.901495466828092e-15	9.153601938860815e-17	1.7742717157215452e-14	2.1934719617520604e-16	2.9988426658462336e-14	3.509515612427414e-16	5.1953927698645095e-14	6.914634880103874e-16	2.975533373666811e-14	6.114762082973729e-16	2.1804922624219856e-15	2.1680585728240199e-16	9.887603253377311e-15	3.260018659684642e-16	4.135937103323536e-15	1.5890290619630929e-16	3.1393703132184734e-14	4.3273395744342187e-16
54178.49000000124	4.9332595279816734e-14	6.627059374176325e-16	5.891268879770902e-15	9.352446341028548e-17	1.7719677336157863e-14	2.228258896435907e-16	2.996640070649565e-14	3.5608552552440515e-16	5.182575968772958e-14	6.892137346705084e-16	2.95781717410457e-14	6.086971832923641e-16	2.172708805289159e-15	2.1662821312640019e-16	9.831284291160468e-15	3.248628733643404e-16	4.111546093222205e-15	1.592561504790273e-16	3.1377180273863985e-14	4.317031561173579e-16
54178.540000001245	4.920160118405938e-14	6.731807266315258e-16	5.8810624334737945e-15	9.543304956739292e-17	1.7696324367237138e-14	2.261808340638325e-16	2.994428241407726e-14	3.610476862189017e-16	5.169658430496632e-14	6.870412604164376e-16	2.940149947785236e-14	6.060827827058058e-16	2.1648638157093247e-15	2.164181930089787e-16	9.775119761636645e-15	3.2373996127173146e-16	4.087050130760114e-15	1.5957783606256447e-16	3.1360150546256645e-14	4.3068125297482036e-16
54178.59000000125	4.907039920372969e-14	6.832091618359408e-16	5.870871870065235e-15	9.72563018843256e-17	1.7672657278436377e-14	2.2940000277658927e-16	2.9922061421879456e-14	3.6582000488804466e-16	5.156642128967918e-14	6.849509565357317e-16	2.922535732308503e-14	6.036427606802185e-16	2.1569584562193255e-15	2.1617586896798749e-16	9.719100473189874e-15	3.22636526536644e-16	4.062457978929877e-15	1.59868437290925e-16	3.1342611860505876e-14	4.2966796764674914e-16
54178.64000000125	4.89389865983414e-14	6.92758173342171e-16	5.86069293133687e-15	9.898935880243768e-17	1.764867509231142e-14	2.324724968875988e-16	2.9899727368034084e-14	3.7038605141660433e-16	5.143528625951112e-14	6.829402970816116e-16	2.9049774186749695e-14	6.013732968468498e-16	2.1489938834945098e-15	2.1590136132237904e-16	9.663223675656914e-15	3.215513727546131e-16	4.037777926033633e-15	1.6012711928879506e-16	3.132456260370611e-14	4.2866081427884865e-16
54178.690000001254	4.880736062110018e-14	7.017977702604254e-16	5.850521358652689e-15	1.0062790286823059e-16	1.7624376825978533e-14	2.3538845248587796e-16	2.987726988800006e-14	3.747308855065576e-16	5.1303191655914075e-14	6.81001193891927e-16	2.8874770154832116e-14	5.992603243887737e-16	2.140971248428452e-15	2.1559483867937763e-16	9.607491577903151e-15	3.2047985853648026e-16	4.013017893886451e-15	1.603520688535992e-16	3.1306001528127225e-14	4.2765564971427934e-16
54178.74000000126	4.8675518518865555e-14	7.103007915046975e-16	5.840352892859368e-15	1.021681010142656e-16	1.759976149110316e-14	2.38138957038945e-16	2.985467861442878e-14	3.7884094815883793e-16	5.1170149824104714e-14	6.7912604555361e-16	2.870036509532799e-14	5.972904405060547e-16	2.1328916962123805e-15	2.1525651797096722e-16	9.551906518363507e-15	3.1941765768078187e-16	3.9881857894734186e-15	1.6054158221459484e-16	3.128692739035364e-14	4.266484505921446e-16
54178.79000000126	4.854345753212211e-14	7.182426837875888e-16	5.830183274195709e-15	1.0360655384501043e-16	1.7574828093883513e-14	2.407159744859681e-16	2.9831943177035326e-14	3.8270396301318184e-16	5.1036173094544175e-14	6.773079697250623e-16	2.8526578885909606e-14	5.954513584228848e-16	2.124756366414309e-15	2.1488666451854765e-16	9.496470837634702e-15	3.1836090329414765e-16	3.963289514588627e-15	1.6069410105198123e-16	3.126733894174078e-14	4.256353781147414e-16
