#wls	flux	flux_err
5004.4000	1.2826e+00	3.9044e-01
5013.6000	1.4376e+00	4.2238e-01
5022.8000	1.5244e+00	3.6883e-01
5032.0000	1.5655e+00	5.5798e-01
5041.2000	1.5862e+00	5.5220e-01
5050.4000	1.5555e+00	5.1195e-01
5059.6000	1.4785e+00	4.7337e-01
5068.8000	1.3901e+00	5.0352e-01
5078.0000	1.2651e+00	3.0121e-01
5087.2000	1.1524e+00	1.4245e-01
5096.4000	1.0772e+00	1.2963e-01
5105.6000	9.7270e-01	1.2738e-01
5114.8000	8.5228e-01	5.6186e-02
5124.0000	7.8035e-01	8.2664e-02
5133.2000	7.7673e-01	7.7735e-02
5142.4000	8.5044e-01	7.7006e-02
5151.6000	9.1680e-01	7.2539e-02
5160.8000	8.9946e-01	6.4773e-02
5170.0000	8.4898e-01	7.0946e-02
5179.2000	8.3163e-01	8.1238e-02
5188.4000	8.2965e-01	9.6002e-02
5197.6000	8.5013e-01	9.3489e-02
5206.8000	8.3491e-01	9.0663e-02
5216.0000	8.3798e-01	8.5061e-02
5225.2000	8.4561e-01	7.3844e-02
5234.4000	8.6238e-01	9.2853e-02
5243.6000	8.9183e-01	9.6576e-02
5252.8000	8.9275e-01	9.0489e-02
5262.0000	9.2097e-01	1.0487e-01
5271.2000	9.4641e-01	1.0885e-01
5280.4000	9.6972e-01	9.5947e-02
5289.6000	9.7647e-01	9.2609e-02
5298.8000	1.0099e+00	9.1535e-02
5308.0000	1.0174e+00	7.3914e-02
5317.2000	1.0327e+00	9.2980e-02
5326.4000	1.0222e+00	9.7662e-02
5335.6000	1.0259e+00	1.1723e-01
5344.8000	1.0330e+00	1.1984e-01
5354.0000	1.0470e+00	1.2239e-01
5363.2000	1.0370e+00	1.0378e-01
5372.4000	1.0286e+00	7.1914e-02
5381.6000	1.0113e+00	1.0064e-01
5390.8000	1.0288e+00	1.2448e-01
5400.0000	1.0420e+00	1.3681e-01
5409.2000	1.0406e+00	1.4006e-01
5418.4000	1.0630e+00	1.3185e-01
5427.6000	1.0662e+00	1.0359e-01
5436.8000	1.0886e+00	7.7810e-02
5446.0000	1.1012e+00	5.2524e-02
5455.2000	1.0952e+00	4.3492e-02
5464.4000	1.0868e+00	7.5220e-02
5473.6000	1.0895e+00	8.2211e-02
5482.8000	1.0784e+00	7.5121e-02
5492.0000	1.0758e+00	7.5095e-02
5501.2000	1.0969e+00	9.1059e-02
5510.4000	1.0803e+00	9.3631e-02
5519.6000	1.0968e+00	9.0744e-02
5528.8000	1.1003e+00	9.3094e-02
5538.0000	1.1227e+00	1.1069e-01
5547.2000	1.1312e+00	9.7988e-02
5556.4000	1.1226e+00	1.0067e-01
5565.6000	1.1087e+00	9.7660e-02
5574.8000	1.0775e+00	9.9406e-02
5584.0000	1.0281e+00	1.0303e-01
5593.2000	1.0064e+00	9.6871e-02
5602.4000	9.5868e-01	9.4389e-02
5611.6000	9.2410e-01	9.6440e-02
5620.8000	8.9903e-01	9.9359e-02
5630.0000	8.5092e-01	8.4786e-02
5639.2000	8.3403e-01	8.7085e-02
5648.4000	8.3107e-01	9.4831e-02
5657.6000	8.2207e-01	7.6642e-02
5666.8000	7.9862e-01	9.2254e-02
5676.0000	7.9257e-01	8.8187e-02
5685.2000	7.7099e-01	9.8459e-02
5694.4000	7.6732e-01	7.2225e-02
5703.6000	7.6976e-01	8.4032e-02
5712.8000	7.3032e-01	8.0715e-02
5722.0000	6.8243e-01	6.9489e-02
5731.2000	6.7198e-01	6.5764e-02
5740.4000	6.7185e-01	6.1379e-02
5749.6000	6.4341e-01	5.6534e-02
5758.8000	6.3750e-01	5.5382e-02
5768.0000	6.3302e-01	6.3792e-02
5777.2000	6.0758e-01	4.7515e-02
5786.4000	6.0909e-01	1.0696e-01
5795.6000	6.3403e-01	1.0782e-01
5804.8000	6.5117e-01	1.6370e-01
5814.0000	7.0588e-01	1.6231e-01
5823.2000	7.7896e-01	1.7229e-01
5832.4000	8.5799e-01	1.6264e-01
5841.6000	9.5599e-01	1.8358e-01
5850.8000	1.0530e+00	1.4368e-01
5860.0000	1.1494e+00	1.5093e-01
5869.2000	1.2101e+00	1.4129e-01
5878.4000	1.2531e+00	8.5551e-02
5887.6000	1.2982e+00	8.8898e-02
5896.8000	1.3272e+00	8.0360e-02
5906.0000	1.3630e+00	7.2779e-02
5915.2000	1.3679e+00	6.8375e-02
5924.4000	1.3589e+00	1.7134e-02
5933.6000	1.3978e+00	1.9982e-02
5942.8000	1.4152e+00	9.1546e-02
5952.0000	1.4341e+00	9.3219e-02
5961.2000	1.4828e+00	9.1719e-02
5970.4000	1.4916e+00	9.2343e-02
5979.6000	1.4948e+00	9.0355e-02
5988.8000	1.5055e+00	6.1370e-02
5998.0000	1.4911e+00	5.8619e-02
6007.2000	1.4575e+00	7.1080e-02
6016.4000	1.4269e+00	8.2081e-02
6025.6000	1.3604e+00	9.1616e-02
6034.8000	1.3118e+00	9.3877e-02
6044.0000	1.2569e+00	9.7893e-02
6053.2000	1.2158e+00	9.0754e-02
6062.4000	1.2165e+00	7.1345e-02
6071.6000	1.1720e+00	5.0271e-02
6080.8000	1.1543e+00	4.7398e-02
6090.0000	1.1262e+00	2.9478e-02
6099.2000	1.1023e+00	9.1745e-02
6108.4000	1.1038e+00	1.1183e-01
6117.6000	1.1050e+00	1.1248e-01
6126.8000	1.1049e+00	1.2388e-01
6136.0000	1.1021e+00	1.3800e-01
6145.2000	1.0766e+00	1.5084e-01
6154.4000	1.0676e+00	1.4336e-01
6163.6000	1.0610e+00	1.7482e-01
6172.8000	1.0485e+00	1.7097e-01
6182.0000	1.0390e+00	1.6605e-01
6191.2000	1.0313e+00	1.3298e-01
6200.4000	1.0403e+00	1.3204e-01
6209.6000	1.0551e+00	9.2996e-02
6218.8000	1.0787e+00	9.4894e-02
6228.0000	1.0922e+00	7.6687e-02
6237.2000	1.1266e+00	7.9530e-02
6246.4000	1.1594e+00	7.7422e-02
6255.6000	1.2043e+00	5.8420e-02
6264.8000	1.2550e+00	5.4268e-02
6274.0000	1.2759e+00	5.4793e-02
6283.2000	1.2927e+00	6.3149e-02
6292.4000	1.2599e+00	5.6281e-02
6301.6000	1.2521e+00	6.3093e-02
6310.8000	1.2402e+00	6.5282e-02
6320.0000	1.2315e+00	8.5144e-02
6329.2000	1.2295e+00	5.1606e-02
6338.4000	1.2132e+00	5.4342e-02
6347.6000	1.1908e+00	5.5297e-02
6356.8000	1.1635e+00	9.6634e-02
6366.0000	1.1484e+00	6.8888e-02
6375.2000	1.1460e+00	1.0572e-01
6384.4000	1.1380e+00	1.0566e-01
6393.6000	1.1344e+00	1.1115e-01
6402.8000	1.1263e+00	8.0198e-02
6412.0000	1.1098e+00	5.8380e-02
6421.2000	1.1049e+00	6.2000e-02
6430.4000	1.0879e+00	7.4663e-02
6439.6000	1.0652e+00	6.4994e-02
6448.8000	1.0616e+00	6.7756e-02
6458.0000	1.0589e+00	7.1274e-02
6467.2000	1.0528e+00	5.9863e-02
6476.4000	1.0622e+00	5.6976e-02
6485.6000	1.0584e+00	6.2194e-02
6494.8000	1.0433e+00	7.6111e-02
6504.0000	1.0358e+00	9.2778e-02
6513.2000	1.0873e+00	1.0667e-01
6522.4000	1.0760e+00	1.0826e-01
6531.6000	9.5112e-01	1.0362e-01
6540.8000	9.0583e-01	2.1068e-02
6550.0000	9.1840e-01	9.2021e-02
6559.2000	9.7032e-01	1.3719e-01
6568.4000	1.0595e+00	1.5538e-01
6577.6000	1.1949e+00	1.5229e-01
6586.8000	1.3136e+00	1.6641e-01
6596.0000	1.4403e+00	5.3428e-01
6605.2000	1.5319e+00	7.6069e-01
6614.4000	1.6150e+00	7.6894e-01
6623.6000	1.6549e+00	7.5560e-01
6632.8000	1.6464e+00	6.8871e-01
6642.0000	1.5923e+00	6.2420e-01
6651.2000	1.5232e+00	3.1010e-02
6660.4000	1.4332e+00	1.5328e-01
6669.6000	1.3196e+00	1.5098e-01
6678.8000	1.2075e+00	1.7907e-01
6688.0000	1.1017e+00	1.5091e-01
6697.2000	1.0320e+00	7.4082e-02
6706.4000	1.0405e+00	1.0550e-01
6715.6000	1.1864e+00	9.6766e-02
6724.8000	1.2587e+00	1.3393e-01
6734.0000	1.2267e+00	1.3065e-01
6743.2000	1.2644e+00	9.2888e-02
6752.4000	1.2976e+00	1.2644e-01
6761.6000	1.3279e+00	1.6836e-01
6770.8000	1.3326e+00	1.3266e-01
6780.0000	1.3350e+00	1.0491e-01
6789.2000	1.3057e+00	1.4789e-01
6798.4000	1.2901e+00	1.4173e-01
6807.6000	1.2480e+00	9.9390e-02
6816.8000	1.2133e+00	7.6543e-02
6826.0000	1.1608e+00	7.5939e-02
6835.2000	1.0921e+00	4.4835e-02
6844.4000	1.0452e+00	9.9062e-02
6853.6000	9.9453e-01	9.9148e-02
6862.8000	9.6864e-01	9.1554e-02
6872.0000	9.6671e-01	9.0992e-02
6881.2000	9.4834e-01	8.6928e-02
6890.4000	9.1602e-01	5.1316e-02
6899.6000	8.8505e-01	4.7582e-02
6908.8000	8.4173e-01	7.3591e-02
6918.0000	8.2971e-01	1.0134e-01
6927.2000	8.0681e-01	1.4920e-01
6936.4000	7.7779e-01	1.4867e-01
6945.6000	7.6536e-01	1.6583e-01
6954.8000	7.7766e-01	1.6187e-01
6964.0000	8.1167e-01	1.4572e-01
6973.2000	8.4306e-01	8.0309e-02
6982.4000	8.9828e-01	1.0263e-01
6991.6000	9.5536e-01	9.3661e-02
7000.8000	1.0179e+00	8.4677e-02
7010.0000	1.0804e+00	8.9534e-02
7019.2000	1.1472e+00	8.4336e-02
7028.4000	1.2085e+00	7.6386e-02
7037.6000	1.2377e+00	4.5483e-02
7046.8000	1.2711e+00	4.7695e-02
7056.0000	1.2547e+00	4.0422e-02
7065.2000	1.2397e+00	5.9134e-02
7074.4000	1.2319e+00	5.2032e-02
7083.6000	1.1956e+00	6.9465e-02
7092.8000	1.1689e+00	6.9469e-02
7102.0000	1.1521e+00	6.9828e-02
7111.2000	1.1242e+00	4.7201e-02
7120.4000	1.1232e+00	5.9119e-02
7129.6000	1.1112e+00	4.3182e-02
7138.8000	1.0844e+00	4.1512e-02
7148.0000	1.0637e+00	2.2099e-02
7157.2000	1.0628e+00	2.3531e-02
7166.4000	1.0513e+00	3.6654e-02
7175.6000	1.0556e+00	4.8808e-02
7184.8000	1.0564e+00	4.9562e-02
7194.0000	1.0654e+00	4.7056e-02
7203.2000	1.0776e+00	6.1974e-02
7212.4000	1.1073e+00	7.9633e-02
7221.6000	1.1303e+00	6.9904e-02
7230.8000	1.1492e+00	6.7159e-02
7240.0000	1.1612e+00	6.5459e-02
7249.2000	1.1645e+00	6.5696e-02
7258.4000	1.1776e+00	6.2562e-02
7267.6000	1.1844e+00	9.8235e-02
7276.8000	1.1854e+00	9.8704e-02
7286.0000	1.1955e+00	8.3085e-02
7295.2000	1.1968e+00	9.3050e-02
7304.4000	1.2196e+00	9.2799e-02
7313.6000	1.2408e+00	6.2693e-02
7322.8000	1.2857e+00	5.5048e-02
7332.0000	1.3158e+00	5.9828e-02
7341.2000	1.3404e+00	5.7899e-02
7350.4000	1.3537e+00	4.7028e-02
7359.6000	1.3760e+00	5.9585e-02
7368.8000	1.3621e+00	8.6510e-02
7378.0000	1.3575e+00	8.5273e-02
7387.2000	1.3364e+00	8.6810e-02
7396.4000	1.3245e+00	1.0095e-01
7405.6000	1.2929e+00	9.4945e-02
7414.8000	1.2645e+00	7.0226e-02
7424.0000	1.2305e+00	8.8732e-02
7433.2000	1.1788e+00	8.8506e-02
7442.4000	1.1186e+00	6.5462e-02
7451.6000	1.0958e+00	1.0660e-01
7460.8000	1.0544e+00	1.2012e-01
7470.0000	1.0273e+00	9.3112e-02
7479.2000	1.0087e+00	1.0759e-01
7488.4000	1.0085e+00	8.6587e-02
7497.6000	9.7362e-01	7.1803e-02
7506.8000	9.6143e-01	6.0568e-02
7516.0000	9.4262e-01	4.2414e-02
7525.2000	9.4288e-01	1.2967e-01
7534.4000	9.3058e-01	1.5919e-01
7543.6000	9.1771e-01	1.7964e-01
7552.8000	8.8972e-01	1.6554e-01
7562.0000	8.4610e-01	1.7042e-01
7571.2000	7.8268e-01	1.5244e-01
7580.4000	7.1730e-01	1.3147e-01
7589.6000	6.8520e-01	1.0148e-01
7598.8000	6.6592e-01	1.0734e-01
7608.0000	6.3815e-01	1.0747e-01
7617.2000	6.3347e-01	1.5114e-02
7626.4000	6.2564e-01	1.5044e-02
7635.6000	6.2434e-01	8.1375e-02
7644.8000	6.4111e-01	8.7634e-02
7654.0000	6.5179e-01	1.0274e-01
7663.2000	6.2312e-01	1.3350e-01
7672.4000	6.3669e-01	1.3461e-01
7681.6000	6.6813e-01	1.2526e-01
7690.8000	7.1025e-01	1.2611e-01
7700.0000	7.2810e-01	7.3733e-02
7709.2000	7.5859e-01	7.1943e-02
7718.4000	7.8694e-01	7.4071e-02
7727.6000	7.9245e-01	2.1757e-01
7736.8000	7.8648e-01	2.1071e-01
7746.0000	7.9717e-01	2.2159e-01
7755.2000	8.0382e-01	2.2559e-01
7764.4000	8.5791e-01	2.4724e-01
7773.6000	8.9219e-01	1.3407e-01
7782.8000	8.8950e-01	4.4705e-02
7792.0000	9.0460e-01	8.8501e-02
7801.2000	9.0967e-01	1.7653e-01
7810.4000	9.0061e-01	1.6842e-01
7819.6000	9.1828e-01	1.5001e-01
7828.8000	9.0102e-01	1.2263e-01
7838.0000	8.8170e-01	3.1101e-01
7847.2000	8.8683e-01	2.7891e-01
7856.4000	8.9095e-01	2.5728e-01
7865.6000	8.4006e-01	2.5399e-01
7874.8000	8.2823e-01	2.5388e-01
7884.0000	8.0000e-01	5.6993e-02
7893.2000	8.0940e-01	6.2125e-02
7902.4000	7.8914e-01	1.4647e-01
7911.6000	7.6857e-01	1.6520e-01
7920.8000	7.4601e-01	1.9259e-01
7930.0000	7.0105e-01	2.3631e-01
7939.2000	6.5142e-01	2.6043e-01
7948.4000	6.1232e-01	2.7753e-01
7957.6000	5.7944e-01	2.4209e-01
7966.8000	6.2115e-01	2.5361e-01
7976.0000	6.5314e-01	2.7278e-01
7985.2000	6.9530e-01	2.7278e-01
7994.4000	7.5395e-01	2.7278e-01
