#wls	flux	flux_err
5795.6000	9.0176e-01	8.0340e-03
5804.8000	9.3552e-01	5.8560e-03
5814.0000	9.6640e-01	1.1033e-02
5823.2000	9.9647e-01	1.0133e-02
5832.4000	1.0239e+00	1.1028e-02
5841.6000	1.0475e+00	1.1869e-02
5850.8000	1.0695e+00	1.3700e-02
5860.0000	1.0891e+00	1.6414e-02
5869.2000	1.1061e+00	2.6175e-02
5878.4000	1.1176e+00	2.6262e-02
5887.6000	1.1254e+00	2.5722e-02
5896.8000	1.1268e+00	2.5546e-02
5906.0000	1.1245e+00	1.9830e-02
5915.2000	1.1172e+00	1.1837e-02
5924.4000	1.1085e+00	1.6558e-02
5933.6000	1.0989e+00	1.7475e-02
5942.8000	1.0911e+00	1.7701e-02
5952.0000	1.0806e+00	1.5882e-02
5961.2000	1.0681e+00	1.2362e-02
5970.4000	1.0594e+00	1.5561e-02
5979.6000	1.0521e+00	1.5015e-02
5988.8000	1.0389e+00	1.3598e-02
5998.0000	1.0348e+00	1.4878e-02
6007.2000	1.0300e+00	1.6185e-02
6016.4000	1.0245e+00	1.0156e-02
6025.6000	1.0188e+00	1.3719e-02
6034.8000	1.0109e+00	1.5526e-02
6044.0000	1.0004e+00	1.3348e-02
6053.2000	9.9225e-01	1.2555e-02
6062.4000	9.8108e-01	1.2098e-02
6071.6000	9.7043e-01	1.6953e-02
6080.8000	9.5997e-01	1.5424e-02
6090.0000	9.4604e-01	1.5962e-02
6099.2000	9.2801e-01	1.5200e-02
6108.4000	9.1100e-01	1.4140e-02
6117.6000	8.9241e-01	6.3269e-03
6126.8000	8.7510e-01	6.4174e-03
6136.0000	8.5906e-01	5.7576e-03
6145.2000	8.4312e-01	6.1752e-03
6154.4000	8.2773e-01	5.3600e-03
6163.6000	8.1057e-01	7.0337e-03
6172.8000	7.9719e-01	6.7051e-03
6182.0000	7.8807e-01	9.2143e-03
6191.2000	7.7952e-01	1.0634e-02
6200.4000	7.7536e-01	1.0522e-02
6209.6000	7.7296e-01	8.8174e-03
6218.8000	7.6854e-01	9.4416e-03
6228.0000	7.6716e-01	8.5705e-03
6237.2000	7.6541e-01	9.1386e-03
6246.4000	7.6636e-01	9.3592e-03
6255.6000	7.6479e-01	1.1315e-02
6264.8000	7.6451e-01	1.1246e-02
6274.0000	7.6597e-01	1.1317e-02
6283.2000	7.6784e-01	5.3724e-03
6292.4000	7.6909e-01	1.3687e-02
6301.6000	7.7002e-01	1.4322e-02
6310.8000	7.7285e-01	1.3853e-02
6320.0000	7.7761e-01	1.4084e-02
6329.2000	7.8376e-01	1.6543e-02
6338.4000	7.8822e-01	1.4843e-02
6347.6000	7.9265e-01	1.3660e-02
6356.8000	7.9594e-01	1.3726e-02
6366.0000	7.9427e-01	1.3200e-02
6375.2000	7.9085e-01	8.5678e-03
6384.4000	7.8594e-01	2.7550e-03
6393.6000	7.8114e-01	4.8210e-03
6402.8000	7.7276e-01	5.7217e-03
6412.0000	7.6475e-01	6.5801e-03
6421.2000	7.5465e-01	9.9860e-03
6430.4000	7.4847e-01	9.7111e-03
6439.6000	7.4217e-01	1.1066e-02
6448.8000	7.3753e-01	1.0872e-02
6458.0000	7.2854e-01	9.5404e-03
6467.2000	7.2738e-01	5.3355e-03
6476.4000	7.2265e-01	8.8660e-03
6485.6000	7.1811e-01	8.6368e-03
6494.8000	7.1369e-01	1.3931e-02
6504.0000	7.1143e-01	1.8376e-02
6513.2000	7.1972e-01	2.1016e-02
6522.4000	7.2595e-01	2.6230e-02
6531.6000	6.9445e-01	3.1166e-02
6540.8000	6.8025e-01	2.9843e-02
6550.0000	6.8621e-01	2.1197e-02
6559.2000	7.1001e-01	3.2609e-02
6568.4000	7.4611e-01	4.3890e-02
6577.6000	7.8834e-01	4.9672e-02
6586.8000	8.3001e-01	5.4072e-02
6596.0000	8.6919e-01	9.5333e-02
6605.2000	8.9880e-01	2.0835e-01
6614.4000	9.1983e-01	2.0442e-01
6623.6000	9.3200e-01	1.9694e-01
6632.8000	9.3370e-01	1.9487e-01
6642.0000	9.2293e-01	1.9877e-01
6651.2000	9.0451e-01	2.5177e-02
6660.4000	8.7691e-01	4.0371e-02
6669.6000	8.5159e-01	5.3413e-02
6678.8000	8.2112e-01	4.9867e-02
6688.0000	7.9100e-01	3.2514e-02
6697.2000	7.7193e-01	1.9174e-02
6706.4000	7.7453e-01	2.6587e-02
6715.6000	8.0343e-01	2.6971e-02
6724.8000	8.2525e-01	2.0663e-02
6734.0000	8.1115e-01	1.0665e-02
6743.2000	8.0695e-01	9.5098e-03
6752.4000	8.0158e-01	1.7137e-02
6761.6000	7.9805e-01	3.0392e-02
6770.8000	7.9199e-01	2.5248e-02
6780.0000	7.8543e-01	3.0929e-02
6789.2000	7.7343e-01	3.3343e-02
6798.4000	7.6007e-01	3.2367e-02
6807.6000	7.4144e-01	1.7638e-02
6816.8000	7.2276e-01	2.2909e-02
6826.0000	7.0683e-01	1.9770e-02
6835.2000	6.9044e-01	1.5017e-02
6844.4000	6.7368e-01	1.5221e-02
6853.6000	6.6233e-01	1.6062e-02
6862.8000	6.5434e-01	1.0743e-02
6872.0000	6.5493e-01	1.0353e-02
6881.2000	6.5651e-01	1.3219e-02
6890.4000	6.5747e-01	1.2675e-02
6899.6000	6.6065e-01	1.5371e-02
6908.8000	6.6812e-01	1.6209e-02
6918.0000	6.7730e-01	1.8451e-02
6927.2000	6.8340e-01	1.7305e-02
6936.4000	6.9093e-01	1.6289e-02
6945.6000	6.9518e-01	1.0390e-02
6954.8000	7.0186e-01	1.0318e-02
6964.0000	7.0511e-01	1.1230e-02
6973.2000	7.0885e-01	9.0181e-03
6982.4000	7.1354e-01	7.7359e-03
6991.6000	7.1741e-01	1.0220e-02
7000.8000	7.2336e-01	1.1507e-02
7010.0000	7.2458e-01	7.6129e-03
7019.2000	7.2913e-01	8.6102e-03
7028.4000	7.3391e-01	7.5306e-03
7037.6000	7.3684e-01	1.1858e-02
7046.8000	7.3695e-01	1.3683e-02
7056.0000	7.3450e-01	1.3872e-02
7065.2000	7.3120e-01	1.3613e-02
7074.4000	7.2926e-01	1.4228e-02
7083.6000	7.2482e-01	9.1207e-03
7092.8000	7.2383e-01	1.0690e-02
7102.0000	7.2332e-01	1.2045e-02
7111.2000	7.2452e-01	1.1864e-02
7120.4000	7.2535e-01	1.1560e-02
7129.6000	7.2744e-01	1.1419e-02
7138.8000	7.3079e-01	7.2391e-03
7148.0000	7.3563e-01	6.2961e-03
7157.2000	7.3941e-01	7.1018e-03
7166.4000	7.3869e-01	7.6307e-03
7175.6000	7.3878e-01	6.5046e-03
7184.8000	7.3751e-01	6.4317e-03
7194.0000	7.3608e-01	5.8950e-03
7203.2000	7.3187e-01	7.5528e-03
7212.4000	7.2656e-01	7.6722e-03
7221.6000	7.2461e-01	7.6723e-03
7230.8000	7.1876e-01	7.5565e-03
7240.0000	7.1354e-01	7.4567e-03
7249.2000	7.0852e-01	6.0665e-03
7258.4000	7.0191e-01	7.9793e-03
7267.6000	6.9559e-01	7.7638e-03
7276.8000	6.9040e-01	1.0586e-02
7286.0000	6.8174e-01	1.1413e-02
7295.2000	6.7298e-01	1.1673e-02
7304.4000	6.6199e-01	1.1724e-02
7313.6000	6.5260e-01	1.1846e-02
7322.8000	6.4209e-01	1.0018e-02
7332.0000	6.3252e-01	9.4080e-03
7341.2000	6.2532e-01	9.5974e-03
7350.4000	6.1747e-01	3.7551e-03
7359.6000	6.0940e-01	1.1484e-02
7368.8000	5.9847e-01	1.2364e-02
7378.0000	5.8988e-01	1.2062e-02
7387.2000	5.8290e-01	1.4594e-02
7396.4000	5.7691e-01	1.3466e-02
7405.6000	5.6741e-01	1.1915e-02
7414.8000	5.6019e-01	1.0408e-02
7424.0000	5.5400e-01	1.0406e-02
7433.2000	5.4517e-01	9.3249e-03
7442.4000	5.3906e-01	1.3928e-02
7451.6000	5.3366e-01	1.5258e-02
7460.8000	5.2746e-01	1.2933e-02
7470.0000	5.2442e-01	1.3626e-02
7479.2000	5.2191e-01	1.4223e-02
7488.4000	5.1872e-01	8.7605e-03
7497.6000	5.1674e-01	6.9026e-03
7506.8000	5.1392e-01	7.2357e-03
7516.0000	5.1390e-01	8.2715e-03
7525.2000	5.1012e-01	7.6163e-03
7534.4000	5.0697e-01	9.4591e-03
7543.6000	5.0580e-01	9.7687e-03
7552.8000	5.0243e-01	1.2084e-02
7562.0000	4.9983e-01	9.7845e-03
7571.2000	4.9534e-01	1.3873e-02
7580.4000	4.9355e-01	1.2841e-02
7589.6000	4.9472e-01	1.2911e-02
7598.8000	4.9612e-01	1.3396e-02
7608.0000	4.9558e-01	1.3515e-02
7617.2000	4.9701e-01	1.1145e-02
7626.4000	4.9890e-01	9.5063e-03
7635.6000	5.0222e-01	7.8745e-03
7644.8000	5.0666e-01	3.8059e-03
7654.0000	5.0715e-01	5.1856e-03
7663.2000	5.0468e-01	1.0232e-02
7672.4000	5.0769e-01	1.2185e-02
7681.6000	5.0564e-01	1.2875e-02
7690.8000	5.0449e-01	1.3225e-02
7700.0000	5.0591e-01	1.3604e-02
7709.2000	5.0713e-01	1.2963e-02
7718.4000	5.0753e-01	1.2036e-02
7727.6000	5.0560e-01	1.8472e-02
7736.8000	5.0226e-01	1.8610e-02
7746.0000	4.9756e-01	2.3410e-02
7755.2000	4.8857e-01	2.1062e-02
7764.4000	4.8495e-01	2.2752e-02
7773.6000	4.8246e-01	1.9930e-02
7782.8000	4.7778e-01	1.5934e-02
7792.0000	4.7559e-01	1.3456e-02
7801.2000	4.7186e-01	9.7397e-03
7810.4000	4.7180e-01	1.3208e-02
7819.6000	4.7227e-01	8.1974e-03
7828.8000	4.7804e-01	6.4377e-03
7838.0000	4.7860e-01	2.3270e-02
7847.2000	4.7592e-01	2.3269e-02
7856.4000	4.6717e-01	2.6840e-02
7865.6000	4.5670e-01	2.7216e-02
7874.8000	4.4942e-01	2.6785e-02
7884.0000	4.3858e-01	2.3312e-02
7893.2000	4.2761e-01	2.4801e-02
7902.4000	4.1909e-01	2.2200e-02
7911.6000	4.1118e-01	3.3414e-02
7920.8000	4.0351e-01	3.4438e-02
7930.0000	3.9709e-01	3.2117e-02
7939.2000	3.8898e-01	3.0479e-02
7948.4000	3.7985e-01	2.0753e-02
7957.6000	3.6873e-01	1.2529e-02
7966.8000	3.6325e-01	1.1294e-02
7976.0000	3.5756e-01	5.2189e-03
7985.2000	3.4882e-01	5.2189e-03
7994.4000	3.3979e-01	5.2189e-03
