#wls	flux	flux_err
5022.8000	1.0870e+00	7.8163e-02
5032.0000	1.0964e+00	1.3605e-01
5041.2000	1.0851e+00	1.4551e-01
5050.4000	1.0564e+00	1.5317e-01
5059.6000	1.0195e+00	1.3608e-01
5068.8000	9.8173e-01	1.4090e-01
5078.0000	9.4022e-01	9.2910e-02
5087.2000	9.0425e-01	3.6759e-02
5096.4000	8.7602e-01	3.1726e-02
5105.6000	8.5528e-01	2.6422e-02
5114.8000	8.3255e-01	3.9112e-02
5124.0000	8.2318e-01	3.3293e-02
5133.2000	8.2679e-01	2.9238e-02
5142.4000	8.6046e-01	3.0918e-02
5151.6000	8.9328e-01	2.7901e-02
5160.8000	9.0172e-01	3.4505e-02
5170.0000	9.0285e-01	2.9220e-02
5179.2000	9.1869e-01	2.9537e-02
5188.4000	9.2702e-01	4.0630e-02
5197.6000	9.3642e-01	4.0399e-02
5206.8000	9.3832e-01	2.7797e-02
5216.0000	9.4225e-01	3.8981e-02
5225.2000	9.4889e-01	3.7023e-02
5234.4000	9.6298e-01	3.1133e-02
5243.6000	9.7687e-01	3.8168e-02
5252.8000	9.8613e-01	3.1575e-02
5262.0000	1.0005e+00	3.0766e-02
5271.2000	1.0092e+00	3.0419e-02
5280.4000	1.0247e+00	4.3907e-02
5289.6000	1.0448e+00	3.6947e-02
5298.8000	1.0653e+00	4.0285e-02
5308.0000	1.0888e+00	3.9596e-02
5317.2000	1.0994e+00	3.9572e-02
5326.4000	1.1124e+00	2.5449e-02
5335.6000	1.1176e+00	2.4881e-02
5344.8000	1.1293e+00	2.7479e-02
5354.0000	1.1393e+00	3.8012e-02
5363.2000	1.1417e+00	3.7616e-02
5372.4000	1.1543e+00	4.0587e-02
5381.6000	1.1660e+00	4.0588e-02
5390.8000	1.1791e+00	3.4608e-02
5400.0000	1.1953e+00	2.8360e-02
5409.2000	1.2087e+00	2.9143e-02
5418.4000	1.2145e+00	1.6774e-02
5427.6000	1.2183e+00	1.6298e-02
5436.8000	1.2170e+00	2.0010e-02
5446.0000	1.2100e+00	2.0675e-02
5455.2000	1.1910e+00	2.3865e-02
5464.4000	1.1752e+00	2.8813e-02
5473.6000	1.1540e+00	3.2131e-02
5482.8000	1.1360e+00	3.4648e-02
5492.0000	1.1160e+00	4.2920e-02
5501.2000	1.1075e+00	3.6850e-02
5510.4000	1.1095e+00	3.6863e-02
5519.6000	1.1092e+00	3.8426e-02
5528.8000	1.1176e+00	1.6082e-02
5538.0000	1.1276e+00	2.8663e-02
5547.2000	1.1425e+00	3.0255e-02
5556.4000	1.1573e+00	3.5255e-02
5565.6000	1.1614e+00	3.4168e-02
5574.8000	1.1567e+00	3.2651e-02
5584.0000	1.1415e+00	2.4083e-02
5593.2000	1.1135e+00	2.4182e-02
5602.4000	1.0849e+00	2.2275e-02
5611.6000	1.0532e+00	2.2400e-02
5620.8000	1.0120e+00	2.8133e-02
5630.0000	9.7233e-01	2.8750e-02
5639.2000	9.3313e-01	1.7273e-02
5648.4000	8.8910e-01	2.3250e-02
5657.6000	8.4698e-01	2.3640e-02
5666.8000	8.1632e-01	2.8746e-02
5676.0000	7.8821e-01	3.2527e-02
5685.2000	7.6093e-01	3.4042e-02
5694.4000	7.3988e-01	3.4842e-02
5703.6000	7.2228e-01	3.4690e-02
5712.8000	7.1210e-01	2.3744e-02
5722.0000	7.0033e-01	2.2540e-02
5731.2000	6.9724e-01	1.9117e-02
5740.4000	6.9912e-01	1.7834e-02
5749.6000	7.1135e-01	1.7530e-02
5758.8000	7.3484e-01	2.0524e-02
5768.0000	7.6553e-01	1.6341e-02
5777.2000	8.0651e-01	1.7970e-02
5786.4000	8.5302e-01	1.7702e-02
5795.6000	9.0416e-01	1.2858e-02
5804.8000	9.6304e-01	1.1704e-02
5814.0000	1.0198e+00	1.1172e-02
5823.2000	1.0645e+00	1.2857e-02
5832.4000	1.1077e+00	1.2831e-02
5841.6000	1.1421e+00	1.1140e-02
5850.8000	1.1623e+00	1.6151e-02
5860.0000	1.1835e+00	1.6342e-02
5869.2000	1.2010e+00	3.8344e-02
5878.4000	1.2082e+00	3.6799e-02
5887.6000	1.2186e+00	3.1982e-02
5896.8000	1.2241e+00	5.4158e-02
5906.0000	1.2318e+00	5.1894e-02
5915.2000	1.2384e+00	4.3195e-02
5924.4000	1.2421e+00	3.9234e-02
5933.6000	1.2462e+00	4.3522e-02
5942.8000	1.2480e+00	2.9216e-02
5952.0000	1.2430e+00	3.0186e-02
5961.2000	1.2297e+00	2.7996e-02
5970.4000	1.2093e+00	3.3193e-02
5979.6000	1.1882e+00	2.9700e-02
5988.8000	1.1613e+00	2.9249e-02
5998.0000	1.1441e+00	2.8105e-02
6007.2000	1.1259e+00	2.8274e-02
6016.4000	1.1098e+00	1.7453e-02
6025.6000	1.0915e+00	1.9146e-02
6034.8000	1.0772e+00	2.5522e-02
6044.0000	1.0639e+00	2.5792e-02
6053.2000	1.0513e+00	2.4609e-02
6062.4000	1.0470e+00	2.5457e-02
6071.6000	1.0451e+00	2.8188e-02
6080.8000	1.0436e+00	2.1478e-02
6090.0000	1.0469e+00	2.3462e-02
6099.2000	1.0457e+00	2.4133e-02
6108.4000	1.0481e+00	2.9015e-02
6117.6000	1.0430e+00	2.1530e-02
6126.8000	1.0349e+00	2.1612e-02
6136.0000	1.0257e+00	2.0719e-02
6145.2000	1.0167e+00	1.6222e-02
6154.4000	1.0019e+00	6.7227e-03
6163.6000	9.8075e-01	7.8519e-03
6172.8000	9.5913e-01	7.4813e-03
6182.0000	9.3883e-01	6.9554e-03
6191.2000	9.1823e-01	1.5584e-02
6200.4000	9.0447e-01	1.4828e-02
6209.6000	8.8679e-01	1.3400e-02
6218.8000	8.7292e-01	1.0182e-02
6228.0000	8.5933e-01	1.0118e-02
6237.2000	8.4412e-01	4.8940e-03
6246.4000	8.3399e-01	1.0026e-02
6255.6000	8.2698e-01	1.1082e-02
6264.8000	8.1729e-01	1.1825e-02
6274.0000	8.1694e-01	1.4288e-02
6283.2000	8.1524e-01	1.6196e-02
6292.4000	8.1761e-01	1.5996e-02
6301.6000	8.2135e-01	3.0215e-02
6310.8000	8.2261e-01	3.0358e-02
6320.0000	8.2609e-01	2.7091e-02
6329.2000	8.3338e-01	2.7600e-02
6338.4000	8.3857e-01	2.5365e-02
6347.6000	8.4026e-01	2.6197e-02
6356.8000	8.4548e-01	3.0238e-02
6366.0000	8.4673e-01	3.0272e-02
6375.2000	8.4698e-01	3.4746e-02
6384.4000	8.4524e-01	3.6835e-02
6393.6000	8.4045e-01	2.5211e-02
6402.8000	8.4037e-01	2.6671e-02
6412.0000	8.3765e-01	2.6779e-02
6421.2000	8.3492e-01	2.3765e-02
6430.4000	8.2190e-01	2.4347e-02
6439.6000	8.0764e-01	2.5050e-02
6448.8000	7.9395e-01	2.5430e-02
6458.0000	7.7997e-01	2.5331e-02
6467.2000	7.6605e-01	2.4979e-02
6476.4000	7.5900e-01	2.2141e-02
6485.6000	7.4901e-01	2.1961e-02
6494.8000	7.4472e-01	1.6114e-02
6504.0000	7.4033e-01	1.4224e-02
6513.2000	7.5454e-01	2.5217e-02
6522.4000	7.5360e-01	2.2985e-02
6531.6000	7.1929e-01	1.9302e-02
6540.8000	7.0823e-01	1.6545e-02
6550.0000	7.1426e-01	1.7039e-02
6559.2000	7.4505e-01	3.4316e-02
6568.4000	7.8937e-01	5.2650e-02
6577.6000	8.4282e-01	5.7955e-02
6586.8000	8.9425e-01	6.1313e-02
6596.0000	9.4319e-01	1.6643e-01
6605.2000	9.9111e-01	2.3794e-01
6614.4000	1.0320e+00	2.3388e-01
6623.6000	1.0633e+00	2.2277e-01
6632.8000	1.0736e+00	2.0917e-01
6642.0000	1.0773e+00	1.9277e-01
6651.2000	1.0666e+00	1.8038e-02
6660.4000	1.0473e+00	4.8748e-02
6669.6000	1.0243e+00	6.4380e-02
6678.8000	9.8908e-01	6.3202e-02
6688.0000	9.5358e-01	4.3663e-02
6697.2000	9.2971e-01	2.0209e-02
6706.4000	9.2571e-01	2.0456e-02
6715.6000	9.6077e-01	4.6719e-02
6724.8000	9.7664e-01	4.2769e-02
6734.0000	9.6128e-01	3.5243e-02
6743.2000	9.6008e-01	3.4650e-02
6752.4000	9.4919e-01	5.3184e-02
6761.6000	9.3795e-01	4.7792e-02
6770.8000	9.3004e-01	4.5986e-02
6780.0000	9.2699e-01	3.3951e-02
6789.2000	9.0882e-01	5.6541e-02
6798.4000	8.8787e-01	4.9173e-02
6807.6000	8.6407e-01	3.9399e-02
6816.8000	8.3525e-01	4.0974e-02
6826.0000	8.0733e-01	4.9725e-02
6835.2000	7.7783e-01	3.1559e-02
6844.4000	7.5872e-01	3.2491e-02
6853.6000	7.4355e-01	4.3381e-02
6862.8000	7.3712e-01	4.4616e-02
6872.0000	7.3856e-01	3.5724e-02
6881.2000	7.4026e-01	3.7285e-02
6890.4000	7.4263e-01	3.7969e-02
6899.6000	7.4084e-01	2.1359e-02
6908.8000	7.3964e-01	2.1694e-02
6918.0000	7.4238e-01	1.9602e-02
6927.2000	7.4911e-01	2.0192e-02
6936.4000	7.5001e-01	1.5665e-02
6945.6000	7.5422e-01	1.5563e-02
6954.8000	7.5486e-01	1.6473e-02
6964.0000	7.5698e-01	1.6653e-02
6973.2000	7.6707e-01	1.8381e-02
6982.4000	7.8606e-01	1.4616e-02
6991.6000	7.9854e-01	1.8545e-02
7000.8000	8.1902e-01	1.5496e-02
7010.0000	8.3808e-01	2.4477e-02
7019.2000	8.4890e-01	2.9420e-02
7028.4000	8.5675e-01	2.7435e-02
7037.6000	8.6729e-01	2.7009e-02
7046.8000	8.7421e-01	2.8206e-02
7056.0000	8.7601e-01	1.5030e-02
7065.2000	8.7230e-01	1.0474e-02
7074.4000	8.6805e-01	1.5541e-02
7083.6000	8.6441e-01	1.5260e-02
7092.8000	8.6001e-01	2.4258e-02
7102.0000	8.5256e-01	2.4421e-02
7111.2000	8.4914e-01	2.7049e-02
7120.4000	8.3456e-01	2.0318e-02
7129.6000	8.2712e-01	2.0693e-02
7138.8000	8.1786e-01	1.7054e-02
7148.0000	8.2057e-01	1.6189e-02
7157.2000	8.1844e-01	1.5433e-02
7166.4000	8.1513e-01	1.4997e-02
7175.6000	8.2139e-01	9.8944e-03
7184.8000	8.2384e-01	1.3633e-02
7194.0000	8.2576e-01	3.4587e-02
7203.2000	8.3627e-01	3.7124e-02
7212.4000	8.4557e-01	3.9803e-02
7221.6000	8.4688e-01	4.3899e-02
7230.8000	8.4192e-01	4.6929e-02
7240.0000	8.3719e-01	3.0210e-02
7249.2000	8.2998e-01	3.1201e-02
7258.4000	8.1969e-01	3.5839e-02
7267.6000	8.1262e-01	3.0743e-02
7276.8000	8.0916e-01	3.4599e-02
7286.0000	8.0363e-01	3.2922e-02
7295.2000	7.9971e-01	3.3140e-02
7304.4000	7.9416e-01	3.2960e-02
7313.6000	7.8991e-01	3.3658e-02
7322.8000	7.7806e-01	1.9260e-02
7332.0000	7.7312e-01	2.3930e-02
7341.2000	7.7117e-01	3.2300e-02
7350.4000	7.7225e-01	2.3860e-02
7359.6000	7.6637e-01	2.3785e-02
7368.8000	7.5640e-01	2.6082e-02
7378.0000	7.5291e-01	3.2326e-02
7387.2000	7.4451e-01	2.2341e-02
7396.4000	7.3536e-01	1.7436e-02
7405.6000	7.2773e-01	2.5345e-02
7414.8000	7.2536e-01	2.6740e-02
7424.0000	7.1936e-01	1.4950e-02
7433.2000	7.0592e-01	1.5597e-02
7442.4000	6.9615e-01	2.1899e-02
7451.6000	6.8961e-01	1.9665e-02
7460.8000	6.7824e-01	1.8657e-02
7470.0000	6.6791e-01	2.1264e-02
7479.2000	6.6121e-01	2.2565e-02
7488.4000	6.4970e-01	2.8661e-02
7497.6000	6.3868e-01	2.8600e-02
7506.8000	6.4431e-01	2.8818e-02
7516.0000	6.2927e-01	3.5557e-02
7525.2000	6.0678e-01	3.1950e-02
7534.4000	5.9367e-01	3.8749e-02
7543.6000	5.6969e-01	3.9809e-02
7552.8000	5.6814e-01	3.8686e-02
7562.0000	5.5867e-01	2.6750e-02
7571.2000	5.4808e-01	4.4100e-02
7580.4000	5.3806e-01	7.5441e-02
7589.6000	5.4056e-01	1.1188e-01
7598.8000	5.3852e-01	1.1644e-01
7608.0000	5.3875e-01	1.1663e-01
7617.2000	5.3738e-01	1.1578e-01
7626.4000	5.4234e-01	1.1573e-01
7635.6000	5.4102e-01	9.4788e-02
7644.8000	5.5044e-01	8.9411e-02
7654.0000	5.5721e-01	9.0070e-02
7663.2000	5.5586e-01	8.2622e-02
7672.4000	5.5557e-01	4.2904e-02
7681.6000	5.5640e-01	3.7141e-02
7690.8000	5.5115e-01	4.1067e-02
7700.0000	5.5624e-01	5.1098e-02
7709.2000	5.6892e-01	4.2921e-02
7718.4000	5.6788e-01	4.1506e-02
7727.6000	5.6755e-01	5.0638e-02
7736.8000	5.7243e-01	4.6783e-02
7746.0000	5.5918e-01	3.5799e-02
7755.2000	5.7205e-01	3.7600e-02
7764.4000	5.7272e-01	3.5684e-02
7773.6000	5.8113e-01	1.7414e-02
7782.8000	5.8197e-01	4.6966e-02
7792.0000	5.8906e-01	5.2648e-02
7801.2000	5.8971e-01	5.1137e-02
7810.4000	5.9799e-01	5.1080e-02
7819.6000	6.0475e-01	5.3414e-02
7828.8000	6.1903e-01	3.6944e-02
7838.0000	6.1547e-01	2.7663e-02
7847.2000	6.1041e-01	2.9434e-02
7856.4000	6.0327e-01	4.1418e-02
7865.6000	5.8593e-01	4.1436e-02
7874.8000	5.7570e-01	3.5178e-02
7884.0000	5.6614e-01	5.5733e-02
7893.2000	5.5337e-01	6.4261e-02
7902.4000	5.4634e-01	5.2642e-02
7911.6000	5.2870e-01	6.5090e-02
7920.8000	5.1925e-01	6.6190e-02
7930.0000	5.0718e-01	5.6263e-02
7939.2000	4.9180e-01	4.5439e-02
7948.4000	4.6814e-01	5.1385e-02
7957.6000	4.4768e-01	3.9096e-02
7966.8000	4.2546e-01	3.8360e-02
7976.0000	4.0803e-01	3.9441e-02
7985.2000	3.8427e-01	3.9441e-02
7994.4000	3.5854e-01	3.9441e-02
