#wls	flux	flux_err
4367.3120	1.1352e-15	1.1229e-16
4370.0703	1.1295e-15	1.1053e-16
4372.8286	1.1303e-15	1.2365e-16
4375.5869	1.1277e-15	1.2380e-16
4378.3452	1.1225e-15	1.2583e-16
4381.1035	1.1250e-15	1.3061e-16
4383.8618	1.1360e-15	1.3028e-16
4386.6201	1.1436e-15	1.4376e-16
4389.3779	1.1449e-15	1.4760e-16
4392.1362	1.1561e-15	1.4260e-16
4394.8945	1.1577e-15	1.4308e-16
4397.6528	1.1547e-15	1.4344e-16
4400.4111	1.1566e-15	1.4202e-16
4403.1694	1.1637e-15	1.5390e-16
4405.9277	1.1687e-15	1.5404e-16
4408.6855	1.1733e-15	1.4574e-16
4411.4438	1.1774e-15	1.5885e-16
4414.2021	1.1858e-15	1.6103e-16
4416.9604	1.1921e-15	1.6088e-16
4419.7188	1.1941e-15	1.5925e-16
4422.4771	1.1936e-15	1.5187e-16
4425.2354	1.1963e-15	1.5360e-16
4427.9937	1.2018e-15	1.5279e-16
4430.7515	1.2113e-15	1.4994e-16
4433.5098	1.2202e-15	1.5196e-16
4436.2681	1.2229e-15	1.5198e-16
4439.0264	1.2258e-15	1.5337e-16
4441.7847	1.2244e-15	1.5362e-16
4444.5430	1.2268e-15	1.5798e-16
4447.3013	1.2262e-15	1.5759e-16
4450.0596	1.2259e-15	1.5671e-16
4452.8174	1.2250e-15	1.4970e-16
4455.5757	1.2227e-15	1.6555e-16
4458.3340	1.2208e-15	1.6588e-16
4461.0923	1.2229e-15	1.3935e-16
4463.8506	1.2267e-15	1.3979e-16
4466.6089	1.2346e-15	1.4767e-16
4469.3672	1.2370e-15	1.4638e-16
4472.1255	1.2418e-15	1.4376e-16
4474.8833	1.2438e-15	1.4523e-16
4477.6416	1.2425e-15	1.4504e-16
4480.3999	1.2444e-15	1.4462e-16
4483.1582	1.2431e-15	1.4215e-16
4485.9165	1.2426e-15	1.3123e-16
4488.6748	1.2467e-15	1.1796e-16
4491.4331	1.2464e-15	1.2008e-16
4494.1909	1.2522e-15	1.1610e-16
4496.9492	1.2598e-15	1.2205e-16
4499.7075	1.2619e-15	1.2289e-16
4502.4658	1.2635e-15	1.2089e-16
4505.2241	1.2712e-15	1.0138e-16
4507.9824	1.2749e-15	1.0619e-16
4510.7407	1.2771e-15	1.0382e-16
4513.4990	1.2758e-15	1.0261e-16
4516.2568	1.2775e-15	1.1586e-16
4519.0151	1.2806e-15	1.1744e-16
4521.7734	1.2800e-15	1.1642e-16
4524.5317	1.2816e-15	1.1274e-16
4527.2900	1.2867e-15	1.1253e-16
4530.0483	1.2893e-15	1.1203e-16
4532.8066	1.2913e-15	1.1709e-16
4535.5649	1.3057e-15	1.1428e-16
4538.3228	1.3144e-15	1.1424e-16
4541.0811	1.3240e-15	1.1377e-16
4543.8394	1.3303e-15	1.1381e-16
4546.5977	1.3322e-15	1.0251e-16
4549.3560	1.3362e-15	9.6999e-17
4552.1143	1.3388e-15	9.6452e-17
4554.8726	1.3423e-15	1.0070e-16
4557.6304	1.3424e-15	9.7202e-17
4560.3887	1.3391e-15	9.4174e-17
4563.1470	1.3346e-15	9.9071e-17
4565.9053	1.3363e-15	8.6983e-17
4568.6636	1.3377e-15	8.4140e-17
4571.4219	1.3357e-15	8.5395e-17
4574.1802	1.3325e-15	8.4701e-17
4576.9385	1.3269e-15	8.5025e-17
4579.6963	1.3266e-15	8.4634e-17
4582.4546	1.3268e-15	7.9715e-17
4585.2129	1.3211e-15	7.8702e-17
4587.9712	1.3199e-15	8.4018e-17
4590.7295	1.3242e-15	8.3901e-17
4593.4878	1.3214e-15	8.3845e-17
4596.2461	1.3138e-15	8.3904e-17
4599.0044	1.3158e-15	8.4419e-17
4601.7622	1.3138e-15	8.4163e-17
4604.5205	1.3145e-15	8.4824e-17
4607.2788	1.3178e-15	8.8661e-17
4610.0371	1.3220e-15	9.7478e-17
4612.7954	1.3231e-15	9.6001e-17
4615.5537	1.3200e-15	7.7830e-17
4618.3120	1.3155e-15	8.1440e-17
4621.0703	1.3197e-15	8.3150e-17
4623.8281	1.3260e-15	8.3558e-17
4626.5864	1.3298e-15	9.0506e-17
4629.3447	1.3385e-15	9.0652e-17
4632.1030	1.3445e-15	9.1880e-17
4634.8613	1.3435e-15	9.0851e-17
4637.6196	1.3466e-15	8.6057e-17
4640.3779	1.3401e-15	8.7534e-17
4643.1357	1.3323e-15	9.4944e-17
4645.8940	1.3260e-15	9.4697e-17
4648.6523	1.3249e-15	1.0109e-16
4651.4106	1.3159e-15	1.0762e-16
4654.1689	1.3119e-15	1.1052e-16
4656.9272	1.3116e-15	1.2194e-16
4659.6855	1.3068e-15	1.1437e-16
4662.4438	1.3024e-15	1.1167e-16
4665.2017	1.3006e-15	1.1224e-16
4667.9600	1.2977e-15	1.1107e-16
4670.7183	1.2968e-15	1.1023e-16
4673.4766	1.2945e-15	1.1983e-16
4676.2349	1.2898e-15	1.1554e-16
4678.9932	1.2894e-15	1.2198e-16
4681.7515	1.2911e-15	1.2163e-16
4684.5098	1.2917e-15	1.2442e-16
4687.2676	1.2851e-15	1.2485e-16
4690.0259	1.2757e-15	1.2430e-16
4692.7842	1.2745e-15	1.1898e-16
4695.5425	1.2685e-15	1.2502e-16
4698.3008	1.2640e-15	1.1948e-16
4701.0591	1.2589e-15	1.0884e-16
4703.8174	1.2566e-15	1.0600e-16
4706.5752	1.2570e-15	1.0183e-16
4709.3335	1.2538e-15	1.1848e-16
4712.0918	1.2452e-15	1.1640e-16
4714.8501	1.2408e-15	1.2155e-16
4717.6084	1.2357e-15	1.2441e-16
4720.3667	1.2281e-15	1.2439e-16
4723.1250	1.2182e-15	1.1548e-16
4725.8833	1.2103e-15	1.1812e-16
4728.6411	1.2024e-15	1.1459e-16
4731.3994	1.1927e-15	1.1433e-16
4734.1577	1.1914e-15	1.1245e-16
4736.9160	1.1905e-15	1.1710e-16
4739.6743	1.1888e-15	1.1835e-16
4742.4326	1.1828e-15	1.1846e-16
4745.1909	1.1755e-15	1.0900e-16
4747.9492	1.1713e-15	1.0239e-16
4750.7070	1.1620e-15	1.0002e-16
4753.4653	1.1552e-15	1.0092e-16
4756.2236	1.1554e-15	9.9040e-17
4758.9819	1.1511e-15	8.1276e-17
4761.7402	1.1460e-15	8.2059e-17
4764.4985	1.1432e-15	7.3187e-17
4767.2568	1.1355e-15	6.5640e-17
4770.0151	1.1324e-15	6.6427e-17
4772.7729	1.1263e-15	6.6344e-17
4775.5313	1.1119e-15	5.2856e-17
4778.2896	1.1112e-15	4.9392e-17
4781.0479	1.1160e-15	5.0508e-17
4783.8062	1.1089e-15	5.8189e-17
4786.5645	1.1056e-15	5.2379e-17
4789.3228	1.0936e-15	5.0304e-17
4792.0806	1.0834e-15	5.7758e-17
4794.8389	1.0773e-15	6.1559e-17
4797.5972	1.0791e-15	6.4895e-17
4800.3555	1.0790e-15	6.5050e-17
4803.1138	1.0824e-15	6.7480e-17
4805.8721	1.0815e-15	6.4754e-17
4808.6304	1.0745e-15	7.9157e-17
4811.3887	1.0687e-15	7.8867e-17
4814.1465	1.0588e-15	7.6321e-17
4816.9048	1.0496e-15	7.7206e-17
4819.6631	1.0447e-15	7.7317e-17
4822.4214	1.0424e-15	7.7356e-17
4825.1797	1.0390e-15	7.6444e-17
4827.9380	1.0366e-15	7.1153e-17
4830.6963	1.0320e-15	7.8228e-17
4833.4546	1.0251e-15	7.5161e-17
4836.2124	1.0264e-15	8.0454e-17
4838.9707	1.0227e-15	8.7523e-17
4841.7290	1.0207e-15	8.4033e-17
4844.4873	1.0216e-15	8.5126e-17
4847.2456	1.0173e-15	8.1760e-17
4850.0039	1.0170e-15	8.2829e-17
4852.7622	1.0234e-15	8.6108e-17
4855.5200	1.0250e-15	8.7656e-17
4858.2783	1.0257e-15	9.0892e-17
4861.0366	1.0330e-15	9.0261e-17
4863.7949	1.0355e-15	9.0175e-17
4866.5532	1.0359e-15	9.5147e-17
4869.3115	1.0380e-15	1.0002e-16
4872.0698	1.0412e-15	1.0033e-16
4874.8281	1.0457e-15	9.9867e-17
4877.5859	1.0503e-15	1.0570e-16
4880.3442	1.0532e-15	1.1065e-16
4883.1025	1.0604e-15	1.2440e-16
4885.8608	1.0634e-15	1.2734e-16
4888.6191	1.0688e-15	1.3201e-16
4891.3774	1.0746e-15	1.3281e-16
4894.1357	1.0775e-15	1.2839e-16
4896.8940	1.0816e-15	1.2853e-16
4899.6519	1.0848e-15	1.2832e-16
4902.4102	1.0901e-15	1.1861e-16
4905.1685	1.0928e-15	1.2142e-16
4907.9268	1.0893e-15	1.1864e-16
4910.6851	1.0888e-15	1.2042e-16
4913.4434	1.0887e-15	1.2055e-16
4916.2017	1.0855e-15	1.1083e-16
4918.9600	1.0777e-15	9.8958e-17
4921.7178	1.0693e-15	9.5392e-17
4924.4761	1.0641e-15	1.2076e-16
4927.2344	1.0545e-15	1.1896e-16
4929.9927	1.0472e-15	1.1574e-16
4932.7510	1.0542e-15	1.0238e-16
4935.5093	1.0549e-15	9.5454e-17
4938.2676	1.0590e-15	8.2554e-17
4941.0254	1.0617e-15	7.7121e-17
4943.7837	1.0651e-15	7.6902e-17
4946.5420	1.0690e-15	7.6659e-17
4949.3003	1.0720e-15	7.5290e-17
4952.0586	1.0736e-15	7.7925e-17
4954.8169	1.0719e-15	7.8031e-17
4957.5752	1.0643e-15	8.0343e-17
4960.3335	1.0602e-15	8.9954e-17
4963.0913	1.0526e-15	9.2339e-17
4965.8496	1.0395e-15	9.3958e-17
4968.6079	1.0318e-15	9.7520e-17
4971.3662	1.0238e-15	9.9208e-17
4974.1245	1.0184e-15	7.4281e-17
4976.8828	1.0261e-15	7.4658e-17
4979.6411	1.0321e-15	7.5498e-17
4982.3994	1.0393e-15	7.6502e-17
4985.1572	1.0513e-15	7.6172e-17
4987.9155	1.0600e-15	7.4457e-17
4990.6738	1.0787e-15	7.2457e-17
4993.4321	1.1007e-15	6.2740e-17
4996.1904	1.1262e-15	7.6829e-17
4998.9487	1.1485e-15	9.9825e-17
5001.7070	1.1666e-15	1.1069e-16
5004.4653	1.1842e-15	1.3630e-16
5007.2231	1.1961e-15	1.6904e-16
5009.9814	1.2095e-15	1.6470e-16
5012.7397	1.2192e-15	1.6565e-16
5015.4980	1.2322e-15	1.6280e-16
5018.2563	1.2418e-15	1.6054e-16
5021.0146	1.2533e-15	1.6526e-16
5023.7729	1.2610e-15	1.7578e-16
5026.5308	1.2685e-15	2.0435e-16
5029.2891	1.2746e-15	2.3271e-16
5032.0474	1.2794e-15	2.4468e-16
5034.8057	1.2848e-15	2.5712e-16
5037.5640	1.2886e-15	2.6841e-16
5040.3223	1.2929e-15	2.6923e-16
5043.0806	1.2907e-15	2.7134e-16
5045.8389	1.2892e-15	2.7091e-16
5048.5967	1.2946e-15	2.7217e-16
5051.3550	1.2889e-15	2.7576e-16
5054.1133	1.2775e-15	2.6575e-16
5056.8716	1.2699e-15	2.4247e-16
5059.6299	1.2633e-15	2.3918e-16
5062.3882	1.2534e-15	2.3209e-16
5065.1465	1.2470e-15	2.3853e-16
5067.9048	1.2392e-15	2.4166e-16
5070.6626	1.2301e-15	2.4254e-16
5073.4209	1.2201e-15	2.3785e-16
5076.1792	1.2124e-15	2.1983e-16
5078.9375	1.2075e-15	1.9155e-16
5081.6958	1.2027e-15	1.7132e-16
5084.4541	1.1886e-15	1.4495e-16
5087.2124	1.1756e-15	1.0545e-16
5089.9702	1.1674e-15	9.2408e-17
5092.7285	1.1573e-15	1.0120e-16
5095.4868	1.1494e-15	1.0090e-16
5098.2451	1.1404e-15	9.7142e-17
5101.0034	1.1329e-15	8.7657e-17
5103.7617	1.1236e-15	8.3624e-17
5106.5200	1.1127e-15	7.7408e-17
5109.2783	1.1049e-15	7.7552e-17
5112.0361	1.0966e-15	7.7834e-17
5114.7944	1.0831e-15	6.5002e-17
5117.5527	1.0716e-15	6.4204e-17
5120.3110	1.0644e-15	5.9725e-17
5123.0693	1.0580e-15	5.9848e-17
5125.8276	1.0509e-15	6.3329e-17
5128.5859	1.0547e-15	6.1937e-17
5131.3442	1.0685e-15	8.2158e-17
5134.1021	1.0749e-15	8.5537e-17
5136.8604	1.0879e-15	8.4517e-17
5139.6187	1.1010e-15	8.3132e-17
5142.3770	1.1129e-15	8.3677e-17
5145.1353	1.1206e-15	8.4074e-17
5147.8936	1.1305e-15	8.2978e-17
5150.6519	1.1322e-15	8.2448e-17
5153.4102	1.1309e-15	8.2552e-17
5156.1680	1.1310e-15	9.2136e-17
5158.9263	1.1309e-15	9.1868e-17
5161.6846	1.1230e-15	9.5482e-17
5164.4429	1.1150e-15	1.0327e-16
5167.2012	1.1122e-15	9.8932e-17
5169.9595	1.1090e-15	1.0072e-16
5172.7178	1.1074e-15	9.8464e-17
5175.4756	1.1086e-15	9.2592e-17
5178.2339	1.1068e-15	9.3429e-17
5180.9922	1.1087e-15	8.2429e-17
5183.7505	1.1059e-15	7.8990e-17
5186.5088	1.1006e-15	8.4691e-17
5189.2671	1.1027e-15	9.2243e-17
5192.0254	1.1061e-15	8.9757e-17
5194.7837	1.1090e-15	9.2880e-17
5197.5415	1.1058e-15	9.2636e-17
5200.2998	1.0994e-15	9.1779e-17
5203.0581	1.0960e-15	9.8811e-17
5205.8164	1.0954e-15	8.9353e-17
5208.5747	1.0984e-15	9.0262e-17
5211.3330	1.0984e-15	8.8604e-17
5214.0913	1.1001e-15	7.8353e-17
5216.8496	1.0995e-15	7.7748e-17
5219.6074	1.0999e-15	7.4047e-17
5222.3657	1.1016e-15	8.3629e-17
5225.1240	1.1040e-15	8.3342e-17
5227.8823	1.1058e-15	8.7025e-17
5230.6406	1.1110e-15	8.8503e-17
5233.3989	1.1181e-15	8.7575e-17
5236.1572	1.1220e-15	9.0740e-17
5238.9150	1.1284e-15	8.3371e-17
5241.6733	1.1302e-15	8.3466e-17
5244.4316	1.1333e-15	8.0447e-17
5247.1899	1.1339e-15	7.8211e-17
5249.9482	1.1292e-15	7.8455e-17
5252.7065	1.1281e-15	7.1166e-17
5255.4648	1.1340e-15	7.3215e-17
5258.2231	1.1406e-15	7.2600e-17
5260.9810	1.1465e-15	7.1970e-17
5263.7393	1.1486e-15	7.3300e-17
5266.4976	1.1452e-15	7.3358e-17
5269.2559	1.1464e-15	7.9358e-17
5272.0142	1.1502e-15	7.4496e-17
5274.7725	1.1546e-15	7.5144e-17
5277.5308	1.1543e-15	7.2446e-17
5280.2891	1.1457e-15	7.2874e-17
5283.0469	1.1390e-15	7.2515e-17
5285.8052	1.1360e-15	6.6090e-17
5288.5635	1.1380e-15	6.6296e-17
5291.3218	1.1367e-15	6.7186e-17
5294.0801	1.1350e-15	6.6415e-17
5296.8384	1.1333e-15	7.2097e-17
5299.5967	1.1322e-15	7.1204e-17
5302.3550	1.1285e-15	7.1222e-17
5305.1128	1.1255e-15	6.9683e-17
5307.8711	1.1219e-15	6.8390e-17
5310.6294	1.1163e-15	6.9261e-17
5313.3877	1.1076e-15	6.8207e-17
5316.1460	1.1023e-15	7.4159e-17
5318.9043	1.0939e-15	7.0195e-17
5321.6626	1.0847e-15	6.3372e-17
5324.4204	1.0788e-15	6.1247e-17
5327.1787	1.0759e-15	6.4346e-17
5329.9370	1.0678e-15	6.5600e-17
5332.6953	1.0608e-15	6.6525e-17
5335.4536	1.0556e-15	6.2395e-17
5338.2119	1.0483e-15	6.6380e-17
5340.9702	1.0414e-15	6.6463e-17
5343.7285	1.0390e-15	7.0715e-17
5346.4863	1.0399e-15	6.5880e-17
5349.2446	1.0360e-15	6.7218e-17
5352.0029	1.0393e-15	7.0869e-17
5354.7612	1.0444e-15	7.2354e-17
5357.5195	1.0477e-15	7.3839e-17
5360.2778	1.0452e-15	7.4412e-17
5363.0361	1.0451e-15	7.4968e-17
5365.7944	1.0484e-15	6.8482e-17
5368.5522	1.0503e-15	6.6878e-17
5371.3105	1.0520e-15	6.7195e-17
5374.0688	1.0560e-15	6.6702e-17
5376.8271	1.0562e-15	6.2852e-17
5379.5854	1.0617e-15	5.9156e-17
5382.3438	1.0650e-15	5.7277e-17
5385.1021	1.0684e-15	5.7233e-17
5387.8599	1.0751e-15	5.4492e-17
5390.6182	1.0789e-15	5.4677e-17
5393.3765	1.0805e-15	4.7251e-17
5396.1348	1.0796e-15	4.7095e-17
5398.8931	1.0788e-15	4.6167e-17
5401.6514	1.0828e-15	4.3533e-17
5404.4097	1.0825e-15	4.0208e-17
5407.1680	1.0824e-15	4.2398e-17
5409.9258	1.0802e-15	4.0601e-17
5412.6841	1.0774e-15	3.7095e-17
5415.4424	1.0774e-15	4.3817e-17
5418.2007	1.0779e-15	4.8868e-17
5420.9590	1.0804e-15	4.8536e-17
5423.7173	1.0803e-15	4.8518e-17
5426.4756	1.0776e-15	5.5181e-17
5429.2339	1.0748e-15	5.4915e-17
5431.9917	1.0721e-15	5.6060e-17
5434.7500	1.0683e-15	5.6081e-17
5437.5083	1.0663e-15	5.6430e-17
5440.2666	1.0583e-15	5.6256e-17
5443.0249	1.0514e-15	5.7426e-17
5445.7832	1.0464e-15	5.7793e-17
5448.5415	1.0382e-15	5.7758e-17
5451.2998	1.0337e-15	5.6214e-17
5454.0576	1.0325e-15	5.7507e-17
5456.8159	1.0307e-15	5.5169e-17
5459.5742	1.0247e-15	5.3979e-17
5462.3325	1.0122e-15	5.4053e-17
5465.0908	1.0045e-15	5.0988e-17
5467.8491	1.0051e-15	4.6609e-17
5470.6074	1.0019e-15	4.5765e-17
5473.3652	9.9634e-16	4.5797e-17
5476.1235	9.8998e-16	3.6689e-17
5478.8818	9.8563e-16	4.0423e-17
5481.6401	9.8552e-16	4.7678e-17
5484.3984	9.8620e-16	4.7831e-17
5487.1567	9.8669e-16	4.6378e-17
5489.9150	9.8515e-16	5.5061e-17
5492.6733	9.8446e-16	5.3706e-17
5495.4312	9.8492e-16	5.2525e-17
5498.1895	9.8173e-16	5.2940e-17
5500.9478	9.7831e-16	5.4198e-17
5503.7061	9.7600e-16	5.0324e-17
5506.4644	9.7488e-16	5.2754e-17
5509.2227	9.7542e-16	5.2073e-17
5511.9810	9.7433e-16	5.2725e-17
5514.7393	9.7391e-16	5.2876e-17
5517.4971	9.7289e-16	5.2648e-17
5520.2554	9.7209e-16	5.2158e-17
5523.0137	9.7095e-16	5.5698e-17
5525.7720	9.6765e-16	5.5683e-17
5528.5303	9.6320e-16	5.2175e-17
5531.2886	9.6140e-16	5.3131e-17
5534.0469	9.5554e-16	6.1257e-17
5536.8047	9.4996e-16	6.1305e-17
5539.5630	9.4604e-16	6.6765e-17
5542.3213	9.4238e-16	7.0529e-17
5545.0796	9.3485e-16	7.1667e-17
5547.8379	9.2763e-16	7.2432e-17
5550.5962	9.2339e-16	7.4681e-17
5553.3545	9.1508e-16	7.7760e-17
5556.1128	9.0372e-16	7.5948e-17
5558.8706	8.9361e-16	7.6174e-17
5561.6289	8.8624e-16	7.6424e-17
5564.3872	8.7973e-16	7.6194e-17
5567.1455	8.7320e-16	7.6247e-17
5569.9038	8.6370e-16	7.8742e-17
5572.6621	8.5453e-16	7.8515e-17
5575.4204	8.4625e-16	7.9435e-17
5578.1787	8.4127e-16	8.0266e-17
5580.9365	8.3590e-16	7.7524e-17
5583.6948	8.3047e-16	6.9691e-17
5586.4531	8.2305e-16	6.8485e-17
5589.2114	8.1376e-16	5.8981e-17
5591.9697	8.0644e-16	5.6226e-17
5594.7280	7.9790e-16	5.3284e-17
5597.4863	7.9109e-16	5.3488e-17
