#wls	flux	flux_err
6099.2000	9.4483e-01	2.0832e-02
6108.4000	9.2840e-01	1.9192e-02
6117.6000	9.0493e-01	1.6483e-02
6126.8000	8.8867e-01	1.6326e-02
6136.0000	8.6933e-01	1.4156e-02
6145.2000	8.4695e-01	6.2872e-03
6154.4000	8.3093e-01	1.8333e-02
6163.6000	8.1349e-01	1.8448e-02
6172.8000	8.0270e-01	1.8290e-02
6182.0000	7.9037e-01	1.7834e-02
6191.2000	7.8225e-01	1.7508e-02
6200.4000	7.7963e-01	5.8690e-03
6209.6000	7.7712e-01	6.5010e-03
6218.8000	7.7740e-01	1.3333e-02
6228.0000	7.7094e-01	1.4249e-02
6237.2000	7.6891e-01	1.4631e-02
6246.4000	7.6714e-01	1.4190e-02
6255.6000	7.6549e-01	1.4265e-02
6264.8000	7.6154e-01	3.7054e-03
6274.0000	7.6018e-01	8.6026e-03
6283.2000	7.6247e-01	8.4466e-03
6292.4000	7.6653e-01	1.1060e-02
6301.6000	7.7092e-01	1.7887e-02
6310.8000	7.7627e-01	1.9794e-02
6320.0000	7.8457e-01	1.6741e-02
6329.2000	7.9253e-01	1.6199e-02
6338.4000	7.9832e-01	1.6215e-02
6347.6000	8.0180e-01	1.1088e-02
6356.8000	8.0450e-01	1.0995e-02
6366.0000	8.0225e-01	1.1807e-02
6375.2000	8.0050e-01	1.2394e-02
6384.4000	7.9828e-01	1.1494e-02
6393.6000	7.9270e-01	1.2012e-02
6402.8000	7.8750e-01	1.2560e-02
6412.0000	7.8093e-01	1.2760e-02
6421.2000	7.7160e-01	1.3194e-02
6430.4000	7.5885e-01	1.3841e-02
6439.6000	7.4943e-01	1.0395e-02
6448.8000	7.4110e-01	1.6141e-02
6458.0000	7.3215e-01	1.7692e-02
6467.2000	7.2542e-01	1.7635e-02
6476.4000	7.2010e-01	1.6567e-02
6485.6000	7.1269e-01	1.4981e-02
6494.8000	7.1004e-01	1.2474e-02
6504.0000	7.0277e-01	8.1507e-03
6513.2000	7.1346e-01	9.5077e-03
6522.4000	7.1642e-01	1.2268e-02
6531.6000	6.8547e-01	1.5861e-02
6540.8000	6.7122e-01	1.8439e-02
6550.0000	6.7782e-01	1.5440e-02
6559.2000	6.9820e-01	2.5659e-02
6568.4000	7.3030e-01	4.1294e-02
6577.6000	7.7067e-01	3.5902e-02
6586.8000	8.1583e-01	5.4491e-02
6596.0000	8.5889e-01	1.1539e-01
6605.2000	8.9517e-01	1.9551e-01
6614.4000	9.2534e-01	1.8964e-01
6623.6000	9.4051e-01	1.9017e-01
6632.8000	9.4552e-01	1.7438e-01
6642.0000	9.3874e-01	1.7202e-01
6651.2000	9.2212e-01	2.3311e-02
6660.4000	8.9538e-01	2.9346e-02
6669.6000	8.6671e-01	4.0657e-02
6678.8000	8.3430e-01	4.4730e-02
6688.0000	8.0297e-01	2.7704e-02
6697.2000	7.8404e-01	1.9886e-02
6706.4000	7.8080e-01	2.7633e-02
6715.6000	8.0676e-01	2.9431e-02
6724.8000	8.2120e-01	2.2301e-02
6734.0000	8.0949e-01	1.9050e-02
6743.2000	8.0686e-01	1.0129e-02
6752.4000	8.0567e-01	1.1987e-02
6761.6000	8.0010e-01	2.0093e-02
6770.8000	7.9245e-01	1.7429e-02
6780.0000	7.8748e-01	1.8995e-02
6789.2000	7.7733e-01	1.8593e-02
6798.4000	7.6423e-01	1.9189e-02
6807.6000	7.4765e-01	1.0281e-02
6816.8000	7.2921e-01	1.4763e-02
6826.0000	7.0938e-01	1.4172e-02
6835.2000	6.9432e-01	1.9551e-02
6844.4000	6.7835e-01	1.8643e-02
6853.6000	6.6889e-01	3.0624e-02
6862.8000	6.6385e-01	3.0930e-02
6872.0000	6.6245e-01	3.0925e-02
6881.2000	6.6149e-01	2.8126e-02
6890.4000	6.6246e-01	3.0922e-02
6899.6000	6.6230e-01	1.5703e-02
6908.8000	6.6569e-01	1.5232e-02
6918.0000	6.7263e-01	1.5807e-02
6927.2000	6.8053e-01	1.9861e-02
6936.4000	6.8855e-01	1.3831e-02
6945.6000	6.9297e-01	1.5204e-02
6954.8000	7.0187e-01	1.7586e-02
6964.0000	7.0621e-01	1.6799e-02
6973.2000	7.0548e-01	1.6045e-02
6982.4000	7.1496e-01	1.8173e-02
6991.6000	7.2128e-01	2.4220e-02
7000.8000	7.2576e-01	2.1956e-02
7010.0000	7.2655e-01	2.5303e-02
7019.2000	7.2393e-01	2.1507e-02
7028.4000	7.2675e-01	2.2207e-02
7037.6000	7.3022e-01	1.6382e-02
7046.8000	7.3033e-01	1.7792e-02
7056.0000	7.3278e-01	2.6031e-02
7065.2000	7.3647e-01	2.5749e-02
7074.4000	7.4013e-01	2.8869e-02
7083.6000	7.3973e-01	3.1416e-02
7092.8000	7.3907e-01	3.0161e-02
7102.0000	7.3575e-01	2.2218e-02
7111.2000	7.3265e-01	2.0105e-02
7120.4000	7.2936e-01	1.7493e-02
7129.6000	7.2831e-01	1.0822e-02
7138.8000	7.2915e-01	1.2430e-02
7148.0000	7.3212e-01	1.1820e-02
7157.2000	7.3577e-01	1.6730e-02
7166.4000	7.3890e-01	1.7542e-02
7175.6000	7.3758e-01	1.7705e-02
7184.8000	7.4228e-01	1.8228e-02
7194.0000	7.4552e-01	1.5761e-02
7203.2000	7.4538e-01	2.2468e-02
7212.4000	7.4213e-01	2.8856e-02
7221.6000	7.3577e-01	2.8897e-02
7230.8000	7.3044e-01	2.6752e-02
7240.0000	7.2205e-01	1.8517e-02
7249.2000	7.1513e-01	1.9813e-02
7258.4000	7.0530e-01	1.1203e-02
7267.6000	7.0183e-01	9.2112e-03
7276.8000	6.9988e-01	9.4267e-03
7286.0000	6.9863e-01	9.8771e-03
7295.2000	6.9402e-01	8.2556e-03
7304.4000	6.8869e-01	9.5780e-03
7313.6000	6.8319e-01	1.1535e-02
7322.8000	6.7114e-01	1.1565e-02
7332.0000	6.6215e-01	1.1082e-02
7341.2000	6.5225e-01	1.9296e-02
7350.4000	6.4181e-01	1.8527e-02
7359.6000	6.2869e-01	1.5916e-02
7368.8000	6.1679e-01	2.3763e-02
7378.0000	6.0504e-01	2.3946e-02
7387.2000	5.9337e-01	2.4313e-02
7396.4000	5.8408e-01	2.4235e-02
7405.6000	5.7913e-01	2.5177e-02
7414.8000	5.7639e-01	1.9920e-02
7424.0000	5.7067e-01	1.7216e-02
7433.2000	5.6320e-01	1.1378e-02
7442.4000	5.5527e-01	1.1906e-02
7451.6000	5.5306e-01	5.6960e-03
7460.8000	5.4610e-01	5.2897e-03
7470.0000	5.4044e-01	1.4006e-02
7479.2000	5.3375e-01	1.5279e-02
7488.4000	5.2809e-01	1.3670e-02
7497.6000	5.1836e-01	1.7779e-02
7506.8000	5.2075e-01	1.9925e-02
7516.0000	5.1734e-01	1.7098e-02
7525.2000	4.9920e-01	1.9441e-02
7534.4000	4.9542e-01	2.1000e-02
7543.6000	4.8541e-01	2.2280e-02
7552.8000	4.8020e-01	2.0880e-02
7562.0000	4.7853e-01	1.9580e-02
7571.2000	4.7540e-01	2.6629e-02
7580.4000	4.7532e-01	5.4166e-02
7589.6000	4.8040e-01	6.8201e-02
7598.8000	4.9174e-01	8.2247e-02
7608.0000	5.0432e-01	8.8345e-02
7617.2000	5.0868e-01	8.9489e-02
7626.4000	5.1485e-01	6.5101e-02
7635.6000	5.1718e-01	5.9346e-02
7644.8000	5.2005e-01	4.4524e-02
7654.0000	5.2047e-01	2.5854e-02
7663.2000	5.0961e-01	2.8428e-02
7672.4000	5.0354e-01	2.8757e-02
7681.6000	4.9474e-01	3.1533e-02
7690.8000	4.8707e-01	3.5959e-02
7700.0000	4.8630e-01	4.2031e-02
7709.2000	4.9499e-01	3.6241e-02
7718.4000	4.9381e-01	3.5112e-02
7727.6000	4.9106e-01	4.0956e-02
7736.8000	4.9375e-01	4.1749e-02
7746.0000	4.8959e-01	4.6263e-02
7755.2000	4.9152e-01	4.6293e-02
7764.4000	4.9312e-01	4.8269e-02
7773.6000	4.9115e-01	4.0343e-02
7782.8000	4.8658e-01	3.3796e-02
7792.0000	4.9156e-01	2.1269e-02
7801.2000	4.9730e-01	2.2024e-02
7810.4000	4.9765e-01	3.5286e-02
7819.6000	4.9473e-01	3.3204e-02
7828.8000	4.9908e-01	3.4708e-02
7838.0000	4.9619e-01	3.4173e-02
7847.2000	4.9367e-01	3.2146e-02
7856.4000	4.8034e-01	1.7970e-02
7865.6000	4.5881e-01	2.3038e-02
7874.8000	4.4863e-01	2.0311e-02
7884.0000	4.3813e-01	2.0399e-02
7893.2000	4.3154e-01	2.6684e-02
7902.4000	4.2394e-01	1.9745e-02
7911.6000	4.1052e-01	2.6547e-02
7920.8000	3.9953e-01	2.7323e-02
7930.0000	3.9216e-01	3.4743e-02
7939.2000	3.7736e-01	2.1905e-02
7948.4000	3.6562e-01	3.5651e-02
7957.6000	3.5712e-01	4.0229e-02
7966.8000	3.4934e-01	3.9478e-02
7976.0000	3.4341e-01	2.8586e-02
7985.2000	3.3629e-01	2.8586e-02
7994.4000	3.3579e-01	2.8586e-02
