#wls	flux	flux_err
5216.0000	1.0932e+00	7.7822e-02
5225.2000	1.0972e+00	1.1999e-01
5234.4000	1.1152e+00	1.4004e-01
5243.6000	1.1103e+00	1.2161e-01
5252.8000	1.0780e+00	9.2194e-02
5262.0000	1.0372e+00	1.7141e-01
5271.2000	1.0301e+00	1.5129e-01
5280.4000	1.0278e+00	1.3645e-01
5289.6000	1.0108e+00	1.4436e-01
5298.8000	9.8905e-01	1.6777e-01
5308.0000	9.6580e-01	1.2614e-01
5317.2000	9.7382e-01	1.5769e-01
5326.4000	9.7985e-01	1.5390e-01
5335.6000	1.0104e+00	1.4946e-01
5344.8000	1.0120e+00	1.1986e-01
5354.0000	1.0134e+00	1.2546e-01
5363.2000	9.9950e-01	8.5969e-02
5372.4000	1.0128e+00	8.5952e-02
5381.6000	1.0206e+00	8.8110e-02
5390.8000	1.0544e+00	1.5154e-01
5400.0000	1.0787e+00	1.5972e-01
5409.2000	1.0758e+00	1.5478e-01
5418.4000	1.0784e+00	2.1329e-01
5427.6000	1.0918e+00	2.1357e-01
5436.8000	1.1007e+00	1.3070e-01
5446.0000	1.0989e+00	1.5896e-01
5455.2000	1.0869e+00	1.6847e-01
5464.4000	1.0725e+00	6.9430e-02
5473.6000	1.0705e+00	7.4055e-02
5482.8000	1.0336e+00	1.0285e-01
5492.0000	1.0124e+00	7.9155e-02
5501.2000	9.7805e-01	7.6659e-02
5510.4000	9.5350e-01	9.1345e-02
5519.6000	9.7830e-01	1.3013e-01
5528.8000	9.8923e-01	1.1632e-01
5538.0000	9.9828e-01	1.1688e-01
5547.2000	9.8344e-01	9.2457e-02
5556.4000	9.9907e-01	1.1569e-01
5565.6000	9.8157e-01	9.0048e-02
5574.8000	9.8640e-01	9.4895e-02
5584.0000	9.9315e-01	1.0224e-01
5593.2000	1.0005e+00	1.0781e-01
5602.4000	1.0052e+00	7.7320e-02
5611.6000	9.9547e-01	9.7851e-02
5620.8000	9.8507e-01	9.1190e-02
5630.0000	9.3875e-01	9.0163e-02
5639.2000	9.1500e-01	1.1356e-01
5648.4000	9.0785e-01	1.2240e-01
5657.6000	8.8336e-01	1.0643e-01
5666.8000	8.8269e-01	1.1071e-01
5676.0000	8.8758e-01	1.0732e-01
5685.2000	8.8426e-01	3.3943e-02
5694.4000	8.9055e-01	7.5479e-02
5703.6000	8.7237e-01	8.3290e-02
5712.8000	8.8072e-01	8.6568e-02
5722.0000	9.0029e-01	8.1425e-02
5731.2000	9.0557e-01	8.0702e-02
5740.4000	8.9463e-01	9.1567e-02
5749.6000	9.0354e-01	7.6101e-02
5758.8000	9.0056e-01	6.8876e-02
5768.0000	8.9194e-01	8.7503e-02
5777.2000	9.0173e-01	8.9879e-02
5786.4000	8.9060e-01	8.8434e-02
5795.6000	8.9064e-01	8.3091e-02
5804.8000	8.8166e-01	8.8423e-02
5814.0000	8.8895e-01	7.5976e-02
5823.2000	8.9124e-01	6.8319e-02
5832.4000	8.6098e-01	6.0632e-02
5841.6000	8.4468e-01	1.1149e-01
5850.8000	8.3661e-01	1.0364e-01
5860.0000	8.2559e-01	1.2256e-01
5869.2000	8.3013e-01	1.2320e-01
5878.4000	8.4366e-01	1.0939e-01
5887.6000	8.6282e-01	9.1190e-02
5896.8000	8.7099e-01	8.7566e-02
5906.0000	8.8053e-01	1.2175e-01
5915.2000	8.9699e-01	1.1855e-01
5924.4000	9.1406e-01	1.3466e-01
5933.6000	9.3087e-01	1.2276e-01
5942.8000	9.4801e-01	1.2282e-01
5952.0000	9.6491e-01	5.1023e-02
5961.2000	9.5374e-01	4.8684e-02
5970.4000	9.6030e-01	2.9951e-02
5979.6000	9.6184e-01	2.1890e-02
5988.8000	9.4646e-01	5.9300e-02
5998.0000	9.2541e-01	5.8916e-02
6007.2000	8.9867e-01	9.6011e-02
6016.4000	9.0733e-01	9.8383e-02
6025.6000	9.1112e-01	9.6678e-02
6034.8000	8.9112e-01	5.6744e-02
6044.0000	8.7063e-01	6.2637e-02
6053.2000	8.7711e-01	3.7382e-02
6062.4000	8.6573e-01	2.4303e-02
6071.6000	8.6788e-01	3.3528e-02
6080.8000	8.7958e-01	5.0354e-02
6090.0000	8.8682e-01	9.3533e-02
6099.2000	8.9085e-01	9.2495e-02
6108.4000	8.9874e-01	9.2387e-02
6117.6000	8.8201e-01	7.9898e-02
6126.8000	8.6088e-01	8.1154e-02
6136.0000	8.5102e-01	6.8799e-02
6145.2000	8.5521e-01	8.7817e-02
6154.4000	8.5115e-01	9.0819e-02
6163.6000	8.3332e-01	8.8395e-02
6172.8000	8.3366e-01	8.4152e-02
6182.0000	8.3587e-01	4.1304e-02
6191.2000	8.2634e-01	4.5817e-02
6200.4000	8.2506e-01	4.0015e-02
6209.6000	8.2035e-01	4.3190e-02
6218.8000	8.1392e-01	5.8907e-02
6228.0000	8.0393e-01	7.8780e-02
6237.2000	8.2024e-01	7.8734e-02
6246.4000	8.4371e-01	1.0169e-01
6255.6000	8.8492e-01	1.0147e-01
6264.8000	9.1464e-01	9.2666e-02
6274.0000	9.6980e-01	9.7486e-02
6283.2000	1.0548e+00	1.0964e-01
6292.4000	1.1362e+00	1.2353e-01
6301.6000	1.2336e+00	1.2273e-01
6310.8000	1.3515e+00	1.4228e-01
6320.0000	1.4494e+00	1.1497e-01
6329.2000	1.5409e+00	1.0448e-01
6338.4000	1.6279e+00	6.9911e-02
6347.6000	1.7240e+00	7.5523e-02
6356.8000	1.7550e+00	4.4200e-02
6366.0000	1.7548e+00	5.8532e-02
6375.2000	1.7533e+00	6.0834e-02
6384.4000	1.7230e+00	6.8774e-02
6393.6000	1.6656e+00	7.4934e-02
6402.8000	1.6064e+00	6.8455e-02
6412.0000	1.5276e+00	5.7101e-02
6421.2000	1.4321e+00	6.7819e-02
6430.4000	1.3434e+00	1.1759e-01
6439.6000	1.2595e+00	1.1277e-01
6448.8000	1.1783e+00	1.1558e-01
6458.0000	1.1165e+00	1.1255e-01
6467.2000	1.0550e+00	9.6078e-02
6476.4000	9.9789e-01	4.5535e-02
6485.6000	9.8620e-01	5.6115e-02
6494.8000	9.5633e-01	7.7493e-02
6504.0000	9.2252e-01	7.9423e-02
6513.2000	9.6772e-01	1.6753e-01
6522.4000	9.7832e-01	2.0223e-01
6531.6000	7.2124e-01	1.9325e-01
6540.8000	6.2627e-01	1.5145e-01
6550.0000	6.4479e-01	1.4921e-01
6559.2000	7.4270e-01	2.8946e-01
6568.4000	9.0508e-01	2.8184e-01
6577.6000	1.1105e+00	2.7140e-01
6586.8000	1.3241e+00	2.1413e-01
6596.0000	1.4999e+00	6.1678e-01
6605.2000	1.6479e+00	1.3377e+00
6614.4000	1.7197e+00	1.3687e+00
6623.6000	1.7309e+00	1.3573e+00
6632.8000	1.6901e+00	1.3324e+00
6642.0000	1.5717e+00	1.3290e+00
6651.2000	1.4038e+00	1.3379e-01
6660.4000	1.2164e+00	1.6373e-01
6669.6000	1.0190e+00	2.7434e-01
6678.8000	8.1547e-01	2.3057e-01
6688.0000	6.3955e-01	2.9549e-01
6697.2000	5.3632e-01	2.1915e-01
6706.4000	5.4501e-01	2.4548e-01
6715.6000	7.4851e-01	2.5542e-01
6724.8000	9.2486e-01	2.7913e-01
6734.0000	8.4004e-01	1.3448e-01
6743.2000	9.1878e-01	7.7012e-02
6752.4000	9.4844e-01	1.8992e-01
6761.6000	9.8149e-01	2.9983e-01
6770.8000	9.9766e-01	2.8337e-01
6780.0000	1.0038e+00	2.3208e-01
6789.2000	9.9965e-01	2.4918e-01
6798.4000	9.8111e-01	2.4851e-01
6807.6000	9.5904e-01	1.2583e-01
6816.8000	8.9618e-01	1.2003e-01
6826.0000	8.2944e-01	1.7565e-01
6835.2000	7.7330e-01	1.5096e-01
6844.4000	7.1031e-01	1.4705e-01
6853.6000	6.7064e-01	1.4667e-01
6862.8000	6.7817e-01	8.6919e-02
6872.0000	7.2670e-01	3.8116e-02
6881.2000	7.5027e-01	4.8498e-02
6890.4000	7.4706e-01	4.8848e-02
6899.6000	7.5098e-01	4.8501e-02
6908.8000	7.3994e-01	4.7553e-02
6918.0000	7.5475e-01	4.5956e-02
6927.2000	7.5791e-01	4.6925e-02
6936.4000	7.4328e-01	6.3924e-02
6945.6000	7.5892e-01	6.4366e-02
6954.8000	7.4541e-01	9.0594e-02
6964.0000	7.2973e-01	8.3206e-02
6973.2000	7.1745e-01	7.8685e-02
6982.4000	7.0443e-01	5.5901e-02
6991.6000	6.9381e-01	7.4598e-02
7000.8000	6.9714e-01	3.6463e-02
7010.0000	6.9057e-01	4.5301e-02
7019.2000	6.9537e-01	4.8015e-02
7028.4000	6.8757e-01	5.0383e-02
7037.6000	6.7826e-01	4.8410e-02
7046.8000	6.7277e-01	4.6812e-02
7056.0000	6.7593e-01	4.7818e-02
7065.2000	6.8753e-01	4.1005e-02
7074.4000	6.9490e-01	5.4819e-02
7083.6000	6.9745e-01	3.0271e-02
7092.8000	7.0082e-01	2.2549e-02
7102.0000	7.0001e-01	7.0345e-02
7111.2000	7.0431e-01	7.0430e-02
7120.4000	7.0733e-01	7.0379e-02
7129.6000	6.9956e-01	6.7989e-02
7138.8000	6.7932e-01	6.6208e-02
7148.0000	6.7476e-01	4.0862e-02
7157.2000	6.7785e-01	5.0305e-02
7166.4000	6.6836e-01	4.3126e-02
7175.6000	6.6411e-01	4.2369e-02
7184.8000	6.5309e-01	3.9840e-02
7194.0000	6.3043e-01	6.6252e-02
7203.2000	6.1742e-01	6.5158e-02
7212.4000	6.2349e-01	6.7235e-02
7221.6000	6.1819e-01	7.6158e-02
7230.8000	6.0879e-01	8.6611e-02
7240.0000	6.1009e-01	7.7863e-02
7249.2000	6.3505e-01	6.4461e-02
7258.4000	6.6574e-01	4.7706e-02
7267.6000	7.1661e-01	6.3246e-02
7276.8000	7.8949e-01	5.3870e-02
7286.0000	8.6421e-01	5.8920e-02
7295.2000	9.2943e-01	9.6702e-02
7304.4000	9.8536e-01	9.6768e-02
7313.6000	1.0483e+00	9.5680e-02
7322.8000	1.1034e+00	8.7104e-02
7332.0000	1.1320e+00	6.9698e-02
7341.2000	1.1450e+00	8.5855e-02
7350.4000	1.1532e+00	1.0131e-01
7359.6000	1.1770e+00	1.0871e-01
7368.8000	1.1776e+00	1.1728e-01
7378.0000	1.1841e+00	1.3654e-01
7387.2000	1.1732e+00	1.0573e-01
7396.4000	1.1457e+00	6.3340e-02
7405.6000	1.1262e+00	6.5852e-02
7414.8000	1.1105e+00	6.9909e-02
7424.0000	1.0713e+00	5.2825e-02
7433.2000	1.0291e+00	8.3525e-02
7442.4000	9.7004e-01	9.6226e-02
7451.6000	9.2818e-01	8.1210e-02
7460.8000	8.7596e-01	8.4894e-02
7470.0000	8.5259e-01	8.5203e-02
7479.2000	8.6034e-01	4.6279e-02
7488.4000	8.4622e-01	2.9294e-02
7497.6000	8.3153e-01	2.8239e-02
7506.8000	8.0598e-01	4.0959e-02
7516.0000	7.8789e-01	4.8021e-02
7525.2000	7.7012e-01	8.2475e-02
7534.4000	7.4615e-01	8.5443e-02
7543.6000	6.9700e-01	9.7805e-02
7552.8000	6.4923e-01	9.1761e-02
7562.0000	6.2696e-01	1.0844e-01
7571.2000	6.0228e-01	9.0814e-02
7580.4000	5.8207e-01	8.7064e-02
7589.6000	5.6421e-01	8.2345e-02
7598.8000	5.5191e-01	7.3443e-02
7608.0000	5.7614e-01	4.5188e-02
7617.2000	5.7586e-01	9.9255e-02
7626.4000	5.7952e-01	9.9383e-02
7635.6000	5.9370e-01	9.7683e-02
7644.8000	5.9635e-01	9.6047e-02
7654.0000	5.8551e-01	9.3680e-02
7663.2000	5.5630e-01	5.7574e-02
7672.4000	5.6331e-01	5.9745e-02
7681.6000	5.7923e-01	9.6997e-02
7690.8000	5.7129e-01	1.3405e-01
7700.0000	5.9066e-01	1.2747e-01
7709.2000	5.8303e-01	1.4163e-01
7718.4000	5.9106e-01	1.4670e-01
7727.6000	5.9816e-01	1.6883e-01
7736.8000	6.2608e-01	1.5307e-01
7746.0000	6.2504e-01	1.7399e-01
7755.2000	6.0703e-01	1.5005e-01
7764.4000	6.1012e-01	1.5067e-01
7773.6000	6.1324e-01	9.9553e-02
7782.8000	6.1204e-01	1.4632e-01
7792.0000	6.0520e-01	1.2794e-01
7801.2000	5.8038e-01	1.2826e-01
7810.4000	5.8337e-01	1.3077e-01
7819.6000	5.6124e-01	1.0533e-01
7828.8000	5.5441e-01	9.5018e-02
7838.0000	5.5625e-01	1.1795e-01
7847.2000	5.5076e-01	1.2051e-01
7856.4000	5.4902e-01	1.2439e-01
7865.6000	5.2942e-01	1.1612e-01
7874.8000	5.2745e-01	9.4823e-02
7884.0000	5.5919e-01	8.6094e-02
7893.2000	5.7048e-01	8.5337e-02
7902.4000	5.9032e-01	7.8983e-02
7911.6000	5.7374e-01	1.0765e-01
7920.8000	5.6506e-01	1.0098e-01
7930.0000	5.5092e-01	1.2057e-01
7939.2000	5.4698e-01	1.3895e-01
7948.4000	5.3305e-01	1.4754e-01
7957.6000	5.0195e-01	1.9344e-01
7966.8000	4.9371e-01	2.0275e-01
7976.0000	4.9012e-01	1.9907e-01
7985.2000	5.0432e-01	1.9907e-01
7994.4000	5.1947e-01	1.9907e-01
