#wls	flux	flux_err
5142.4000	1.0504e+00	3.2758e-02
5151.6000	1.0919e+00	3.2665e-02
5160.8000	1.0955e+00	2.6320e-02
5170.0000	1.0925e+00	1.4119e-02
5179.2000	1.1031e+00	1.1633e-02
5188.4000	1.1132e+00	1.2417e-02
5197.6000	1.1192e+00	1.3926e-02
5206.8000	1.1241e+00	1.4038e-02
5216.0000	1.1310e+00	1.3363e-02
5225.2000	1.1377e+00	8.6351e-03
5234.4000	1.1528e+00	1.3689e-02
5243.6000	1.1683e+00	2.8994e-02
5252.8000	1.1811e+00	2.9150e-02
5262.0000	1.1950e+00	2.8756e-02
5271.2000	1.1998e+00	3.2399e-02
5280.4000	1.2021e+00	3.0398e-02
5289.6000	1.1987e+00	1.9373e-02
5298.8000	1.1966e+00	1.4063e-02
5308.0000	1.1901e+00	2.9367e-02
5317.2000	1.1827e+00	3.0354e-02
5326.4000	1.1717e+00	2.9423e-02
5335.6000	1.1662e+00	2.1283e-02
5344.8000	1.1609e+00	3.1167e-02
5354.0000	1.1597e+00	2.5968e-02
5363.2000	1.1596e+00	2.3744e-02
5372.4000	1.1706e+00	2.6752e-02
5381.6000	1.1820e+00	2.7978e-02
5390.8000	1.1961e+00	1.8683e-02
5400.0000	1.2057e+00	2.0716e-02
5409.2000	1.2118e+00	2.0747e-02
5418.4000	1.2093e+00	1.3609e-02
5427.6000	1.1973e+00	1.4100e-02
5436.8000	1.1840e+00	1.5010e-02
5446.0000	1.1656e+00	1.5932e-02
5455.2000	1.1448e+00	1.5991e-02
5464.4000	1.1250e+00	8.3205e-03
5473.6000	1.1019e+00	8.7313e-03
5482.8000	1.0818e+00	8.3944e-03
5492.0000	1.0625e+00	7.3241e-03
5501.2000	1.0519e+00	8.8244e-03
5510.4000	1.0443e+00	6.5459e-03
5519.6000	1.0390e+00	6.7389e-03
5528.8000	1.0349e+00	4.0834e-03
5538.0000	1.0325e+00	1.0685e-02
5547.2000	1.0223e+00	9.2323e-03
5556.4000	1.0118e+00	1.4114e-02
5565.6000	9.9924e-01	1.5269e-02
5574.8000	9.8046e-01	1.5733e-02
5584.0000	9.5565e-01	1.4312e-02
5593.2000	9.2906e-01	1.4928e-02
5602.4000	9.0092e-01	1.5531e-02
5611.6000	8.7090e-01	1.3048e-02
5620.8000	8.4311e-01	1.6272e-02
5630.0000	8.1557e-01	1.7248e-02
5639.2000	7.8867e-01	1.3931e-02
5648.4000	7.6267e-01	1.6422e-02
5657.6000	7.4144e-01	1.5609e-02
5666.8000	7.2921e-01	1.4057e-02
5676.0000	7.1948e-01	1.1820e-02
5685.2000	7.1256e-01	1.1578e-02
5694.4000	7.1068e-01	1.0968e-02
5703.6000	7.1270e-01	1.0655e-02
5712.8000	7.2017e-01	1.5823e-02
5722.0000	7.2740e-01	1.6044e-02
5731.2000	7.3977e-01	1.6692e-02
5740.4000	7.5528e-01	1.2884e-02
5749.6000	7.7235e-01	1.3472e-02
5758.8000	7.9383e-01	1.3177e-02
5768.0000	8.2156e-01	1.2087e-02
5777.2000	8.5053e-01	1.2658e-02
5786.4000	8.7806e-01	1.2443e-02
5795.6000	9.0804e-01	1.1322e-02
5804.8000	9.4187e-01	1.1513e-02
5814.0000	9.7002e-01	6.4226e-03
5823.2000	1.0006e+00	6.3653e-03
5832.4000	1.0276e+00	3.7608e-03
5841.6000	1.0477e+00	1.4306e-02
5850.8000	1.0670e+00	1.4403e-02
5860.0000	1.0825e+00	1.7616e-02
5869.2000	1.0979e+00	1.8881e-02
5878.4000	1.1029e+00	1.7053e-02
5887.6000	1.1069e+00	2.1166e-02
5896.8000	1.1054e+00	2.0213e-02
5906.0000	1.1053e+00	1.9342e-02
5915.2000	1.1021e+00	1.6622e-02
5924.4000	1.0965e+00	2.1293e-02
5933.6000	1.0870e+00	1.7189e-02
5942.8000	1.0774e+00	1.9904e-02
5952.0000	1.0701e+00	2.1381e-02
5961.2000	1.0624e+00	1.9435e-02
5970.4000	1.0579e+00	1.8633e-02
5979.6000	1.0538e+00	2.4491e-02
5988.8000	1.0468e+00	2.3200e-02
5998.0000	1.0414e+00	2.1328e-02
6007.2000	1.0384e+00	2.2801e-02
6016.4000	1.0320e+00	2.1959e-02
6025.6000	1.0237e+00	1.5917e-02
6034.8000	1.0126e+00	1.5723e-02
6044.0000	9.9691e-01	1.5109e-02
6053.2000	9.8187e-01	8.0833e-03
6062.4000	9.6668e-01	9.2395e-03
6071.6000	9.5151e-01	6.0854e-03
6080.8000	9.3293e-01	4.3080e-03
6090.0000	9.1497e-01	6.8358e-03
6099.2000	8.9507e-01	7.7370e-03
6108.4000	8.8333e-01	9.4400e-03
6117.6000	8.6746e-01	9.5963e-03
6126.8000	8.5215e-01	9.9930e-03
6136.0000	8.3241e-01	1.0839e-02
6145.2000	8.1544e-01	1.3584e-02
6154.4000	7.9961e-01	1.1371e-02
6163.6000	7.8741e-01	1.1152e-02
6172.8000	7.7673e-01	1.3876e-02
6182.0000	7.6991e-01	1.7057e-02
6191.2000	7.6545e-01	1.3993e-02
6200.4000	7.6129e-01	1.3834e-02
6209.6000	7.6086e-01	1.7030e-02
6218.8000	7.6174e-01	1.5516e-02
6228.0000	7.6353e-01	8.3026e-03
6237.2000	7.6448e-01	1.1332e-02
6246.4000	7.6955e-01	1.1995e-02
6255.6000	7.7397e-01	1.1868e-02
6264.8000	7.7813e-01	1.1727e-02
6274.0000	7.7728e-01	8.2406e-03
6283.2000	7.7902e-01	8.1035e-03
6292.4000	7.8053e-01	9.7417e-03
6301.6000	7.8152e-01	5.8634e-03
6310.8000	7.8560e-01	6.9949e-03
6320.0000	7.8813e-01	2.2163e-02
6329.2000	7.9062e-01	2.2204e-02
6338.4000	7.9187e-01	2.4879e-02
6347.6000	7.9364e-01	2.5989e-02
6356.8000	7.8770e-01	2.6375e-02
6366.0000	7.8402e-01	1.6778e-02
6375.2000	7.7952e-01	1.7213e-02
6384.4000	7.7232e-01	1.4244e-02
6393.6000	7.6444e-01	1.1246e-02
6402.8000	7.5441e-01	7.2182e-03
6412.0000	7.4499e-01	8.2457e-03
6421.2000	7.3566e-01	5.1661e-03
6430.4000	7.2535e-01	1.2935e-02
6439.6000	7.1681e-01	1.9795e-02
6448.8000	7.1451e-01	2.0629e-02
6458.0000	7.1600e-01	2.2230e-02
6467.2000	7.1783e-01	2.2177e-02
6476.4000	7.1715e-01	1.7421e-02
6485.6000	7.1966e-01	1.1587e-02
6494.8000	7.2321e-01	1.1198e-02
6504.0000	7.2713e-01	7.9608e-03
6513.2000	7.4765e-01	9.6485e-03
6522.4000	7.5154e-01	2.3123e-02
6531.6000	7.0862e-01	2.2676e-02
6540.8000	6.9237e-01	1.7195e-02
6550.0000	6.9750e-01	1.6004e-02
6559.2000	7.1903e-01	3.6346e-02
6568.4000	7.5796e-01	5.1883e-02
6577.6000	8.0632e-01	6.9425e-02
6586.8000	8.5089e-01	6.4665e-02
6596.0000	8.9289e-01	1.5975e-01
6605.2000	9.2647e-01	2.6633e-01
6614.4000	9.5107e-01	2.6352e-01
6623.6000	9.6181e-01	2.5485e-01
6632.8000	9.5936e-01	2.4832e-01
6642.0000	9.4378e-01	2.3847e-01
6651.2000	9.1527e-01	1.9407e-02
6660.4000	8.8314e-01	4.9995e-02
6669.6000	8.4935e-01	6.3596e-02
6678.8000	8.1120e-01	6.1235e-02
6688.0000	7.7564e-01	4.3767e-02
6697.2000	7.5354e-01	1.8195e-02
6706.4000	7.5927e-01	3.8110e-02
6715.6000	7.9883e-01	3.7023e-02
6724.8000	8.2418e-01	3.0394e-02
6734.0000	8.0618e-01	2.3487e-02
6743.2000	8.0732e-01	1.9554e-02
6752.4000	8.0656e-01	2.6159e-02
6761.6000	7.9982e-01	3.7759e-02
6770.8000	7.9626e-01	3.7894e-02
6780.0000	7.9102e-01	3.3095e-02
6789.2000	7.7704e-01	3.1558e-02
6798.4000	7.5916e-01	3.4186e-02
6807.6000	7.3669e-01	2.2021e-02
6816.8000	7.1571e-01	1.1554e-02
6826.0000	6.9531e-01	1.2379e-02
6835.2000	6.7854e-01	1.9078e-02
6844.4000	6.6312e-01	2.6299e-02
6853.6000	6.5516e-01	2.5864e-02
6862.8000	6.5403e-01	2.7569e-02
6872.0000	6.6029e-01	2.8028e-02
6881.2000	6.6753e-01	2.5328e-02
6890.4000	6.7633e-01	1.2914e-02
6899.6000	6.8122e-01	1.3069e-02
6908.8000	6.8819e-01	1.1684e-02
6918.0000	6.9398e-01	1.1777e-02
6927.2000	7.0022e-01	6.9941e-03
6936.4000	7.0403e-01	1.0322e-02
6945.6000	7.0569e-01	1.1624e-02
6954.8000	7.0724e-01	1.1932e-02
6964.0000	7.0690e-01	1.8159e-02
6973.2000	7.1187e-01	1.9027e-02
6982.4000	7.1708e-01	1.8103e-02
6991.6000	7.2041e-01	1.6832e-02
7000.8000	7.2607e-01	1.6845e-02
7010.0000	7.2882e-01	9.1645e-03
7019.2000	7.3231e-01	9.8821e-03
7028.4000	7.3704e-01	8.5988e-03
7037.6000	7.3865e-01	1.1289e-02
7046.8000	7.4036e-01	1.2682e-02
7056.0000	7.4182e-01	1.2637e-02
7065.2000	7.4060e-01	1.0079e-02
7074.4000	7.3988e-01	1.3174e-02
7083.6000	7.3674e-01	1.2334e-02
7092.8000	7.3813e-01	1.1193e-02
7102.0000	7.3529e-01	1.1554e-02
7111.2000	7.3252e-01	1.2640e-02
7120.4000	7.3129e-01	6.8737e-03
7129.6000	7.3295e-01	6.5167e-03
7138.8000	7.3622e-01	8.3302e-03
7148.0000	7.4144e-01	1.3509e-02
7157.2000	7.4434e-01	1.4113e-02
7166.4000	7.4832e-01	1.3678e-02
7175.6000	7.4568e-01	2.1102e-02
7184.8000	7.4382e-01	2.2855e-02
7194.0000	7.3832e-01	1.7346e-02
7203.2000	7.3511e-01	2.0011e-02
7212.4000	7.3102e-01	2.3099e-02
7221.6000	7.2407e-01	2.3148e-02
7230.8000	7.1704e-01	1.8211e-02
7240.0000	7.1052e-01	1.9890e-02
7249.2000	7.0297e-01	2.6181e-02
7258.4000	6.9481e-01	2.4626e-02
7267.6000	6.8884e-01	1.3920e-02
7276.8000	6.8741e-01	1.8280e-02
7286.0000	6.8260e-01	2.0109e-02
7295.2000	6.7671e-01	1.5821e-02
7304.4000	6.6549e-01	1.6414e-02
7313.6000	6.5008e-01	1.5842e-02
7322.8000	6.3549e-01	1.4764e-02
7332.0000	6.1950e-01	1.0069e-02
7341.2000	6.0451e-01	1.3599e-02
7350.4000	5.9499e-01	1.6658e-02
7359.6000	5.8346e-01	1.7281e-02
7368.8000	5.7650e-01	1.6380e-02
7378.0000	5.6698e-01	1.7495e-02
7387.2000	5.6275e-01	1.5461e-02
7396.4000	5.5828e-01	7.5368e-03
7405.6000	5.5401e-01	7.5713e-03
7414.8000	5.5313e-01	5.8852e-03
7424.0000	5.4968e-01	5.3755e-03
7433.2000	5.4547e-01	5.8361e-03
7442.4000	5.4218e-01	6.9251e-03
7451.6000	5.3776e-01	7.4377e-03
7460.8000	5.3083e-01	9.8270e-03
7470.0000	5.2771e-01	9.8560e-03
7479.2000	5.2696e-01	1.3476e-02
7488.4000	5.2517e-01	1.4790e-02
7497.6000	5.2408e-01	1.4039e-02
7506.8000	5.2990e-01	1.2097e-02
7516.0000	5.2574e-01	1.2068e-02
7525.2000	5.2344e-01	7.6095e-03
7534.4000	5.2155e-01	8.4321e-03
7543.6000	5.1759e-01	9.7097e-03
7552.8000	5.1453e-01	9.7677e-03
7562.0000	5.1116e-01	9.7435e-03
7571.2000	5.1221e-01	1.8587e-02
7580.4000	5.0886e-01	2.3382e-02
7589.6000	5.1305e-01	4.6335e-02
7598.8000	5.1680e-01	4.6287e-02
7608.0000	5.1789e-01	4.6246e-02
7617.2000	5.2087e-01	4.4187e-02
7626.4000	5.2568e-01	3.3440e-02
7635.6000	5.2891e-01	9.7101e-03
7644.8000	5.3027e-01	9.8446e-03
7654.0000	5.3108e-01	1.3417e-02
7663.2000	5.2585e-01	1.8913e-02
7672.4000	5.2684e-01	2.0071e-02
7681.6000	5.2497e-01	2.0371e-02
7690.8000	5.2433e-01	2.0719e-02
7700.0000	5.2708e-01	1.8242e-02
7709.2000	5.3409e-01	1.5003e-02
7718.4000	5.2937e-01	1.7452e-02
7727.6000	5.2682e-01	2.0116e-02
7736.8000	5.2042e-01	2.0332e-02
7746.0000	5.1401e-01	2.5292e-02
7755.2000	5.0750e-01	2.5889e-02
7764.4000	5.0136e-01	2.7119e-02
7773.6000	4.9548e-01	2.3166e-02
7782.8000	4.8396e-01	1.6448e-02
7792.0000	4.7820e-01	1.2888e-02
7801.2000	4.7466e-01	1.4694e-02
7810.4000	4.7764e-01	9.7176e-03
7819.6000	4.8082e-01	1.8824e-02
7828.8000	4.8649e-01	1.9435e-02
7838.0000	4.8499e-01	1.8712e-02
7847.2000	4.8474e-01	2.1637e-02
7856.4000	4.8250e-01	2.7292e-02
7865.6000	4.7060e-01	2.0062e-02
7874.8000	4.6399e-01	2.6943e-02
7884.0000	4.5733e-01	3.7336e-02
7893.2000	4.4480e-01	3.4879e-02
7902.4000	4.3321e-01	2.8659e-02
7911.6000	4.2118e-01	3.7650e-02
7920.8000	4.0855e-01	3.5484e-02
7930.0000	3.9481e-01	2.2557e-02
7939.2000	3.7859e-01	2.3525e-02
7948.4000	3.6684e-01	3.2724e-02
7957.6000	3.5606e-01	2.5785e-02
7966.8000	3.4708e-01	3.5748e-02
7976.0000	3.3752e-01	3.5967e-02
7985.2000	3.2536e-01	3.5967e-02
7994.4000	3.1394e-01	3.5967e-02
