#wls	flux	flux_err
4581.2000	9.6018e-01	9.6020e-02
4590.4000	9.8563e-01	1.5275e-01
4599.6000	9.8618e-01	1.5429e-01
4608.8000	9.9490e-01	1.5094e-01
4618.0000	9.9141e-01	1.4750e-01
4627.2000	9.6634e-01	1.4191e-01
4636.4000	9.3625e-01	5.8363e-02
4645.6000	9.0681e-01	7.3716e-02
4654.8000	9.0019e-01	1.1426e-01
4664.0000	9.1368e-01	1.2088e-01
4673.2000	9.1793e-01	1.3881e-01
4682.4000	9.3276e-01	1.4608e-01
4691.6000	9.4322e-01	1.6289e-01
4700.8000	9.7669e-01	1.4283e-01
4710.0000	1.0154e+00	1.2825e-01
4719.2000	9.9921e-01	1.3889e-01
4728.4000	1.0079e+00	1.4590e-01
4737.6000	9.9748e-01	1.3093e-01
4746.8000	9.8398e-01	1.2880e-01
4756.0000	9.5274e-01	1.4152e-01
4765.2000	9.1672e-01	1.0508e-01
4774.4000	8.5441e-01	9.2863e-02
4783.6000	8.2855e-01	7.4133e-02
4792.8000	8.4402e-01	7.9196e-02
4802.0000	8.4405e-01	5.9085e-02
4811.2000	8.1823e-01	6.8164e-02
4820.4000	7.6540e-01	5.2323e-02
4829.6000	7.7025e-01	5.2507e-02
4838.8000	8.2473e-01	4.7859e-02
4848.0000	8.5348e-01	4.7494e-02
4857.2000	9.0011e-01	1.1704e-01
4866.4000	9.3687e-01	1.4872e-01
4875.6000	9.6735e-01	1.8592e-01
4884.8000	9.6328e-01	3.5581e-01
4894.0000	9.5508e-01	3.5748e-01
4903.2000	9.3456e-01	3.4118e-01
4912.4000	8.5708e-01	3.5636e-01
4921.6000	7.7497e-01	3.5763e-01
4930.8000	7.4084e-01	1.9757e-01
4940.0000	7.5425e-01	1.2554e-01
4949.2000	8.2029e-01	1.3071e-01
4958.4000	7.5558e-01	9.6445e-02
4967.6000	6.9876e-01	1.0354e-01
4976.8000	7.3624e-01	8.4063e-02
4986.0000	8.6301e-01	1.1467e-01
4995.2000	1.0641e+00	1.8661e-01
5004.4000	1.2616e+00	3.1202e-01
5013.6000	1.3808e+00	3.6855e-01
5022.8000	1.4491e+00	3.3680e-01
5032.0000	1.4962e+00	7.8367e-01
5041.2000	1.5371e+00	7.7754e-01
5050.4000	1.5157e+00	7.5216e-01
5059.6000	1.4645e+00	7.0807e-01
5068.8000	1.3698e+00	7.3234e-01
5078.0000	1.2767e+00	2.6194e-01
5087.2000	1.1696e+00	1.4688e-01
5096.4000	1.0540e+00	1.9150e-01
5105.6000	9.5235e-01	1.6711e-01
5114.8000	8.2865e-01	1.0886e-01
5124.0000	7.5043e-01	5.9878e-02
5133.2000	7.2958e-01	1.0444e-01
5142.4000	8.0548e-01	8.2765e-02
5151.6000	9.1993e-01	6.6728e-02
5160.8000	8.9574e-01	7.4352e-02
5170.0000	8.7732e-01	1.0318e-01
5179.2000	8.8324e-01	1.0061e-01
5188.4000	8.8778e-01	1.0217e-01
5197.6000	8.9651e-01	9.9301e-02
5206.8000	9.1639e-01	1.0473e-01
5216.0000	9.3079e-01	8.0228e-02
5225.2000	9.2585e-01	6.3259e-02
5234.4000	9.2501e-01	6.5645e-02
5243.6000	9.3421e-01	6.6327e-02
5252.8000	9.3800e-01	5.7509e-02
5262.0000	9.5132e-01	5.6107e-02
5271.2000	9.5291e-01	4.9901e-02
5280.4000	9.6535e-01	5.8982e-02
5289.6000	9.7385e-01	5.9327e-02
5298.8000	9.7265e-01	5.0728e-02
5308.0000	9.8051e-01	4.3559e-02
5317.2000	9.8521e-01	4.3230e-02
5326.4000	9.9886e-01	3.1045e-02
5335.6000	9.9050e-01	3.1158e-02
5344.8000	9.9438e-01	3.8096e-02
5354.0000	1.0112e+00	3.5849e-02
5363.2000	1.0244e+00	4.3014e-02
5372.4000	1.0549e+00	4.8816e-02
5381.6000	1.0690e+00	6.0067e-02
5390.8000	1.0977e+00	4.8729e-02
5400.0000	1.1097e+00	5.1487e-02
5409.2000	1.1250e+00	7.0025e-02
5418.4000	1.1366e+00	5.9357e-02
5427.6000	1.1245e+00	5.7847e-02
5436.8000	1.1295e+00	6.5187e-02
5446.0000	1.1302e+00	8.5149e-02
5455.2000	1.1301e+00	7.2852e-02
5464.4000	1.1226e+00	9.4218e-02
5473.6000	1.1041e+00	1.1366e-01
5482.8000	1.1081e+00	1.0542e-01
5492.0000	1.1107e+00	9.1162e-02
5501.2000	1.1302e+00	9.6122e-02
5510.4000	1.1502e+00	9.8038e-02
5519.6000	1.1707e+00	8.1786e-02
5528.8000	1.2056e+00	8.0440e-02
5538.0000	1.2217e+00	9.1475e-02
5547.2000	1.2271e+00	8.7204e-02
5556.4000	1.2290e+00	5.6718e-02
5565.6000	1.1999e+00	6.6384e-02
5574.8000	1.1755e+00	7.4124e-02
5584.0000	1.1379e+00	6.9980e-02
5593.2000	1.1069e+00	6.4933e-02
5602.4000	1.0484e+00	6.5499e-02
5611.6000	9.9541e-01	4.0434e-02
5620.8000	9.5142e-01	3.7782e-02
5630.0000	9.0370e-01	3.6188e-02
5639.2000	9.0941e-01	4.4377e-02
5648.4000	8.4750e-01	2.7250e-02
5657.6000	8.1790e-01	2.9997e-02
5666.8000	7.9815e-01	4.0581e-02
5676.0000	7.9490e-01	3.9596e-02
5685.2000	8.0644e-01	5.3049e-02
5694.4000	7.9971e-01	7.8755e-02
5703.6000	8.0503e-01	8.8659e-02
5712.8000	8.1312e-01	7.1232e-02
5722.0000	7.9811e-01	2.9777e-01
5731.2000	7.9171e-01	3.0088e-01
5740.4000	7.7249e-01	2.9513e-01
5749.6000	7.4891e-01	2.9245e-01
5758.8000	7.1769e-01	2.8304e-01
5768.0000	6.8270e-01	5.1938e-02
5777.2000	6.5266e-01	4.6360e-02
5786.4000	6.4546e-01	4.3850e-02
5795.6000	6.2886e-01	5.7100e-02
5804.8000	6.3018e-01	6.1142e-02
5814.0000	6.6486e-01	6.0458e-02
5823.2000	7.2163e-01	5.6176e-02
5832.4000	8.0351e-01	6.3760e-02
5841.6000	9.0307e-01	4.7398e-02
5850.8000	9.5287e-01	4.4415e-02
5860.0000	1.0278e+00	4.8254e-02
5869.2000	1.0901e+00	4.6766e-02
5878.4000	1.1591e+00	6.9184e-02
5887.6000	1.2124e+00	8.2022e-02
5896.8000	1.2593e+00	8.0343e-02
5906.0000	1.2906e+00	8.6092e-02
5915.2000	1.3063e+00	8.5051e-02
5924.4000	1.3081e+00	8.3799e-02
5933.6000	1.3143e+00	6.6666e-02
5942.8000	1.3072e+00	6.7384e-02
5952.0000	1.3112e+00	8.2610e-02
5961.2000	1.3016e+00	7.0483e-02
5970.4000	1.2939e+00	6.9636e-02
5979.6000	1.2867e+00	8.6907e-02
5988.8000	1.2779e+00	9.0635e-02
5998.0000	1.2434e+00	8.1443e-02
6007.2000	1.2272e+00	7.5493e-02
6016.4000	1.2175e+00	5.1686e-02
6025.6000	1.2022e+00	5.3360e-02
6034.8000	1.1814e+00	4.1012e-02
6044.0000	1.1452e+00	4.3637e-02
6053.2000	1.1281e+00	4.3030e-02
6062.4000	1.0995e+00	5.5740e-02
6071.6000	1.0487e+00	5.9751e-02
6080.8000	1.0138e+00	6.8058e-02
6090.0000	9.9562e-01	6.3409e-02
6099.2000	9.8417e-01	6.2562e-02
6108.4000	9.7124e-01	5.2920e-02
6117.6000	9.6351e-01	1.8358e-02
6126.8000	9.7152e-01	2.2456e-02
6136.0000	9.7374e-01	3.0799e-02
6145.2000	9.7417e-01	7.7961e-02
6154.4000	9.8270e-01	7.6883e-02
6163.6000	9.7673e-01	8.2904e-02
6172.8000	9.7273e-01	7.4876e-02
6182.0000	9.8507e-01	7.9788e-02
6191.2000	9.8190e-01	4.5745e-02
6200.4000	9.6840e-01	4.8831e-02
6209.6000	9.7670e-01	4.6589e-02
6218.8000	9.9021e-01	2.5074e-02
6228.0000	1.0153e+00	3.1294e-02
6237.2000	1.0408e+00	4.4586e-02
6246.4000	1.0821e+00	3.6537e-02
6255.6000	1.1325e+00	4.8139e-02
6264.8000	1.1889e+00	5.9861e-02
6274.0000	1.2219e+00	6.0097e-02
6283.2000	1.2585e+00	6.4066e-02
6292.4000	1.2983e+00	6.3873e-02
6301.6000	1.3046e+00	5.3513e-02
6310.8000	1.3111e+00	4.1157e-02
6320.0000	1.3133e+00	4.6545e-02
6329.2000	1.3144e+00	3.8352e-02
6338.4000	1.3036e+00	4.5758e-02
6347.6000	1.3074e+00	5.1771e-02
6356.8000	1.2880e+00	4.3908e-02
6366.0000	1.2553e+00	3.6105e-02
6375.2000	1.2252e+00	6.3051e-02
6384.4000	1.2074e+00	5.4284e-02
6393.6000	1.1739e+00	5.6038e-02
6402.8000	1.1339e+00	5.8135e-02
6412.0000	1.1045e+00	6.1266e-02
6421.2000	1.0742e+00	2.9690e-02
6430.4000	1.0535e+00	8.1612e-02
6439.6000	1.0299e+00	8.3445e-02
6448.8000	1.0188e+00	8.3549e-02
6458.0000	9.9973e-01	8.3514e-02
6467.2000	1.0000e+00	6.6108e-02
6476.4000	9.9673e-01	3.3259e-02
6485.6000	9.9548e-01	2.7933e-02
6494.8000	1.0067e+00	4.7679e-02
6504.0000	1.0013e+00	5.6593e-02
6513.2000	1.0797e+00	8.8404e-02
6522.4000	1.0124e+00	1.3369e-01
6531.6000	8.5468e-01	1.5062e-01
6540.8000	7.7680e-01	1.2673e-01
6550.0000	7.9617e-01	1.1633e-01
6559.2000	8.6176e-01	1.8245e-01
6568.4000	9.8672e-01	2.5899e-01
6577.6000	1.1459e+00	2.4329e-01
6586.8000	1.3131e+00	2.1459e-01
6596.0000	1.4614e+00	8.4956e-01
6605.2000	1.5743e+00	9.7860e-01
6614.4000	1.6511e+00	9.3601e-01
6623.6000	1.6805e+00	9.0531e-01
6632.8000	1.6705e+00	8.6003e-01
6642.0000	1.6026e+00	6.2239e-01
6651.2000	1.4878e+00	8.2392e-02
6660.4000	1.3434e+00	1.4969e-01
6669.6000	1.2087e+00	2.1780e-01
6678.8000	1.0486e+00	2.4491e-01
6688.0000	8.9728e-01	1.7438e-01
6697.2000	8.2094e-01	1.1367e-01
6706.4000	8.5612e-01	1.3441e-01
6715.6000	1.0372e+00	1.3174e-01
6724.8000	1.0894e+00	9.5298e-02
6734.0000	1.0739e+00	7.2409e-02
6743.2000	1.0974e+00	7.0612e-02
6752.4000	1.1126e+00	1.8088e-01
6761.6000	1.1068e+00	2.2110e-01
6770.8000	1.1105e+00	2.1259e-01
6780.0000	1.1110e+00	1.9321e-01
6789.2000	1.0899e+00	1.9888e-01
6798.4000	1.0611e+00	1.6803e-01
6807.6000	1.0204e+00	8.7281e-02
6816.8000	9.8990e-01	6.5422e-02
6826.0000	9.2271e-01	9.1348e-02
6835.2000	8.7248e-01	7.8530e-02
6844.4000	8.2637e-01	6.7186e-02
6853.6000	7.9218e-01	7.4468e-02
6862.8000	7.9930e-01	7.3922e-02
6872.0000	8.2787e-01	7.3947e-02
6881.2000	8.3165e-01	3.6019e-02
6890.4000	8.1500e-01	3.5302e-02
6899.6000	7.9127e-01	1.4440e-01
6908.8000	7.7397e-01	1.4953e-01
6918.0000	7.5584e-01	1.4237e-01
6927.2000	7.3300e-01	1.3945e-01
6936.4000	7.1515e-01	1.5220e-01
6945.6000	7.0673e-01	5.0630e-02
6954.8000	7.0557e-01	4.9270e-02
6964.0000	7.0684e-01	4.8927e-02
6973.2000	7.2820e-01	4.8006e-02
6982.4000	7.7139e-01	1.6553e-02
6991.6000	8.0970e-01	3.5568e-02
7000.8000	8.6695e-01	3.5848e-02
7010.0000	9.3589e-01	3.3032e-02
7019.2000	1.0061e+00	2.9099e-02
7028.4000	1.0215e+00	2.9416e-02
7037.6000	1.0424e+00	1.9994e-02
7046.8000	1.0573e+00	1.7734e-02
7056.0000	1.0558e+00	3.6016e-02
7065.2000	1.0624e+00	3.9848e-02
7074.4000	1.0491e+00	4.7961e-02
7083.6000	1.0318e+00	4.4710e-02
7092.8000	1.0281e+00	5.3471e-02
7102.0000	1.0291e+00	7.1979e-02
7111.2000	1.0308e+00	7.0949e-02
7120.4000	1.0246e+00	6.9499e-02
7129.6000	1.0200e+00	5.8037e-02
7138.8000	1.0217e+00	6.3224e-02
7148.0000	1.0310e+00	4.4904e-02
7157.2000	1.0416e+00	4.4832e-02
7166.4000	1.0331e+00	6.3656e-02
7175.6000	1.0354e+00	6.4346e-02
7184.8000	1.0479e+00	7.1865e-02
7194.0000	1.0454e+00	6.9981e-02
7203.2000	1.0474e+00	7.0493e-02
7212.4000	1.0633e+00	4.0780e-02
7221.6000	1.0739e+00	5.1526e-02
7230.8000	1.0686e+00	4.1295e-02
7240.0000	1.0739e+00	5.5961e-02
7249.2000	1.0808e+00	7.6631e-02
7258.4000	1.0954e+00	7.7218e-02
7267.6000	1.1146e+00	7.8807e-02
7276.8000	1.1432e+00	7.7334e-02
7286.0000	1.1724e+00	6.1021e-02
7295.2000	1.2126e+00	4.2405e-02
7304.4000	1.2454e+00	4.2929e-02
7313.6000	1.2821e+00	3.9468e-02
7322.8000	1.3139e+00	4.7835e-02
7332.0000	1.3484e+00	4.4167e-02
7341.2000	1.3653e+00	4.4148e-02
7350.4000	1.3731e+00	5.4410e-02
7359.6000	1.3782e+00	6.2711e-02
7368.8000	1.3494e+00	6.9044e-02
7378.0000	1.3298e+00	6.7825e-02
7387.2000	1.3021e+00	8.4068e-02
7396.4000	1.2662e+00	7.7654e-02
7405.6000	1.2402e+00	7.8673e-02
7414.8000	1.2128e+00	8.1064e-02
7424.0000	1.1700e+00	7.6766e-02
7433.2000	1.1145e+00	7.1038e-02
7442.4000	1.0719e+00	8.3920e-02
7451.6000	1.0343e+00	6.9444e-02
7460.8000	9.9561e-01	6.5729e-02
7470.0000	9.6740e-01	8.1513e-02
7479.2000	9.5078e-01	9.9118e-02
7488.4000	9.2922e-01	7.3861e-02
7497.6000	9.0771e-01	1.0412e-01
7506.8000	8.9442e-01	1.1292e-01
7516.0000	8.6510e-01	1.0535e-01
7525.2000	8.5534e-01	8.3594e-02
7534.4000	8.4759e-01	8.6623e-02
7543.6000	8.1607e-01	7.5859e-02
7552.8000	7.7509e-01	7.3098e-02
7562.0000	7.3768e-01	6.8261e-02
7571.2000	6.8088e-01	6.0905e-02
7580.4000	6.3047e-01	5.8171e-02
7589.6000	5.8682e-01	7.5984e-02
7598.8000	5.6560e-01	1.1835e-01
7608.0000	5.6992e-01	1.1497e-01
7617.2000	5.7301e-01	1.2496e-01
7626.4000	5.5935e-01	1.2607e-01
7635.6000	5.5756e-01	1.1484e-01
7644.8000	5.7790e-01	3.5735e-02
7654.0000	5.9006e-01	3.3383e-02
7663.2000	5.9711e-01	5.4817e-02
7672.4000	6.1253e-01	6.9023e-02
7681.6000	6.3031e-01	5.5243e-02
7690.8000	6.5871e-01	5.1920e-02
7700.0000	6.7197e-01	8.8863e-02
7709.2000	6.9624e-01	9.2538e-02
7718.4000	6.9630e-01	8.2806e-02
7727.6000	7.3589e-01	1.0108e-01
7736.8000	7.7581e-01	1.0212e-01
7746.0000	7.9045e-01	8.7308e-02
7755.2000	7.9403e-01	9.7783e-02
7764.4000	8.1734e-01	9.9934e-02
7773.6000	8.0781e-01	1.0422e-01
7782.8000	8.0479e-01	1.0413e-01
7792.0000	7.9661e-01	1.0428e-01
7801.2000	7.8342e-01	9.9853e-02
7810.4000	7.7792e-01	9.3660e-02
7819.6000	7.6758e-01	9.3912e-02
7828.8000	7.4025e-01	9.4088e-02
7838.0000	7.4405e-01	1.3378e-01
7847.2000	7.3871e-01	1.4044e-01
7856.4000	7.2128e-01	1.4819e-01
7865.6000	7.1988e-01	1.2207e-01
7874.8000	7.1619e-01	1.2462e-01
7884.0000	7.4961e-01	8.5646e-02
7893.2000	7.7095e-01	5.2161e-02
7902.4000	7.6657e-01	4.4570e-02
7911.6000	7.6055e-01	4.9647e-02
7920.8000	7.4260e-01	8.6615e-02
7930.0000	7.2889e-01	7.3881e-02
7939.2000	7.0488e-01	8.0641e-02
7948.4000	6.5516e-01	8.4683e-02
7957.6000	6.0507e-01	1.1584e-01
7966.8000	5.7963e-01	9.6264e-02
7976.0000	5.3433e-01	9.5817e-02
7985.2000	5.1313e-01	9.5817e-02
7994.4000	4.9358e-01	9.5817e-02
