#wls	flux	flux_err
4912.4000	9.3947e-01	3.5782e-02
4921.6000	9.4964e-01	3.5888e-02
4930.8000	9.6167e-01	5.1172e-02
4940.0000	9.8619e-01	4.6160e-02
4949.2000	1.0097e+00	4.8671e-02
4958.4000	1.0130e+00	5.5577e-02
4967.6000	9.9987e-01	4.9381e-02
4976.8000	1.0047e+00	4.1733e-02
4986.0000	1.0270e+00	4.5801e-02
4995.2000	1.0604e+00	5.9561e-02
5004.4000	1.0890e+00	7.8888e-02
5013.6000	1.1049e+00	9.6880e-02
5022.8000	1.1124e+00	8.9843e-02
5032.0000	1.1180e+00	1.5435e-01
5041.2000	1.1104e+00	1.6238e-01
5050.4000	1.0883e+00	1.6327e-01
5059.6000	1.0690e+00	1.5110e-01
5068.8000	1.0505e+00	1.5603e-01
5078.0000	1.0294e+00	9.1783e-02
5087.2000	1.0116e+00	4.1673e-02
5096.4000	1.0028e+00	3.2874e-02
5105.6000	9.9619e-01	2.4898e-02
5114.8000	9.7947e-01	3.2512e-02
5124.0000	9.7752e-01	2.7839e-02
5133.2000	9.9119e-01	3.1768e-02
5142.4000	1.0242e+00	3.5752e-02
5151.6000	1.0607e+00	3.5749e-02
5160.8000	1.0692e+00	1.5387e-02
5170.0000	1.0654e+00	1.8262e-02
5179.2000	1.0728e+00	1.6864e-02
5188.4000	1.0901e+00	1.8164e-02
5197.6000	1.0848e+00	2.1088e-02
5206.8000	1.0863e+00	2.2344e-02
5216.0000	1.0938e+00	2.3468e-02
5225.2000	1.1112e+00	2.3238e-02
5234.4000	1.1322e+00	5.6289e-03
5243.6000	1.1507e+00	6.6624e-03
5252.8000	1.1714e+00	9.1896e-03
5262.0000	1.1896e+00	1.1884e-02
5271.2000	1.2032e+00	9.6578e-02
5280.4000	1.2144e+00	9.8552e-02
5289.6000	1.2209e+00	1.0197e-01
5298.8000	1.2215e+00	1.0382e-01
5308.0000	1.2182e+00	1.0181e-01
5317.2000	1.2094e+00	1.5833e-02
5326.4000	1.1995e+00	1.7586e-02
5335.6000	1.1905e+00	2.0636e-02
5344.8000	1.1850e+00	1.7512e-02
5354.0000	1.1846e+00	1.8485e-02
5363.2000	1.1868e+00	1.7271e-02
5372.4000	1.1952e+00	2.2239e-02
5381.6000	1.2027e+00	2.1663e-02
5390.8000	1.2231e+00	1.7671e-02
5400.0000	1.2161e+00	2.0374e-02
5409.2000	1.2172e+00	1.7701e-02
5418.4000	1.2137e+00	1.1883e-02
5427.6000	1.2061e+00	1.5447e-02
5436.8000	1.1938e+00	1.5184e-02
5446.0000	1.1816e+00	1.0258e-02
5455.2000	1.1641e+00	2.6416e-02
5464.4000	1.1456e+00	3.5631e-02
5473.6000	1.1277e+00	3.4500e-02
5482.8000	1.1107e+00	3.5161e-02
5492.0000	1.0893e+00	3.6213e-02
5501.2000	1.0727e+00	2.5727e-02
5510.4000	1.0585e+00	1.4452e-02
5519.6000	1.0494e+00	1.4984e-02
5528.8000	1.0404e+00	1.4853e-02
5538.0000	1.0340e+00	1.8353e-02
5547.2000	1.0281e+00	1.8535e-02
5556.4000	1.0209e+00	2.2819e-02
5565.6000	1.0117e+00	2.7480e-02
5574.8000	1.0007e+00	2.6327e-02
5584.0000	9.7763e-01	2.1798e-02
5593.2000	9.5801e-01	1.6077e-02
5602.4000	9.3134e-01	1.7381e-02
5611.6000	9.0597e-01	9.8785e-03
5620.8000	8.7242e-01	7.7552e-03
5630.0000	8.4103e-01	1.0548e-02
5639.2000	8.1377e-01	1.0890e-02
5648.4000	7.8783e-01	1.0641e-02
5657.6000	7.6289e-01	8.7830e-03
5666.8000	7.4136e-01	9.5903e-03
5676.0000	7.3146e-01	8.3085e-03
5685.2000	7.2482e-01	6.2122e-03
5694.4000	7.1963e-01	1.3620e-02
5703.6000	7.1801e-01	2.0480e-02
5712.8000	7.2041e-01	2.0640e-02
5722.0000	7.2427e-01	2.1017e-02
5731.2000	7.3417e-01	2.0921e-02
5740.4000	7.5136e-01	2.2039e-02
5749.6000	7.7055e-01	2.3310e-02
5758.8000	7.8874e-01	2.3736e-02
5768.0000	8.1448e-01	2.3308e-02
5777.2000	8.4330e-01	2.3354e-02
5786.4000	8.7122e-01	1.6132e-02
5795.6000	9.0438e-01	1.1000e-02
5804.8000	9.3373e-01	1.1469e-02
5814.0000	9.6680e-01	1.4425e-02
5823.2000	9.9069e-01	1.5005e-02
5832.4000	1.0199e+00	1.7259e-02
5841.6000	1.0448e+00	1.6663e-02
5850.8000	1.0622e+00	1.5971e-02
5860.0000	1.0770e+00	1.4553e-02
5869.2000	1.0835e+00	1.7443e-02
5878.4000	1.0902e+00	1.7328e-02
5887.6000	1.0941e+00	1.8706e-02
5896.8000	1.0927e+00	1.9884e-02
5906.0000	1.0903e+00	2.1020e-02
5915.2000	1.0872e+00	2.1329e-02
5924.4000	1.0790e+00	2.0507e-02
5933.6000	1.0736e+00	1.8517e-02
5942.8000	1.0690e+00	1.6645e-02
5952.0000	1.0640e+00	1.0810e-02
5961.2000	1.0562e+00	9.7952e-03
5970.4000	1.0498e+00	9.1987e-03
5979.6000	1.0429e+00	9.0113e-03
5988.8000	1.0374e+00	9.4792e-03
5998.0000	1.0324e+00	1.0154e-02
6007.2000	1.0238e+00	1.0610e-02
6016.4000	1.0178e+00	7.7512e-03
6025.6000	1.0090e+00	6.9930e-03
6034.8000	1.0056e+00	9.2067e-03
6044.0000	9.9804e-01	1.1139e-02
6053.2000	9.8464e-01	1.0348e-02
6062.4000	9.7133e-01	1.4664e-02
6071.6000	9.5715e-01	1.5571e-02
6080.8000	9.4171e-01	1.5222e-02
6090.0000	9.2534e-01	1.3790e-02
6099.2000	9.0656e-01	1.6513e-02
6108.4000	8.9045e-01	1.7289e-02
6117.6000	8.7488e-01	1.4119e-02
6126.8000	8.5898e-01	1.9060e-02
6136.0000	8.4496e-01	1.9317e-02
6145.2000	8.3152e-01	1.6844e-02
6154.4000	8.1896e-01	1.0366e-02
6163.6000	8.0684e-01	1.0376e-02
6172.8000	7.9505e-01	3.9235e-03
6182.0000	7.8314e-01	6.5074e-03
6191.2000	7.7703e-01	6.4645e-03
6200.4000	7.6860e-01	6.2474e-03
6209.6000	7.5892e-01	5.7470e-03
6218.8000	7.5217e-01	6.4744e-03
6228.0000	7.4898e-01	4.5795e-03
6237.2000	7.5030e-01	5.3247e-03
6246.4000	7.5255e-01	5.2514e-03
6255.6000	7.5128e-01	6.2035e-03
6264.8000	7.5303e-01	1.0468e-02
6274.0000	7.5574e-01	1.0006e-02
6283.2000	7.6126e-01	1.1760e-02
6292.4000	7.6669e-01	1.4718e-02
6301.6000	7.7187e-01	1.3631e-02
6310.8000	7.7785e-01	1.1758e-02
6320.0000	7.8129e-01	1.1894e-02
6329.2000	7.8338e-01	1.5602e-02
6338.4000	7.8647e-01	1.2490e-02
6347.6000	7.8963e-01	1.1640e-02
6356.8000	7.8900e-01	1.6337e-02
6366.0000	7.8808e-01	1.6225e-02
6375.2000	7.8312e-01	8.3889e-03
6384.4000	7.7759e-01	9.9880e-03
6393.6000	7.7138e-01	1.6128e-02
6402.8000	7.6292e-01	1.1329e-02
6412.0000	7.5357e-01	1.6154e-02
6421.2000	7.4706e-01	1.8371e-02
6430.4000	7.4145e-01	1.8169e-02
6439.6000	7.3478e-01	1.2414e-02
6448.8000	7.3122e-01	1.3595e-02
6458.0000	7.2528e-01	1.1633e-02
6467.2000	7.2245e-01	1.2234e-02
6476.4000	7.1917e-01	1.2124e-02
6485.6000	7.1624e-01	1.3523e-02
6494.8000	7.1522e-01	1.4220e-02
6504.0000	7.1700e-01	1.4589e-02
6513.2000	7.3043e-01	2.3293e-02
6522.4000	7.3314e-01	2.4898e-02
6531.6000	6.9580e-01	2.6141e-02
6540.8000	6.8210e-01	2.1124e-02
6550.0000	6.9122e-01	1.9484e-02
6559.2000	7.1249e-01	2.2997e-02
6568.4000	7.5013e-01	4.4226e-02
6577.6000	7.9002e-01	5.0390e-02
6586.8000	8.2837e-01	4.5808e-02
6596.0000	8.6326e-01	1.1841e-01
6605.2000	8.9046e-01	2.1800e-01
6614.4000	9.1050e-01	2.1555e-01
6623.6000	9.2075e-01	2.1350e-01
6632.8000	9.2165e-01	2.0841e-01
6642.0000	9.0949e-01	2.0817e-01
6651.2000	8.9031e-01	3.1470e-02
6660.4000	8.6741e-01	5.4849e-02
6669.6000	8.4344e-01	5.5916e-02
6678.8000	8.1460e-01	6.2365e-02
6688.0000	7.8194e-01	3.0985e-02
6697.2000	7.6415e-01	2.1139e-02
6706.4000	7.6643e-01	3.3706e-02
6715.6000	7.9475e-01	3.5230e-02
6724.8000	8.1172e-01	2.6114e-02
6734.0000	7.9204e-01	2.1755e-02
6743.2000	7.8931e-01	1.8469e-02
6752.4000	7.8575e-01	3.6096e-02
6761.6000	7.7671e-01	4.7274e-02
6770.8000	7.7531e-01	4.5582e-02
6780.0000	7.7396e-01	3.3404e-02
6789.2000	7.6068e-01	3.6566e-02
6798.4000	7.4847e-01	3.2245e-02
6807.6000	7.3366e-01	9.2153e-03
6816.8000	7.1660e-01	8.1128e-03
6826.0000	7.0061e-01	1.5872e-02
6835.2000	6.8518e-01	1.5458e-02
6844.4000	6.7093e-01	2.1743e-02
6853.6000	6.6120e-01	2.3624e-02
6862.8000	6.6025e-01	3.3508e-02
6872.0000	6.6311e-01	3.2801e-02
6881.2000	6.6587e-01	3.1443e-02
6890.4000	6.6552e-01	2.7394e-02
6899.6000	6.6737e-01	2.4283e-02
6908.8000	6.6984e-01	8.8115e-03
6918.0000	6.7404e-01	8.8305e-03
6927.2000	6.7607e-01	8.6486e-03
6936.4000	6.7956e-01	8.1729e-03
6945.6000	6.8607e-01	6.6496e-03
6954.8000	6.9010e-01	8.7497e-03
6964.0000	6.9576e-01	9.3046e-03
6973.2000	7.0280e-01	9.2119e-03
6982.4000	7.1146e-01	8.4746e-03
6991.6000	7.1407e-01	8.4594e-03
7000.8000	7.1775e-01	1.0494e-02
7010.0000	7.2063e-01	8.0909e-03
7019.2000	7.2135e-01	1.3766e-02
7028.4000	7.2133e-01	1.3952e-02
7037.6000	7.2085e-01	1.7279e-02
7046.8000	7.2086e-01	1.8259e-02
7056.0000	7.2160e-01	1.8486e-02
7065.2000	7.1869e-01	1.7049e-02
7074.4000	7.1674e-01	1.7108e-02
7083.6000	7.1630e-01	1.0839e-02
7092.8000	7.1629e-01	5.5871e-03
7102.0000	7.1490e-01	7.0233e-03
7111.2000	7.1425e-01	9.0757e-03
7120.4000	7.1236e-01	9.9890e-03
7129.6000	7.1289e-01	9.7354e-03
7138.8000	7.1520e-01	1.1111e-02
7148.0000	7.2121e-01	1.1669e-02
7157.2000	7.2369e-01	1.1726e-02
7166.4000	7.2761e-01	1.3582e-02
7175.6000	7.2702e-01	1.7656e-02
7184.8000	7.2462e-01	1.9068e-02
7194.0000	7.2335e-01	1.0121e-02
7203.2000	7.1926e-01	2.4410e-02
7212.4000	7.1678e-01	2.7576e-02
7221.6000	7.1269e-01	2.3855e-02
7230.8000	7.0578e-01	2.2141e-02
7240.0000	6.9995e-01	2.1759e-02
7249.2000	6.9628e-01	1.8132e-02
7258.4000	6.9115e-01	1.4179e-02
7267.6000	6.8444e-01	6.2341e-03
7276.8000	6.7861e-01	5.5776e-03
7286.0000	6.7266e-01	1.4848e-02
7295.2000	6.6553e-01	1.4253e-02
7304.4000	6.5479e-01	1.2149e-02
7313.6000	6.4261e-01	1.2195e-02
7322.8000	6.3190e-01	1.2688e-02
7332.0000	6.2237e-01	1.0605e-02
7341.2000	6.1191e-01	1.0071e-02
7350.4000	6.0370e-01	1.2385e-02
7359.6000	5.9852e-01	1.2121e-02
7368.8000	5.9058e-01	6.5614e-03
7378.0000	5.8241e-01	6.4330e-03
7387.2000	5.7396e-01	9.8350e-03
7396.4000	5.6610e-01	1.4658e-02
7405.6000	5.5269e-01	1.8656e-02
7414.8000	5.4506e-01	2.0894e-02
7424.0000	5.3518e-01	2.0867e-02
7433.2000	5.2741e-01	2.5359e-02
7442.4000	5.2003e-01	2.3299e-02
7451.6000	5.2000e-01	2.1945e-02
7460.8000	5.1847e-01	1.8691e-02
7470.0000	5.1809e-01	1.9110e-02
7479.2000	5.1702e-01	1.8585e-02
7488.4000	5.1702e-01	1.9230e-02
7497.6000	5.1327e-01	1.9227e-02
7506.8000	5.1493e-01	1.8749e-02
7516.0000	5.1220e-01	1.8765e-02
7525.2000	5.0903e-01	1.3491e-02
7534.4000	5.0625e-01	1.5976e-02
7543.6000	4.9669e-01	1.6132e-02
7552.8000	4.9208e-01	1.5375e-02
7562.0000	4.8873e-01	1.5377e-02
7571.2000	4.8569e-01	6.4863e-03
7580.4000	4.8397e-01	2.7940e-02
7589.6000	4.8813e-01	3.2145e-02
7598.8000	4.9651e-01	3.2479e-02
7608.0000	5.0209e-01	3.3525e-02
7617.2000	5.0851e-01	3.8214e-02
7626.4000	5.1135e-01	2.6153e-02
7635.6000	5.1544e-01	2.5887e-02
7644.8000	5.1855e-01	2.6043e-02
7654.0000	5.1900e-01	2.1475e-02
7663.2000	5.1120e-01	2.2870e-02
7672.4000	5.0569e-01	2.5803e-02
7681.6000	5.0399e-01	1.9745e-02
7690.8000	5.0298e-01	2.0744e-02
7700.0000	4.9884e-01	1.5115e-02
7709.2000	5.0190e-01	1.4130e-02
7718.4000	4.9974e-01	8.4637e-03
7727.6000	4.9797e-01	3.0400e-02
7736.8000	4.9688e-01	3.4322e-02
7746.0000	4.8619e-01	4.0487e-02
7755.2000	4.8573e-01	4.7025e-02
7764.4000	4.8378e-01	4.7881e-02
7773.6000	4.7955e-01	3.6374e-02
7782.8000	4.6912e-01	2.2517e-02
7792.0000	4.6261e-01	2.1258e-02
7801.2000	4.5996e-01	1.0766e-02
7810.4000	4.6028e-01	1.8093e-02
7819.6000	4.6071e-01	2.0610e-02
7828.8000	4.6091e-01	4.1759e-02
7838.0000	4.6005e-01	4.4835e-02
7847.2000	4.6541e-01	4.8168e-02
7856.4000	4.6325e-01	4.7031e-02
7865.6000	4.4626e-01	4.3689e-02
7874.8000	4.3602e-01	2.9292e-02
7884.0000	4.3027e-01	2.4730e-02
7893.2000	4.1876e-01	1.9728e-02
7902.4000	4.0584e-01	1.2828e-02
7911.6000	3.9516e-01	1.4565e-02
7920.8000	3.8670e-01	2.6400e-02
7930.0000	3.7962e-01	2.7153e-02
7939.2000	3.6985e-01	3.8089e-02
7948.4000	3.5826e-01	4.5624e-02
7957.6000	3.5603e-01	4.5671e-02
7966.8000	3.5683e-01	4.3010e-02
7976.0000	3.5484e-01	4.2931e-02
7985.2000	3.5146e-01	4.2931e-02
7994.4000	3.4934e-01	4.2931e-02
