#wls	flux	fluxerr	mangling_mask
3.776700E+03	1.585117E-15	NAN	1.577859E+00
3.802300E+03	1.373715E-15	NAN	1.573719E+00
3.827900E+03	1.113921E-15	NAN	1.569566E+00
3.853400E+03	1.162588E-15	NAN	1.565417E+00
3.879000E+03	1.416576E-15	NAN	1.561240E+00
3.904600E+03	1.541204E-15	NAN	1.557055E+00
3.930100E+03	1.713602E-15	NAN	1.552879E+00
3.955700E+03	1.770143E-15	NAN	1.548682E+00
3.981300E+03	1.791289E-15	NAN	1.544481E+00
4.006800E+03	1.822940E-15	NAN	1.540296E+00
4.032400E+03	1.656371E-15	NAN	1.536094E+00
4.058000E+03	1.474251E-15	NAN	1.531896E+00
4.083600E+03	1.427196E-15	NAN	1.527704E+00
4.109100E+03	1.432809E-15	NAN	1.523536E+00
4.134700E+03	1.350287E-15	NAN	1.519362E+00
4.160300E+03	1.301331E-15	NAN	1.515201E+00
4.185800E+03	1.249128E-15	NAN	1.511073E+00
4.211400E+03	1.268247E-15	NAN	1.506947E+00
4.237000E+03	1.273044E-15	NAN	1.502843E+00
4.262600E+03	1.272691E-15	NAN	1.498765E+00
4.288100E+03	1.183318E-15	NAN	1.494730E+00
4.313700E+03	1.248457E-15	NAN	1.490712E+00
4.339300E+03	1.255811E-15	NAN	1.486730E+00
4.364800E+03	1.298085E-15	NAN	1.482814E+00
4.390400E+03	1.250951E-15	NAN	1.478963E+00
4.416000E+03	1.251960E-15	NAN	1.475219E+00
4.441600E+03	1.277023E-15	NAN	1.471614E+00
4.467100E+03	1.321473E-15	NAN	1.468190E+00
4.492700E+03	1.296875E-15	NAN	1.464949E+00
4.518300E+03	1.333563E-15	NAN	1.461935E+00
4.543800E+03	1.321486E-15	NAN	1.459190E+00
4.569400E+03	1.334197E-15	NAN	1.456722E+00
4.595000E+03	1.314718E-15	NAN	1.454575E+00
4.620500E+03	1.289755E-15	NAN	1.452786E+00
4.646100E+03	1.234873E-15	NAN	1.451374E+00
4.671700E+03	1.191487E-15	NAN	1.450380E+00
4.697300E+03	1.112343E-15	NAN	1.449835E+00
4.722800E+03	1.060017E-15	NAN	1.449775E+00
4.748400E+03	9.790215E-16	NAN	1.450230E+00
4.774000E+03	9.234182E-16	NAN	1.451208E+00
4.799500E+03	8.733056E-16	NAN	1.452677E+00
4.825100E+03	8.249312E-16	NAN	1.454623E+00
4.850700E+03	8.004127E-16	NAN	1.457018E+00
4.876300E+03	8.344433E-16	NAN	1.459838E+00
4.901800E+03	8.252752E-16	NAN	1.463046E+00
4.927400E+03	8.726106E-16	NAN	1.466646E+00
4.953000E+03	8.580239E-16	NAN	1.470604E+00
4.978500E+03	8.103582E-16	NAN	1.474880E+00
5.004100E+03	7.952541E-16	NAN	1.479487E+00
5.029700E+03	7.906154E-16	NAN	1.484389E+00
5.055300E+03	7.840921E-16	NAN	1.489565E+00
5.080800E+03	8.565750E-16	NAN	1.494974E+00
5.106400E+03	9.013431E-16	NAN	1.500638E+00
5.132000E+03	9.621076E-16	NAN	1.506518E+00
5.157500E+03	9.503333E-16	NAN	1.512571E+00
5.183100E+03	9.266057E-16	NAN	1.518826E+00
5.208700E+03	8.708219E-16	NAN	1.525242E+00
5.234200E+03	8.749346E-16	NAN	1.531775E+00
5.259800E+03	8.518136E-16	NAN	1.538458E+00
5.285400E+03	8.572116E-16	NAN	1.545249E+00
5.311000E+03	8.500710E-16	NAN	1.552131E+00
