MJD	kait4_B	kait4_B_err	kait4_I	kait4_I_err	kait4_R	kait4_R_err	kait4_V	kait4_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56119.14000000325	1.152657362130081e-14	5.248501489797726e-16	1.1095895738124245e-14	3.223745555544513e-16	1.7718983110670968e-14	6.318743641423881e-16	2.2880042190877712e-14	8.017196701861477e-16	1.4831680101374734e-14	3.13757472540021e-15	5.487162171944497e-15	5.008377318394276e-15	3.949701117240068e-16	1.5599156216462733e-16	2.192567498379104e-15	1.390200328755769e-15	1.0099257382178096e-15	4.135689140795546e-16	2.2385851853038585e-14	1.4334355989154639e-15
56119.190000003255	1.1493405823731385e-14	5.480376724453036e-16	1.1060929680398036e-14	3.2372312144981654e-16	1.7666571139461578e-14	6.347490391601576e-16	2.282103594283381e-14	8.101819350645419e-16	1.4806283477934528e-14	3.28772796936786e-15	5.479095323574735e-15	5.252338038857571e-15	3.934806087559589e-16	1.6001883155222294e-16	2.189636883106138e-15	1.4570435654361599e-15	1.0066475990635796e-15	4.306916858975031e-16	2.2337654032682194e-14	1.488214020251845e-15
56119.24000000326	1.146035962351497e-14	5.701424016788357e-16	1.1026060046457761e-14	3.2504593812161926e-16	1.761434154190831e-14	6.376221836799684e-16	2.2762065692131768e-14	8.186964405200748e-16	1.4780885373174538e-14	3.4365337487348517e-15	5.4709461749765694e-15	5.49384562002381e-15	3.9203432444584374e-16	1.6407355180107745e-16	2.1867437907704436e-15	1.523317476557534e-15	1.0034042140813655e-15	4.47753597075491e-16	2.2289742015054244e-14	1.5429254471602154e-15
56119.29000000326	1.1427465738312732e-14	5.908267337501112e-16	1.0991287996587384e-14	3.2633344477026526e-16	1.7562298737092514e-14	6.404679056868711e-16	2.2703148231283423e-14	8.272046832610041e-16	1.4755486578905588e-14	3.5839222925773116e-15	5.462716597390145e-15	5.73281797201878e-15	3.906308560185716e-16	1.6814761487181175e-16	2.183887778587463e-15	1.5889892897007495e-15	1.000195480830796e-15	4.647348341486449e-16	2.2242113060863108e-14	1.5974906056690682e-15
56119.34000000326	1.1394754887570124e-14	6.098198007635884e-16	1.095661469190547e-14	3.2757675647238505e-16	1.7510447145923488e-14	6.432618704346638e-16	2.264430035251307e-14	8.356515360828826e-16	1.473008788103352e-14	3.729828696253406e-15	5.454408449020859e-15	5.969176154780288e-15	3.892698023004835e-16	1.7223355363920218e-16	2.1810684042532178e-15	1.6540284938836556e-15	9.970212978475736e-16	4.816177538346766e-16	2.2194764434106864e-14	1.6518389297738036e-15
56119.390000003266	1.1362257793055442e-14	6.269043291144799e-16	1.0922041294392505e-14	3.2876770371444405e-16	1.745879119119833e-14	6.459814017788153e-16	2.2585538847990732e-14	8.439854202014755e-16	1.4704690059601238e-14	3.8741921622480086e-15	5.4460235751850015e-15	6.2028441127536725e-15	3.8795076370339206e-16	1.7632448530482323e-16	2.1782852259239492e-15	1.7184064927473038e-15	9.938815646406999e-16	4.98386531305393e-16	2.2147693402027954e-14	1.7059072438918262e-15
56119.44000000327	1.1330005179399579e-14	6.419065711863515e-16	1.0887568966919824e-14	3.298988641201539e-16	1.740733529768119e-14	6.486055607619402e-16	2.2526880510047743e-14	8.521584117281401e-16	1.4679293888829614e-14	4.016955411872017e-15	5.437563808454632e-15	6.4337484607665704e-15	3.8667334220866935e-16	1.8041405880662556e-16	2.1755378021957303e-15	1.7820963351868206e-15	9.90776181689767e-16	5.150268764860543e-16	2.210089723506929e-14	1.7596386749445115e-15
56119.49000000327	1.1298027774626544e-14	6.546887042536599e-16	1.0853198873276844e-14	3.3096358730795537e-16	1.7356083892169605e-14	6.511152043540063e-16	2.2468342131404593e-14	8.601262945782775e-16	1.4653900137158533e-14	4.158064223456741e-15	5.429030968801645e-15	6.661818307964617e-15	3.8543714135136417e-16	1.8449640639378804e-16	2.17282569208377e-15	1.8450725033741862e-15	9.87705050442231e-16	5.315258038782838e-16	2.2054373206827155e-14	1.812981751350185e-15
56119.540000003275	1.1266356310702749e-14	6.651431595191681e-16	1.0818932178199997e-14	3.3195601373538714e-16	1.7305041403565683e-14	6.534930270679846e-16	2.240994050538278e-14	8.678485706578258e-16	1.462850956728781e-14	4.297467065394571e-15	5.420426863740637e-15	6.886985110540642e-15	3.8424176620433204e-16	1.885660993505385e-16	2.1701484550022244e-15	1.9073107438704617e-15	9.846680733107301e-16	5.478714447102517e-16	2.200811859400633e-14	1.8658896543018716e-15
56119.59000000328	1.1235021524063654e-14	6.731884505036268e-16	1.0784770047401161e-14	3.328710882982291e-16	1.7254212262946157e-14	6.557235879235422e-16	2.2351692426130045e-14	8.752884367311602e-16	1.4603122936217376e-14	4.435114801156196e-15	5.411753288471656e-15	7.109182546578464e-15	3.830868233625214e-16	1.9261810773009616e-16	2.167505650743572e-15	1.9687879314724087e-15	9.816651536704918e-16	5.64052892740988e-16	2.1962130676376162e-14	1.9183195933435046e-15
