#wls	flux	fluxerr	mangling_mask
3.600372E+03	1.494066E-14	1.258837E-15	1.290881E+00
3.604429E+03	1.460566E-14	1.250596E-15	1.290937E+00
3.608487E+03	1.423189E-14	1.241785E-15	1.290992E+00
3.612545E+03	1.389938E-14	1.234048E-15	1.291044E+00
3.616602E+03	1.347387E-14	1.224739E-15	1.291096E+00
3.620660E+03	1.307543E-14	1.216252E-15	1.291145E+00
3.624717E+03	1.269514E-14	1.208379E-15	1.291193E+00
3.628775E+03	1.243735E-14	1.099994E-15	1.291239E+00
3.632832E+03	1.213329E-14	1.111421E-15	1.291284E+00
3.636890E+03	1.183604E-14	1.095668E-15	1.291327E+00
3.640947E+03	1.160501E-14	8.952479E-16	1.291368E+00
3.645005E+03	1.139112E-14	8.799998E-16	1.291407E+00
3.649062E+03	1.119554E-14	8.402936E-16	1.291445E+00
3.653120E+03	1.108892E-14	6.789717E-16	1.291481E+00
3.657177E+03	1.101714E-14	6.930776E-16	1.291515E+00
3.661235E+03	1.092236E-14	6.833604E-16	1.291548E+00
3.665293E+03	1.088969E-14	5.954957E-16	1.291579E+00
3.669350E+03	1.090130E-14	7.135871E-16	1.291608E+00
3.673407E+03	1.098070E-14	8.825152E-16	1.291635E+00
3.677465E+03	1.102083E-14	9.467200E-16	1.291660E+00
3.681523E+03	1.098435E-14	9.052475E-16	1.291683E+00
3.685580E+03	1.099835E-14	8.928335E-16	1.291705E+00
3.689638E+03	1.102719E-14	9.898259E-16	1.291725E+00
3.693695E+03	1.105564E-14	1.034917E-15	1.291742E+00
3.697753E+03	1.104957E-14	1.096098E-15	1.291758E+00
3.701810E+03	1.100383E-14	1.202246E-15	1.291772E+00
3.705868E+03	1.100794E-14	1.234699E-15	1.291784E+00
3.709925E+03	1.099653E-14	1.238929E-15	1.291794E+00
3.713983E+03	1.108819E-14	1.268091E-15	1.291802E+00
3.718040E+03	1.113939E-14	1.174102E-15	1.291809E+00
3.722098E+03	1.113065E-14	1.093923E-15	1.291813E+00
3.726155E+03	1.123724E-14	1.074340E-15	1.291815E+00
3.730213E+03	1.130790E-14	1.040994E-15	1.291815E+00
3.734271E+03	1.127313E-14	1.065829E-15	1.291813E+00
3.738328E+03	1.124881E-14	8.873027E-16	1.291809E+00
3.742385E+03	1.127938E-14	8.806114E-16	1.291803E+00
3.746443E+03	1.130333E-14	8.835507E-16	1.291795E+00
3.750501E+03	1.132262E-14	1.048604E-15	1.291784E+00
3.754558E+03	1.138891E-14	1.098861E-15	1.291772E+00
3.758616E+03	1.143812E-14	1.131896E-15	1.291757E+00
3.762673E+03	1.146226E-14	1.096758E-15	1.291740E+00
3.766731E+03	1.152280E-14	1.103131E-15	1.291721E+00
3.770788E+03	1.160464E-14	1.095316E-15	1.291700E+00
3.774846E+03	1.169743E-14	1.051690E-15	1.291677E+00
3.778903E+03	1.177934E-14	1.085762E-15	1.291651E+00
3.782961E+03	1.187596E-14	1.075276E-15	1.291624E+00
3.787018E+03	1.200278E-14	1.051888E-15	1.291593E+00
3.791076E+03	1.216999E-14	1.053101E-15	1.291561E+00
