#wls	flux	fluxerr	mangling_mask
3.500000E+03	2.182768E-14	1.367979E-15	4.292057E+00
3.500775E+03	2.191674E-14	1.370882E-15	4.292013E+00
3.501549E+03	2.200836E-14	1.373889E-15	4.291969E+00
3.502324E+03	2.210384E-14	1.377053E-15	4.291924E+00
3.503098E+03	2.219674E-14	1.380107E-15	4.291879E+00
3.503873E+03	2.228921E-14	1.383140E-15	4.291834E+00
3.504648E+03	2.238640E-14	1.386366E-15	4.291788E+00
3.505422E+03	2.248186E-14	1.389518E-15	4.291742E+00
3.506197E+03	2.257818E-14	1.392702E-15	4.291696E+00
3.506971E+03	2.266892E-14	1.395650E-15	4.291649E+00
3.507746E+03	2.276352E-14	1.398755E-15	4.291602E+00
3.508520E+03	2.286884E-14	1.402305E-15	4.291555E+00
3.509295E+03	2.298102E-14	1.406138E-15	4.291507E+00
3.510070E+03	2.308590E-14	1.409663E-15	4.291459E+00
3.510844E+03	2.318091E-14	1.412773E-15	4.291411E+00
3.511619E+03	2.327892E-14	1.416004E-15	4.291362E+00
3.512393E+03	2.338379E-14	1.419518E-15	4.291313E+00
3.513168E+03	2.349295E-14	1.423209E-15	4.291263E+00
3.513942E+03	2.360425E-14	1.426985E-15	4.291213E+00
3.514717E+03	2.371640E-14	1.430794E-15	4.291163E+00
3.515492E+03	2.381868E-14	1.434187E-15	4.291112E+00
3.516266E+03	2.391022E-14	1.437127E-15	4.291061E+00
3.517041E+03	2.401936E-14	1.440798E-15	4.291010E+00
3.517815E+03	2.413664E-14	1.444808E-15	4.290958E+00
3.518590E+03	2.425349E-14	1.448796E-15	4.290906E+00
3.519365E+03	2.436433E-14	1.452528E-15	4.290854E+00
3.520139E+03	2.447344E-14	1.456185E-15	4.290801E+00
3.520914E+03	2.457440E-14	1.459496E-15	4.290748E+00
3.521688E+03	2.468093E-14	1.463037E-15	4.290695E+00
3.522463E+03	2.478832E-14	1.466610E-15	4.290641E+00
3.523237E+03	2.490299E-14	1.470484E-15	4.290587E+00
3.524012E+03	2.501938E-14	1.474426E-15	4.290532E+00
3.524787E+03	2.512160E-14	1.477770E-15	4.290477E+00
3.525561E+03	2.522167E-14	1.478364E-15	4.290422E+00
3.526336E+03	2.532517E-14	1.487557E-15	4.290366E+00
3.527110E+03	2.543897E-14	1.486517E-15	4.290310E+00
3.527885E+03	2.554846E-14	1.493047E-15	4.290254E+00
3.528659E+03	2.565409E-14	1.493942E-15	4.290197E+00
3.529434E+03	2.575714E-14	1.508541E-15	4.290140E+00
3.530209E+03	2.586362E-14	1.512772E-15	4.290083E+00
3.530983E+03	2.597610E-14	1.519435E-15	4.290025E+00
3.531758E+03	2.608600E-14	1.526565E-15	4.289966E+00
3.532532E+03	2.619418E-14	1.531003E-15	4.289908E+00
3.533307E+03	2.630621E-14	1.535546E-15	4.289849E+00
3.534081E+03	2.641738E-14	1.531421E-15	4.289790E+00
3.534856E+03	2.652898E-14	1.523511E-15	4.289730E+00
3.535631E+03	2.663585E-14	1.519290E-15	4.289670E+00
3.536405E+03	2.674700E-14	1.522374E-15	4.289609E+00
3.537180E+03	2.685601E-14	1.524889E-15	4.289549E+00
3.537954E+03	2.696029E-14	1.526212E-15	4.289488E+00
3.538729E+03	2.705727E-14	1.531899E-15	4.289426E+00
3.539503E+03	2.715982E-14	1.537123E-15	4.289364E+00
3.540278E+03	2.725808E-14	1.537249E-15	4.289302E+00
3.541053E+03	2.734819E-14	1.542253E-15	4.289239E+00
3.541827E+03	2.743486E-14	1.542177E-15	4.289176E+00
3.542602E+03	2.752753E-14	1.544506E-15	4.289113E+00
3.543376E+03	2.761804E-14	1.549071E-15	4.289049E+00
3.544151E+03	2.770341E-14	1.560304E-15	4.288985E+00
3.544925E+03	2.778234E-14	1.561086E-15	4.288920E+00
3.545700E+03	2.786169E-14	1.561805E-15	4.288855E+00
3.546475E+03	2.794533E-14	1.563911E-15	4.288790E+00
3.547249E+03	2.802982E-14	1.567058E-15	4.288725E+00
3.548024E+03	2.811001E-14	1.566402E-15	4.288659E+00
3.548798E+03	2.819149E-14	1.553251E-15	4.288592E+00
3.549573E+03	2.827725E-14	1.558220E-15	4.288525E+00
3.550348E+03	2.835529E-14	1.558145E-15	4.288458E+00
3.551122E+03	2.842646E-14	1.558552E-15	4.288391E+00
3.551897E+03	2.848990E-14	1.557577E-15	4.288323E+00
3.552671E+03	2.855248E-14	1.558323E-15	4.288255E+00
3.553446E+03	2.860820E-14	1.559792E-15	4.288186E+00
3.554220E+03	2.866220E-14	1.569907E-15	4.288117E+00
3.554995E+03	2.871963E-14	1.572968E-15	4.288047E+00
3.555769E+03	2.876676E-14	1.577014E-15	4.287978E+00
3.556544E+03	2.881817E-14	1.575146E-15	4.287907E+00
3.557319E+03	2.887344E-14	1.569589E-15	4.287837E+00
3.558093E+03	2.892484E-14	1.570650E-15	4.287766E+00
3.558868E+03	2.897109E-14	1.564620E-15	4.287695E+00
3.559643E+03	2.900362E-14	1.564184E-15	4.287623E+00
3.560417E+03	2.903486E-14	1.563913E-15	4.287551E+00
3.561192E+03	2.905881E-14	1.579234E-15	4.287478E+00
3.561966E+03	2.908319E-14	1.573129E-15	4.287405E+00
3.562741E+03	2.910241E-14	1.562053E-15	4.287332E+00
3.563515E+03	2.912506E-14	1.566950E-15	4.287258E+00
3.564290E+03	2.914685E-14	1.572583E-15	4.287184E+00
3.565065E+03	2.915321E-14	1.570827E-15	4.287110E+00
3.565839E+03	2.915741E-14	1.572090E-15	4.287035E+00
3.566614E+03	2.915819E-14	1.569772E-15	4.286960E+00
3.567388E+03	2.915296E-14	1.567719E-15	4.286884E+00
3.568163E+03	2.914258E-14	1.566620E-15	4.286808E+00
3.568938E+03	2.913863E-14	1.565052E-15	4.286732E+00
3.569712E+03	2.913125E-14	1.567088E-15	4.286655E+00
3.570487E+03	2.912601E-14	1.568870E-15	4.286578E+00
3.571261E+03	2.911948E-14	1.572664E-15	4.286501E+00
3.572036E+03	2.910310E-14	1.575799E-15	4.286423E+00
3.572810E+03	2.908756E-14	1.574427E-15	4.286344E+00
3.573585E+03	2.906988E-14	1.583254E-15	4.286266E+00
3.574360E+03	2.905092E-14	1.584718E-15	4.286187E+00
3.575134E+03	2.902337E-14	1.564649E-15	4.286107E+00
3.575909E+03	2.899797E-14	1.561226E-15	4.286027E+00
3.576683E+03	2.896443E-14	1.558939E-15	4.285947E+00
3.577458E+03	2.893774E-14	1.555682E-15	4.285866E+00
3.578232E+03	2.890762E-14	1.554967E-15	4.285785E+00
3.579007E+03	2.887836E-14	1.544294E-15	4.285704E+00
